painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q66809747,Isidor Raphael Pellegrini,http://www.wikidata.org/entity/Q39,Switzerland,3
http://www.wikidata.org/entity/Q67325385,Stanislav Fiala,http://www.wikidata.org/entity/Q213,Czech Republic,3
http://www.wikidata.org/entity/Q67394472,Tibor Schön,http://www.wikidata.org/entity/Q28,Hungary,3
http://www.wikidata.org/entity/Q68038712,Aimé Freyssinet,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q68659330,Nicolas François Pinchon,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q70192668,Oscar Van de Voorde,http://www.wikidata.org/entity/Q31,Belgium,3
http://www.wikidata.org/entity/Q70391136,Daniel Gogel,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q71859459,Johann Obermoser,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q72988554,Charles Dumont,http://www.wikidata.org/entity/Q31,Belgium,3
http://www.wikidata.org/entity/Q72426240,Victor Orlovsky,http://www.wikidata.org/entity/Q159,Russia,3
http://www.wikidata.org/entity/Q74250800,Lorentz Kolmodin,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q75958909,Eduard Zotter,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q75729195,Raphael Zuber,http://www.wikidata.org/entity/Q39,Switzerland,3
http://www.wikidata.org/entity/Q76428107,Mariusz Szlachcic,http://www.wikidata.org/entity/Q36,Poland,3
http://www.wikidata.org/entity/Q77873514,Ludwig Fontana,http://www.wikidata.org/entity/Q39,Switzerland,3
http://www.wikidata.org/entity/Q78813416,Henrieta Moravčíková,http://www.wikidata.org/entity/Q214,Slovakia,3
http://www.wikidata.org/entity/Q79026529,Marcel Roux,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q79340647,Giovanni Pellegrini,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q79365101,Pietro Barucci,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q80443981,Inés Apraiz,http://www.wikidata.org/entity/Q29,Spain,3
