scientist,scientistLabel,sitelinks,country,countryLabel
http://www.wikidata.org/entity/Q109520714,ﾃ・ric Gonthier,1,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3121002,Gus Mills,1,http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q110110748,Charlotte Degot,1,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4333783,Stephanus Petrus Olivier,1,http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q16734834,Rachel Jewkes,1,http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q48699455,Ruksana Osman,1,http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q12116337,Q12116337,1,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q30082908,Q30082908,1,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q69380508,Adriaan Diederichs Muller,1,http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q98069268,Marinus J Wijnbeek,1,http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q106375049,Saida Ishak Boushaki,1,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q105373424,Abdulsalam mohammed,0,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q105397831,Amaal Mohamadein Ahamad,0,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q73250446,Khalid Saqr,0,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q108185341,Elwyn Chomba,0,http://www.wikidata.org/entity/Q953,Zambia
http://www.wikidata.org/entity/Q56148618,Dorothy Olouch,0,http://www.wikidata.org/entity/Q114,Kenya
http://www.wikidata.org/entity/Q56345280,Melissa Kapulu,0,http://www.wikidata.org/entity/Q114,Kenya
http://www.wikidata.org/entity/Q57229629,Martha Mwangome,0,http://www.wikidata.org/entity/Q114,Kenya
http://www.wikidata.org/entity/Q60722273,Hellen Cheruto,0,http://www.wikidata.org/entity/Q114,Kenya
