country,number,item,item_id,shortform,pageid,wikidata_description
Afghanistan,7,Abdullah Shah,http://www.wikidata.org/entity/Q3603414,wd:Q3603414,742108,Mass murderer
Afghanistan,1,Haji Bagcho,http://www.wikidata.org/entity/Q16105940,wd:Q16105940,36346764,Afghan drug trafficker
Albania,7,Arnaut Mami,http://www.wikidata.org/entity/Q3284983,wd:Q3284983,43456929,Albanian privateer
Albania,4,Kapllan Murat,http://www.wikidata.org/entity/Q2799923,wd:Q2799923,6018306,Belgian criminal
Belgium,4,Kapllan Murat,http://www.wikidata.org/entity/Q2799923,wd:Q2799923,6018306,Belgian criminal
Albania,3,Princ Dobroshi,http://www.wikidata.org/entity/Q7243722,wd:Q7243722,5998419,Albanian mobster
Albania,1,Ismail Lika,http://www.wikidata.org/entity/Q6084775,wd:Q6084775,17120185,Albanian mobster
Algeria,10,Henri Parot,http://www.wikidata.org/entity/Q3121580,wd:Q3121580,9646182,member of ETA
France,10,Henri Parot,http://www.wikidata.org/entity/Q3121580,wd:Q3121580,9646182,member of ETA
Algeria,5,Abu Ubaidah Youssef al-Annabi,http://www.wikidata.org/entity/Q21007882,wd:Q21007882,65918358,Algerian al-Qaeda member
Algeria,4,Sid Ahmed Rezala,http://www.wikidata.org/entity/Q3483076,wd:Q3483076,51602877,"Spree killer dubbed "" night train killer"""
Algeria,4,Djamel Zitouni,http://www.wikidata.org/entity/Q3032782,wd:Q3032782,10123076,leader of the Algerian Armed Islamic Group (1964-1996)
Algeria,4,Djamel Beghal,http://www.wikidata.org/entity/Q3032763,wd:Q3032763,17033779,Member of al-Qaeda
Algeria,3,Mohamed Boualem Khouni,http://www.wikidata.org/entity/Q4892244,wd:Q4892244,,
Algeria,1,Mokrane Ait Ziane,http://www.wikidata.org/entity/Q3319394,wd:Q3319394,,
Algeria,1,Ali Touchent,http://www.wikidata.org/entity/Q58624374,wd:Q58624374,,
Algeria,1,Mourad Si Ahmed,http://www.wikidata.org/entity/Q3326112,wd:Q3326112,,
Algeria,1,Mansouri Meliani,http://www.wikidata.org/entity/Q21604768,wd:Q21604768,,
Algeria,1,Smaïn Aït Ali Belkacem,http://www.wikidata.org/entity/Q3486920,wd:Q3486920,,
Algeria,1,Mourad ikhlef,http://www.wikidata.org/entity/Q6925866,wd:Q6925866,9380431,Algerian terrorist
Algeria,1,Cherif Gousmi,http://www.wikidata.org/entity/Q2962738,wd:Q2962738,,
Algeria,1,Brahim Benmerzouga,http://www.wikidata.org/entity/Q2923543,wd:Q2923543,,
Algeria,1,Jean Augé,http://www.wikidata.org/entity/Q3170456,wd:Q3170456,,
Algeria,1,Bruno Sulak,http://www.wikidata.org/entity/Q19945268,wd:Q19945268,,
Angola,1,António Geraldo Fulgêncio Lopes,http://www.wikidata.org/entity/Q109151502,wd:Q109151502,,
Mozambique,1,António Geraldo Fulgêncio Lopes,http://www.wikidata.org/entity/Q109151502,wd:Q109151502,,
Portugal,1,António Geraldo Fulgêncio Lopes,http://www.wikidata.org/entity/Q109151502,wd:Q109151502,,
Antigua and Barbuda,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
The Bahamas,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Barbados,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Belize,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Canada,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Costa Rica,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Cuba,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Dominica,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Dominican Republic,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
El Salvador,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Grenada,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Guatemala,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Haiti,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Honduras,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Jamaica,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Mexico,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Nicaragua,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Panama,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Saint Kitts and Nevis,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Saint Lucia,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Saint Vincent and the Grenadines,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Trinidad and Tobago,15,Lelouch,http://www.wikidata.org/entity/Q952328,wd:Q952328,9714027,fictional main character of the anime series Code Geass: Lelouch of the Rebellion
Antigua and Barbuda,1,Ivor Bird,http://www.wikidata.org/entity/Q6099325,wd:Q6099325,,
Argentina,15,Iosif Grigulevich,http://www.wikidata.org/entity/Q1376516,wd:Q1376516,2534551,Soviet spy and Costa Rican diplomat
Costa Rica,15,Iosif Grigulevich,http://www.wikidata.org/entity/Q1376516,wd:Q1376516,2534551,Soviet spy and Costa Rican diplomat
Lithuania,15,Iosif Grigulevich,http://www.wikidata.org/entity/Q1376516,wd:Q1376516,2534551,Soviet spy and Costa Rican diplomat
Argentina,11,Cayetano Santos Godinos,http://www.wikidata.org/entity/Q859165,wd:Q859165,10166729,serial killer
Argentina,10,Adolfo Kaminsky,http://www.wikidata.org/entity/Q2465021,wd:Q2465021,28106517,French resistance member and forger
France,10,Adolfo Kaminsky,http://www.wikidata.org/entity/Q2465021,wd:Q2465021,28106517,French resistance member and forger
Argentina,7,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
Bolivia,7,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
Brazil,7,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
Paraguay,7,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
Uruguay,7,India Juliana,http://www.wikidata.org/entity/Q110588238,wd:Q110588238,69797134,16th-century Guaraní rebel from early-colonial Paraguay.
Argentina,7,Anibal Gordon,http://www.wikidata.org/entity/Q2857935,wd:Q2857935,10649111,Argentine death squad leader
Argentina,5,Arquímedes Puccio,http://www.wikidata.org/entity/Q20741956,wd:Q20741956,47708818,"Argentinian accountant, lawyer, serial killer and leader of the Puccio Clan"
Argentina,5,Verónica Lozano,http://www.wikidata.org/entity/Q6160730,wd:Q6160730,41267993,Argentinian journalist
Argentina,4,Juan Moreira,http://www.wikidata.org/entity/Q1710591,wd:Q1710591,551842,Argentine murderer
Argentina,4,Benito Urteaga,http://www.wikidata.org/entity/Q2027530,wd:Q2027530,21609117,Argentine revolutionary
Argentina,4,Eduardo de Valfierno,http://www.wikidata.org/entity/Q4354257,wd:Q4354257,2962785,Argentine con man
Argentina,3,Diego Casanova,http://www.wikidata.org/entity/Q106006144,wd:Q106006144,71615691,Argentine serial killer
Argentina,3,Ricardo Caputo,http://www.wikidata.org/entity/Q7322582,wd:Q7322582,17328019,American serial killer
Argentina,3,Lázaro Báez,http://www.wikidata.org/entity/Q15558442,wd:Q15558442,41555266,Argentine businessman
Argentina,2,Francisco Antonio Laureana,http://www.wikidata.org/entity/Q5865094,wd:Q5865094,57391711,Argentine serial killer
Argentina,2,Juan Eliseo Ledesma,http://www.wikidata.org/entity/Q4257068,wd:Q4257068,,
Argentina,2,Hugo Irurzún,http://www.wikidata.org/entity/Q923212,wd:Q923212,,
Argentina,1,Q96625070,http://www.wikidata.org/entity/Q96625070,wd:Q96625070,,
Argentina,1,Antonio Arrechea Andrade,http://www.wikidata.org/entity/Q18916594,wd:Q18916594,,
Brazil,1,Antonio Arrechea Andrade,http://www.wikidata.org/entity/Q18916594,wd:Q18916594,,
Argentina,1,El Pibe Cabeza,http://www.wikidata.org/entity/Q19366203,wd:Q19366203,,
Argentina,1,Juan José Laginestra,http://www.wikidata.org/entity/Q5950316,wd:Q5950316,,
Argentina,1,Carlos Gustavo Ramus,http://www.wikidata.org/entity/Q5750547,wd:Q5750547,,
Argentina,1,José Pedraza,http://www.wikidata.org/entity/Q5944546,wd:Q5944546,,
Argentina,1,Carter Verone,http://www.wikidata.org/entity/Q62923160,wd:Q62923160,,
Argentina,1,Martín Liberman,http://www.wikidata.org/entity/Q17333652,wd:Q17333652,,
Argentina,1,Ibar Pérez Corradi,http://www.wikidata.org/entity/Q17117375,wd:Q17117375,42116899,Argentine businessman and murderer
Argentina,1,Andrés Bazán Frías,http://www.wikidata.org/entity/Q108060520,wd:Q108060520,,
Armenia,4,Valery Asratyan,http://www.wikidata.org/entity/Q374378,wd:Q374378,14615561,Soviet murderer
Armenia,2,Q18277399,http://www.wikidata.org/entity/Q18277399,wd:Q18277399,,
Armenia,2,Kamo Safaryan,http://www.wikidata.org/entity/Q4409227,wd:Q4409227,,
Australia,43,Ned Kelly,http://www.wikidata.org/entity/Q301816,wd:Q301816,157456,Australian bushranger (1854–1880)
Australia,17,Kano,http://www.wikidata.org/entity/Q1654156,wd:Q1654156,969571,player character from the Mortal Kombat fighting game
Australia,14,Captain Boomerang,http://www.wikidata.org/entity/Q2568066,wd:Q2568066,863252,supervillain appearing in DC Comics publications and related media
Australia,14,Pyro,http://www.wikidata.org/entity/Q2339776,wd:Q2339776,303427,fictional character in Marvel Comics
Australia,13,Peter Scully,http://www.wikidata.org/entity/Q20205218,wd:Q20205218,46957862,"Australian criminal, rapist and torturer."
Australia,12,Ivan Milat,http://www.wikidata.org/entity/Q723700,wd:Q723700,28008852,Australian serial killer (1944–2019)
Australia,12,Brenton Tarrant,http://www.wikidata.org/entity/Q62067238,wd:Q62067238,60233774,Australian mass murderer and terrorist
Australia,11,Martin Bryant,http://www.wikidata.org/entity/Q970560,wd:Q970560,624333,Australian spree killer
Australia,11,Murray Riley,http://www.wikidata.org/entity/Q16090103,wd:Q16090103,20787491,Australian rower
Australia,11,Van Tuong Nguyen,http://www.wikidata.org/entity/Q1387480,wd:Q1387480,19630649,Australian convicted of drug trafficking in Singapore (1980-2005)
Thailand,11,Van Tuong Nguyen,http://www.wikidata.org/entity/Q1387480,wd:Q1387480,19630649,Australian convicted of drug trafficking in Singapore (1980-2005)
Australia,10,Denis Michael Rohan,http://www.wikidata.org/entity/Q2919639,wd:Q2919639,1203962,Australian criminal
Australia,10,Bali Nine,http://www.wikidata.org/entity/Q3242219,wd:Q3242219,1778999,Drug smugglers convicted in Indonesia in 2005
Australia,9,Leonard Fraser,http://www.wikidata.org/entity/Q628724,wd:Q628724,8700124,Australian serial killer
Australia,9,Schapelle Corby,http://www.wikidata.org/entity/Q3241051,wd:Q3241051,1657077,Australian woman who was convicted of smuggling drugs in Indonesia
Australia,8,Christopher Wilder,http://www.wikidata.org/entity/Q355976,wd:Q355976,10306471,Australian serial killer (1945–1984)
Australia,8,Ben Hall,http://www.wikidata.org/entity/Q4885774,wd:Q4885774,3122858,Australian bushranger
Australia,8,Katherine Knight,http://www.wikidata.org/entity/Q543755,wd:Q543755,6941601,Australian murderer
Sweden,8,Katherine Knight,http://www.wikidata.org/entity/Q543755,wd:Q543755,6941601,Australian murderer
Australia,8,Andrew Chan,http://www.wikidata.org/entity/Q4756586,wd:Q4756586,3538237,Australian drug trafficker
Australia,7,Eric Edgar Cooke,http://www.wikidata.org/entity/Q656808,wd:Q656808,3487048,Australian serial killer
Australia,7,Paul Denyer,http://www.wikidata.org/entity/Q1967080,wd:Q1967080,3513904,Australian serial killer
Australia,7,Paul Le Roux,http://www.wikidata.org/entity/Q24007275,wd:Q24007275,50380799,"programmer, criminal cartel boss, and informant to the US Drug Enforcement Administration"
South Africa,7,Paul Le Roux,http://www.wikidata.org/entity/Q24007275,wd:Q24007275,50380799,"programmer, criminal cartel boss, and informant to the US Drug Enforcement Administration"
Zimbabwe,7,Paul Le Roux,http://www.wikidata.org/entity/Q24007275,wd:Q24007275,50380799,"programmer, criminal cartel boss, and informant to the US Drug Enforcement Administration"
Australia,7,Myuran Sukumaran,http://www.wikidata.org/entity/Q6949322,wd:Q6949322,3538034,Australian drug trafficker (1981-2015)
Australia,6,Robert Wagner,http://www.wikidata.org/entity/Q4102226,wd:Q4102226,13945558,Australian serial killer
Australia,6,John Bunting,http://www.wikidata.org/entity/Q2069056,wd:Q2069056,13944754,Australian serial killer
Australia,5,Gerald Fredrick Töben,http://www.wikidata.org/entity/Q78013,wd:Q78013,5491364,Australian writer (1944-2020)
Australia,4,Caroline Grills,http://www.wikidata.org/entity/Q2594096,wd:Q2594096,4066267,serial killer
Australia,4,Martha Needle,http://www.wikidata.org/entity/Q6774507,wd:Q6774507,20675950,Australian murderer
Australia,4,Dan Morgan,http://www.wikidata.org/entity/Q3014481,wd:Q3014481,3039912,Australian bushranger
Australia,4,John Wayne Glover,http://www.wikidata.org/entity/Q2073613,wd:Q2073613,1068117,English-born Australian serial killer (1932-2005)
Australia,4,Eugene Falleni,http://www.wikidata.org/entity/Q4787015,wd:Q4787015,26601347,Italian-Australian transgender man and convicted murderer
Australia,4,Mark Haydon,http://www.wikidata.org/entity/Q2375314,wd:Q2375314,13945250,Australian criminal
Australia,4,Jihadi Jake,http://www.wikidata.org/entity/Q19766056,wd:Q19766056,46328622,Australian suicide bomber
Australia,4,Martin Cash,http://www.wikidata.org/entity/Q1903556,wd:Q1903556,3607217,Australian bushranger
Republic of Ireland,4,Martin Cash,http://www.wikidata.org/entity/Q1903556,wd:Q1903556,3607217,Australian bushranger
Australia,3,Matthew James Harris,http://www.wikidata.org/entity/Q3299742,wd:Q3299742,22506313,Australian serial killer
Australia,3,Thomas Jeffries,http://www.wikidata.org/entity/Q7791296,wd:Q7791296,3435976,"Australian bushranger, serial killer and cannibal in the early 19th century"
Australia,3,William MacDonald,http://www.wikidata.org/entity/Q8014964,wd:Q8014964,8616754,Australian serial killer
Australia,3,Peter Dupas,http://www.wikidata.org/entity/Q3376551,wd:Q3376551,3294714,Australian serial killer
Australia,3,Malcolm George Baker,http://www.wikidata.org/entity/Q16199579,wd:Q16199579,22502398,Australian spree killer
Australia,3,Julian Knight,http://www.wikidata.org/entity/Q6307312,wd:Q6307312,1208396,Australian mass murderer
Australia,3,Joe Byrne,http://www.wikidata.org/entity/Q3545985,wd:Q3545985,1398293,Australian bank robber
Australia,3,John Peisley,http://www.wikidata.org/entity/Q12858654,wd:Q12858654,68708786,Australian bushranger
Australia,3,Red Lotus,http://www.wikidata.org/entity/Q3837487,wd:Q3837487,,
Australia,3,John Friedrich,http://www.wikidata.org/entity/Q6234260,wd:Q6234260,2330773,Australian conman (1950-1991)
Australia,3,Amy Bock,http://www.wikidata.org/entity/Q4749110,wd:Q4749110,5713522,New Zealand con artist
New Zealand,3,Amy Bock,http://www.wikidata.org/entity/Q4749110,wd:Q4749110,5713522,New Zealand con artist
Australia,3,Reg Spiers,http://www.wikidata.org/entity/Q16105787,wd:Q16105787,33756278,Australian javelin thrower
Australia,2,Mark Errin Rust,http://www.wikidata.org/entity/Q32812200,wd:Q32812200,54506584,Australian murderer
Australia,2,Gregory Brazel,http://www.wikidata.org/entity/Q5606823,wd:Q5606823,13722947,Australian serial killer
Australia,2,Arnold Sodeman,http://www.wikidata.org/entity/Q4795262,wd:Q4795262,25877903,"child serial killer from Melbourne, Australia (1899-1936)"
Australia,2,David Birnie,http://www.wikidata.org/entity/Q377241,wd:Q377241,,
Australia,2,Neddy Smith,http://www.wikidata.org/entity/Q15505204,wd:Q15505204,2098348,Australian criminal
Austria,34,Aribert Heim,http://www.wikidata.org/entity/Q154373,wd:Q154373,22018374,Austrian SS member and physician in Mauthausen concentration camp (1914-1992)
Austria,30,Alois Brunner,http://www.wikidata.org/entity/Q84335,wd:Q84335,323169,Nazi war criminal fugitive
Austria,27,Maria Mandel,http://www.wikidata.org/entity/Q78645,wd:Q78645,476861,Austrian Holocaust perpetrator (1912-1948)
Austria,22,Jack Unterweger,http://www.wikidata.org/entity/Q44556,wd:Q44556,2011705,Austrian serial killer
Austria,21,Anton Graf von Arco auf Valley,http://www.wikidata.org/entity/Q63060,wd:Q63060,8577662,German political activist (1897-1945)
Austria,19,Hermine Braunsteiner,http://www.wikidata.org/entity/Q78615,wd:Q78615,358722,Austrian concentration camp guard
