,country,number,item,item_id,shortform,pageid,wikidata_description
87,Austria,142.0,Joseph Haydn,http://www.wikidata.org/entity/Q7349,wd:Q7349,16094,Austrian composer
88,Austria,111.0,Marie Antoinette,http://www.wikidata.org/entity/Q47365,wd:Q47365,45109,last Queen of France prior to the French Revolution
89,Austria,94.0,Maria Theresa of Austria,http://www.wikidata.org/entity/Q131706,wd:Q131706,48449,ruler of the Habsburg Dominions (1717-1780)
90,Austria,79.0,"Joseph II, Holy Roman Emperor",http://www.wikidata.org/entity/Q76555,wd:Q76555,148313,Holy Roman Emperor from 1765 to 1790
91,Austria,75.0,Maximilian I,http://www.wikidata.org/entity/Q150726,wd:Q150726,39070,Holy Roman Emperor
92,Austria,72.0,"Charles VI, Holy Roman Emperor",http://www.wikidata.org/entity/Q150665,wd:Q150665,151094,"Holy Roman Emperor, King of Hungary and Bohemia, XI Duque de Parma"
93,Hungary,72.0,"Charles VI, Holy Roman Emperor",http://www.wikidata.org/entity/Q150665,wd:Q150665,151094,"Holy Roman Emperor, King of Hungary and Bohemia, XI Duque de Parma"
94,Austria,70.0,Emperor Rudolf II,http://www.wikidata.org/entity/Q150586,wd:Q150586,26054,"Holy Roman Emperor, King of Hungary and Croatia, King of Bohemia and Archduke of Austria (1552-1612)"
95,Austria,69.0,"Leopold I, Holy Roman Emperor",http://www.wikidata.org/entity/Q150494,wd:Q150494,148788,"Holy Roman Emperor (1658-1705), King of Hungary and Croatia and King of Bohemia"
96,Austria,66.0,"Leopold II, Holy Roman Emperor",http://www.wikidata.org/entity/Q151321,wd:Q151321,148783,Holy Roman emperor (1747-1792)
97,Austria,66.0,"Ferdinand II, Holy Roman Emperor",http://www.wikidata.org/entity/Q150599,wd:Q150599,151083,"Archduke of Austria, 1619 to 1637 Holy Roman Emperor, King of Hungary and Bohemia"
98,Austria,62.0,"Frederick III, Holy Roman Emperor",http://www.wikidata.org/entity/Q150966,wd:Q150966,11472,Austrian archduke and duke
99,Austria,62.0,"Maximilian II, Holy Roman Emperor",http://www.wikidata.org/entity/Q150862,wd:Q150862,39380,"King of the Romans, King of Hungary and Bohemia (1527-1576)"
100,Austria,62.0,"Ferdinand III, Holy Roman Emperor",http://www.wikidata.org/entity/Q150575,wd:Q150575,151087,Emperor of the Holy Roman Empire
101,Hungary,62.0,"Ferdinand III, Holy Roman Emperor",http://www.wikidata.org/entity/Q150575,wd:Q150575,151087,Emperor of the Holy Roman Empire
102,Austria,61.0,"Joseph I, Holy Roman Emperor",http://www.wikidata.org/entity/Q152480,wd:Q152480,148318,Emperor from 1705 till his death in 1711
103,Austria,59.0,"Matthias, Holy Roman Emperor",http://www.wikidata.org/entity/Q152157,wd:Q152157,151080,Holy Roman Emperor
104,Austria,58.0,Walther von der Vogelweide,http://www.wikidata.org/entity/Q44385,wd:Q44385,209350,Middle High German lyric poet
105,Austria,56.0,Rudolph I of Germany,http://www.wikidata.org/entity/Q76956,wd:Q76956,45321,"count of Habsburg, king of Germany (1218-1291)"
106,Austria,49.0,Albert II of Germany,http://www.wikidata.org/entity/Q157112,wd:Q157112,38447,"King of Germany, Hungary and Bohemia"
107,Austria,46.0,Józef Poniatowski,http://www.wikidata.org/entity/Q154382,wd:Q154382,450816,nephew of King of Poland Stanislaus II; Marshal of France (1763-1813)
108,Azerbaijan,79.0,Nezami Ganjavi,http://www.wikidata.org/entity/Q234908,wd:Q234908,433760,Romantic epic poet in Azerbaijani literature
109,Azerbaijan,35.0,Imadaddin Nasimi,http://www.wikidata.org/entity/Q982506,wd:Q982506,419980,Azerbaijani-Turkmen poet
110,Azerbaijan,33.0,Khaqani,http://www.wikidata.org/entity/Q368862,wd:Q368862,4786937,persian Poet
111,Azerbaijan,21.0,Mahsati,http://www.wikidata.org/entity/Q291537,wd:Q291537,3619926,Iranian writer
112,Bahrain,41.0,Isaac of Nineveh,http://www.wikidata.org/entity/Q462966,wd:Q462966,2536383,Eastern Orthodox saint
113,Bahrain,32.0,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
114,Jordan,32.0,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
115,Kuwait,32.0,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
116,Oman,32.0,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
117,Qatar,32.0,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
118,United Arab Emirates,32.0,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
119,Yemen,32.0,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
120,Bahrain,23.0,Tarafa,http://www.wikidata.org/entity/Q1047131,wd:Q1047131,2593128,Bahraini poet (0543-0569)
121,Bahrain,23.0,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
122,Jordan,23.0,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
123,Kuwait,23.0,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
124,Oman,23.0,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
125,Qatar,23.0,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
126,United Arab Emirates,23.0,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
127,Yemen,23.0,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
128,Bangladesh,35.0,atisha,http://www.wikidata.org/entity/Q320150,wd:Q320150,197866,Indian Buddhist scholar
129,Barbados,25.0,Stede Bonnet,http://www.wikidata.org/entity/Q444908,wd:Q444908,1290566,early 18th-century Barbadian pirate
130,Belarus,66.0,Tadeusz Kościuszko,http://www.wikidata.org/entity/Q191479,wd:Q191479,140367,"Polish and American military leader, National Hero of Poland and United States of America (1746-1817)"
131,Switzerland,66.0,Tadeusz Kościuszko,http://www.wikidata.org/entity/Q191479,wd:Q191479,140367,"Polish and American military leader, National Hero of Poland and United States of America (1746-1817)"
132,United States of America,66.0,Tadeusz Kościuszko,http://www.wikidata.org/entity/Q191479,wd:Q191479,140367,"Polish and American military leader, National Hero of Poland and United States of America (1746-1817)"
133,Belarus,58.0,Stanisław August Poniatowski,http://www.wikidata.org/entity/Q54019,wd:Q54019,350061,King of Poland
134,Belarus,36.0,Vilna Gaon,http://www.wikidata.org/entity/Q279359,wd:Q279359,413448,Polish-Lithuanian rabbi; Mitnagdim leader in opposition to Hasidism
135,Belarus,34.0,Francysk Skaryna,http://www.wikidata.org/entity/Q435320,wd:Q435320,405425,"publisher of the first Belarusian book, translator, writer, humanist and entrepreneur"
136,Belarus,33.0,Mstislav I Harald of Kiev,http://www.wikidata.org/entity/Q41514,wd:Q41514,935924,Grand Prince of Kiev (1076–1132)
137,Belarus,27.0,Euphrosyne of Polotsk,http://www.wikidata.org/entity/Q257706,wd:Q257706,689563,Belarusian saint and abbess
138,Belarus,25.0,Salomon Maimon,http://www.wikidata.org/entity/Q465763,wd:Q465763,2387380,Jewish philosopher
139,Belarus,24.0,Cyril of Turaw,http://www.wikidata.org/entity/Q45087,wd:Q45087,494503,Belarusian and Ukrainian saint
140,Belarus,24.0,Elena Glinskaya,http://www.wikidata.org/entity/Q240150,wd:Q240150,1835299,second wife of Grand Prince Vasili III
141,Belarus,23.0,Vseslav of Polotsk,http://www.wikidata.org/entity/Q497915,wd:Q497915,940850,prince of Principality of Polotsk
142,Belarus,22.0,Kazimierz Łyszczyński,http://www.wikidata.org/entity/Q1354627,wd:Q1354627,14572829,Polish philosopher
143,Belarus,21.0,Symeon of Polotsk,http://www.wikidata.org/entity/Q561635,wd:Q561635,7978734,Russian poet
144,Belgium,113.0,"Charles V, Holy Roman Emperor",http://www.wikidata.org/entity/Q32500,wd:Q32500,70716,Holy Roman Emperor and King (1500–1558)
145,Belgium,81.0,Jan van Eyck,http://www.wikidata.org/entity/Q102272,wd:Q102272,46381,Flemish painter (c.1390-1441)
146,Belgium,79.0,Charles Martel,http://www.wikidata.org/entity/Q3301,wd:Q3301,6452,Frankish military and political leader
147,Belgium,78.0,Pepin the Short,http://www.wikidata.org/entity/Q81212,wd:Q81212,2192581,King of the Franks
148,Belgium,76.0,Andreas Vesalius,http://www.wikidata.org/entity/Q170267,wd:Q170267,32491,"Flemish anatomist, physician and author (1514–1564)"
149,Belgium,73.0,Anthony van Dyck,http://www.wikidata.org/entity/Q150679,wd:Q150679,294462,Flemish Baroque artist (1599-1641)
150,Belgium,71.0,Gerardus Mercator,http://www.wikidata.org/entity/Q6353,wd:Q6353,61002,"Dutch cartographer, philosopher and mathematician (1512-1594)"
151,Belgium,65.0,Frans Hals,http://www.wikidata.org/entity/Q167654,wd:Q167654,46089,Dutch painter
152,Belgium,63.0,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
153,Luxembourg,63.0,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
154,Netherlands,63.0,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
155,Switzerland,63.0,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
156,Belgium,62.0,Abraham Ortelius,http://www.wikidata.org/entity/Q232916,wd:Q232916,160235,"16th-century cartographer, geographer, and cosmographer"
157,Belgium,62.0,"Charles VII, Holy Roman Emperor",http://www.wikidata.org/entity/Q76736,wd:Q76736,51109,Holy Roman Emperor
158,Belgium,60.0,Rogier van der Weyden,http://www.wikidata.org/entity/Q68631,wd:Q68631,192488,Flemish painter
159,Belgium,54.0,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
160,Luxembourg,54.0,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
161,Netherlands,54.0,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
162,Switzerland,54.0,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
163,Belgium,54.0,Philip I of Castile,http://www.wikidata.org/entity/Q157098,wd:Q157098,151288,Duke of Burgundy and King of Castile
164,Belgium,54.0,Mary of Burgundy,http://www.wikidata.org/entity/Q157073,wd:Q157073,151337,Duchess of Burgundy and wife of Emperor Maximilian I (1457-1482)
165,Belgium,53.0,Orlande de Lassus,http://www.wikidata.org/entity/Q154792,wd:Q154792,185691,Franco-Flemish composer
166,Belgium,52.0,John of Gaunt,http://www.wikidata.org/entity/Q193752,wd:Q193752,53294,English magnate of the House of Plantagenet (1340-1399)
167,Belgium,51.0,Guillaume Dufay,http://www.wikidata.org/entity/Q207717,wd:Q207717,321818,Franco-Flemish Renaissance composer
168,Belgium,49.0,Simon Stevin,http://www.wikidata.org/entity/Q23696,wd:Q23696,72586,"Flemish mathematician, physicist and engineer (1548–1620)"
169,Belgium,46.0,Matilda of Flanders,http://www.wikidata.org/entity/Q391944,wd:Q391944,79796,wife of William the Conqueror and Queen consort of the Kingdom of England
170,Bolivia,22.0,Túpac Katari,http://www.wikidata.org/entity/Q468810,wd:Q468810,403829,indigenous Aymara leader of a major insurrection in colonial-era Upper Peru
171,Bosnia and Herzegovina,41.0,Sokollu Mehmed Pasha,http://www.wikidata.org/entity/Q298419,wd:Q298419,485701,Grand Vizier of the Ottoman Empire (1505-1579)
172,Bosnia and Herzegovina,32.0,Lala Kara Mustafa Pasha,http://www.wikidata.org/entity/Q529665,wd:Q529665,8226902,Ottoman General and Grand Vizier (1500-1580)
173,Bosnia and Herzegovina,31.0,Tvrtko I of Bosnia,http://www.wikidata.org/entity/Q319605,wd:Q319605,461806,Ban and first King of Bosnia
174,Bosnia and Herzegovina,26.0,Marko Mrnjavčević,http://www.wikidata.org/entity/Q316462,wd:Q316462,231555,Serbian medieval ruler and fictional character
175,Bosnia and Herzegovina,25.0,Vukašin Mrnjavčević,http://www.wikidata.org/entity/Q380071,wd:Q380071,1064543,Serbian medieval nobleman
176,Brazil,26.0,Zumbi,http://www.wikidata.org/entity/Q229682,wd:Q229682,911335,leader of the Quilombo dos Palmares
177,Brazil,26.0,Aleijadinho,http://www.wikidata.org/entity/Q379714,wd:Q379714,909641,Colonial Brazil-born sculptor and architect (c.1738-1814)
178,Brazil,24.0,Tiradentes,http://www.wikidata.org/entity/Q527112,wd:Q527112,574139,political activist for Brazilian independence (1746-1792)
179,Bulgaria,150.0,Aesop,http://www.wikidata.org/entity/Q43423,wd:Q43423,20012109,ancient Greek storyteller
180,Bulgaria,85.0,Spartacus,http://www.wikidata.org/entity/Q83406,wd:Q83406,18993992,Thracian gladiator who led a slave uprising against the Roman Republic
181,Bulgaria,67.0,Maximinus Thrax,http://www.wikidata.org/entity/Q1777,wd:Q1777,28030743,Roman Emperor (173-238)
182,Bulgaria,66.0,Ahmed III,http://www.wikidata.org/entity/Q199482,wd:Q199482,1529,politician and Sultan from 1703 of the Ottoman Empire (1673-1736)
183,Bulgaria,63.0,Belisarius,http://www.wikidata.org/entity/Q174943,wd:Q174943,23476714,6th century Byzantine general instrumental in reconquest of much of the former Roman Mediterranean territories (505-565)
184,Bulgaria,60.0,Marcian,http://www.wikidata.org/entity/Q178004,wd:Q178004,53739,Eastern Roman (Byzantine) emperor (390-457)
185,Bulgaria,58.0,Flavius Aetius,http://www.wikidata.org/entity/Q185476,wd:Q185476,75831,5th century Roman general
186,Bulgaria,55.0,Simeon I of Bulgaria,http://www.wikidata.org/entity/Q192264,wd:Q192264,339877,Bulgarian ruler
187,Bulgaria,55.0,Phocas,http://www.wikidata.org/entity/Q31556,wd:Q31556,44318,emperor of Byzantine Empire (547-610)
188,Bulgaria,51.0,Tiberius II Constantine,http://www.wikidata.org/entity/Q31491,wd:Q31491,252345,Byzantine Emperor (520-582)
189,Bulgaria,47.0,Diogenes of Apollonia,http://www.wikidata.org/entity/Q191964,wd:Q191964,222779,ancient Greek philosopher
190,Bulgaria,43.0,Boris I of Bulgaria,http://www.wikidata.org/entity/Q311057,wd:Q311057,335936,Bulgarian ruler
191,Bulgaria,39.0,Omurtag of Bulgaria,http://www.wikidata.org/entity/Q276527,wd:Q276527,335949,Bulgarian ruler
192,Bulgaria,36.0,Ivan Asen I of Vlah and Bulgarien,http://www.wikidata.org/entity/Q748091,wd:Q748091,1916692,Bulgarian ruler
193,Bulgaria,36.0,Peter I of Bulgaria,http://www.wikidata.org/entity/Q334283,wd:Q334283,335929,Bulgarian ruler
194,Bulgaria,32.0,Peter IV of Bulgaria,http://www.wikidata.org/entity/Q905368,wd:Q905368,4701251,Bulgarian ruler
195,Bulgaria,31.0,Ivan Alexander of Bulgaria,http://www.wikidata.org/entity/Q122610,wd:Q122610,2096956,Bulgarian ruler
196,Bulgaria,30.0,Saint Naum,http://www.wikidata.org/entity/Q350061,wd:Q350061,1029743,Bulgarian writer & missionary
197,Bulgaria,29.0,Vladimir of Bulgaria,http://www.wikidata.org/entity/Q324251,wd:Q324251,583264,Bulgarian ruler
