,country,number,item,item_id,shortform,pageid,wikidata_description
0,Afghanistan,75.0,Jami,http://www.wikidata.org/entity/Q312458,wd:Q312458,420409,Persian poet
1,Iran,75.0,Jami,http://www.wikidata.org/entity/Q312458,wd:Q312458,420409,Persian poet
2,Afghanistan,74.0,Abbas the Great,http://www.wikidata.org/entity/Q171349,wd:Q171349,299824,Shah of Safavid Iran (1571-1629)
3,Afghanistan,67.0,Humayun,http://www.wikidata.org/entity/Q486188,wd:Q486188,14055,2nd mughal emperor
4,Afghanistan,61.0,Mahmud of Ghazni,http://www.wikidata.org/entity/Q189271,wd:Q189271,651860,11th century Sultan of Ghazni
5,Afghanistan,60.0,Ahmed Shahe Durrani,http://www.wikidata.org/entity/Q46798,wd:Q46798,1560,"founder of the Durrani Empire, considered founder of the state of Afghanistan"
6,Afghanistan,60.0,Ali-Shir Nava'i,http://www.wikidata.org/entity/Q503340,wd:Q503340,1633378,Turkic poet and politician (1441–1501)
7,Uzbekistan,60.0,Ali-Shir Nava'i,http://www.wikidata.org/entity/Q503340,wd:Q503340,1633378,Turkic poet and politician (1441–1501)
8,Afghanistan,53.0,Amānullāh Khān,http://www.wikidata.org/entity/Q153620,wd:Q153620,788767,King and Emir of Afghanistan (1892-1960)
9,Afghanistan,52.0,Jamal al-Din al-Afghani,http://www.wikidata.org/entity/Q298434,wd:Q298434,946750,Political activist and Islamic ideologist
10,Afghanistan,51.0,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156,Bactrian princess and wife of Alexander the Great
11,Tajikistan,51.0,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156,Bactrian princess and wife of Alexander the Great
12,Turkmenistan,51.0,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156,Bactrian princess and wife of Alexander the Great
13,Uzbekistan,51.0,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156,Bactrian princess and wife of Alexander the Great
14,Afghanistan,50.0,Abdur Rahman Khan,http://www.wikidata.org/entity/Q31649,wd:Q31649,2695,emir of Afghanistan
15,Afghanistan,43.0,Mohammed Nadir Shah,http://www.wikidata.org/entity/Q355610,wd:Q355610,27666673,King of Afghanistan (1929-1933)
16,Afghanistan,43.0,Dost Mohammad Khan,http://www.wikidata.org/entity/Q32027,wd:Q32027,314537,first Emir of Afghanistan (1823-1863)
17,Afghanistan,41.0,Muhammad of Ghor,http://www.wikidata.org/entity/Q1647182,wd:Q1647182,852292,Ghurid Sultan
18,Afghanistan,38.0,Habibullah Khan,http://www.wikidata.org/entity/Q334869,wd:Q334869,680130,Emir of Afghanistan (1901-1919)
19,Uzbekistan,38.0,Habibullah Khan,http://www.wikidata.org/entity/Q334869,wd:Q334869,680130,Emir of Afghanistan (1901-1919)
20,Afghanistan,38.0,Nur Jahan,http://www.wikidata.org/entity/Q541530,wd:Q541530,455443,Padshah Begum of the Mughal Empire (1577-1645)
21,Afghanistan,33.0,Abu Ma'shar al-Balkhi,http://www.wikidata.org/entity/Q11373,wd:Q11373,1253603,Persian astrologer and Islamic philosopher (787-886)
22,Afghanistan,33.0,Menander I,http://www.wikidata.org/entity/Q347878,wd:Q347878,180796,king of the Indo-Greek Kingdom who administered a large empire in the Northwestern regions of the Indian Subcontinent from his capital at Sagala; a patron of Buddhism
23,Afghanistan,33.0,Khwaja Abdullah Ansari,http://www.wikidata.org/entity/Q558205,wd:Q558205,3589304,Persian writer
24,Afghanistan,31.0,Demetrius I of Bactria,http://www.wikidata.org/entity/Q347916,wd:Q347916,167337,Bactrian King
25,Tajikistan,31.0,Demetrius I of Bactria,http://www.wikidata.org/entity/Q347916,wd:Q347916,167337,Bactrian King
26,Turkmenistan,31.0,Demetrius I of Bactria,http://www.wikidata.org/entity/Q347916,wd:Q347916,167337,Bactrian King
27,Uzbekistan,31.0,Demetrius I of Bactria,http://www.wikidata.org/entity/Q347916,wd:Q347916,167337,Bactrian King
28,Afghanistan,31.0,Kamāl ud-Dīn Behzād,http://www.wikidata.org/entity/Q334875,wd:Q334875,1639000,Iranian artist (1450-1535)
29,Albania,74.0,Skanderbeg,http://www.wikidata.org/entity/Q160614,wd:Q160614,10780405,Albanian feudal lord and military commander (1405-1468)
30,Albania,61.0,Zog I,http://www.wikidata.org/entity/Q60699,wd:Q60699,175320,"Albanian prime minister, president and king (1895-1961) (r.1922-1939)"
31,Albania,57.0,Anastasius I,http://www.wikidata.org/entity/Q173470,wd:Q173470,25876,Byzantine emperor (430-518)
32,Albania,53.0,Flavius Valerius Severus,http://www.wikidata.org/entity/Q46814,wd:Q46814,168093,Roman emperor
33,Albania,47.0,Naim Frashëri,http://www.wikidata.org/entity/Q47007,wd:Q47007,327509,Albanian poet and writer (1846-1900)
34,Albania,44.0,Ismail Qemali,http://www.wikidata.org/entity/Q46932,wd:Q46932,256510,Prime Minister of Albania (1844-1919)
35,Albania,38.0,Ali Pasha,http://www.wikidata.org/entity/Q297285,wd:Q297285,291593,Ottoman ruler (1740-1822)
36,Albania,36.0,Safiye Sultan,http://www.wikidata.org/entity/Q437197,wd:Q437197,3715355,(Wife of Murad III) (1550-1621)
37,Albania,35.0,Fan S. Noli,http://www.wikidata.org/entity/Q366307,wd:Q366307,230281,Albanian politician (1882-1965)
38,Albania,32.0,Sami Frashëri,http://www.wikidata.org/entity/Q331896,wd:Q331896,7683956,"Albanian writer, philosopher, playwright (1850-1904)"
39,Albania,30.0,Shote Galica,http://www.wikidata.org/entity/Q1280655,wd:Q1280655,30140050,Hero of Albania (1895-1927)
40,Kosovo,30.0,Shote Galica,http://www.wikidata.org/entity/Q1280655,wd:Q1280655,30140050,Hero of Albania (1895-1927)
41,Albania,29.0,Joanna II of Naples,http://www.wikidata.org/entity/Q236933,wd:Q236933,954798,Queen of Naples (1373-1435)
42,Albania,29.0,Alexandros I of Epirus,http://www.wikidata.org/entity/Q335658,wd:Q335658,1585,king of Epirus (350–331 BC) of the Aeacid dynasty
43,Albania,28.0,Aleksander Stavre Drenova,http://www.wikidata.org/entity/Q380794,wd:Q380794,166950,Albanian poet
44,Albania,27.0,Marinus Barletius,http://www.wikidata.org/entity/Q464230,wd:Q464230,331267,"Catholic priest, Venetian humanist and historian,"
45,Albania,27.0,Kara Ahmed Pasha,http://www.wikidata.org/entity/Q1571856,wd:Q1571856,28902243,Grand Vizier of the Ottoman Empire
46,Albania,26.0,Gjergj Fishta,http://www.wikidata.org/entity/Q115455,wd:Q115455,4110263,Albanian writer (1871-1940)
47,Albania,25.0,Lutfi Pasha,http://www.wikidata.org/entity/Q1584707,wd:Q1584707,29165928,Grand Vizier of the Ottoman Empire
48,Albania,25.0,Köprülü Mehmed Pasha,http://www.wikidata.org/entity/Q728324,wd:Q728324,832624,Albanian Grand Vizier of the Ottoman Empire (1580-1661)
49,Albania,24.0,Lekë Dukagjini,http://www.wikidata.org/entity/Q463876,wd:Q463876,324508,Albanian noble
50,Algeria,202.0,Augustine of Hippo,http://www.wikidata.org/entity/Q8018,wd:Q8018,2030,"early Christian theologian, philosopher and Church Father"
51,Algeria,186.0,Albert Camus,http://www.wikidata.org/entity/Q34670,wd:Q34670,983,"French writer, philosopher and journalist (1913-1960)"
52,France,186.0,Albert Camus,http://www.wikidata.org/entity/Q34670,wd:Q34670,983,"French writer, philosopher and journalist (1913-1960)"
53,Algeria,90.0,Apuleius,http://www.wikidata.org/entity/Q170512,wd:Q170512,1789,"Latin-language prose writer, Platonist philosopher and rhetorician"
54,Algeria,74.0,Macrinus,http://www.wikidata.org/entity/Q1752,wd:Q1752,20633,Roman Emperor (164-218)
55,Algeria,67.0,Abdelkader El Djezairi,http://www.wikidata.org/entity/Q179825,wd:Q179825,413671,19th century Algerian religious and military leader (1808-1883)
56,Algeria,45.0,Édouard-Henri Avril,http://www.wikidata.org/entity/Q122427,wd:Q122427,11451056,French painter artist (1849-1928)
57,Algeria,45.0,Jugurtha,http://www.wikidata.org/entity/Q156173,wd:Q156173,157544,King of Numidia
58,Algeria,41.0,Juba II,http://www.wikidata.org/entity/Q315670,wd:Q315670,74699,crown prince of Numidia and King of Mauretania (c. 48 BC - AD 23)
59,Algeria,40.0,Monica of Hippo,http://www.wikidata.org/entity/Q234689,wd:Q234689,740416,Christian saint; mother of St. Augustine
60,Algeria,38.0,Martianus Capella,http://www.wikidata.org/entity/Q348408,wd:Q348408,737686,Latin prose writer of Late Antiquity
61,Algeria,35.0,Jean Richepin,http://www.wikidata.org/entity/Q551744,wd:Q551744,592153,"French poet, novelist and dramatist (1849-1926)"
62,Algeria,35.0,Marcus Cornelius Fronto,http://www.wikidata.org/entity/Q317055,wd:Q317055,78432,2nd century Roman rhetorician and advocate
63,Algeria,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
64,Chad,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
65,Mali,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
66,Mauritania,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
67,Morocco,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
68,Niger,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
69,Sudan,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
70,Tunisia,34.0,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
71,Algeria,33.0,Marcus Minucius Felix,http://www.wikidata.org/entity/Q319423,wd:Q319423,240246,Latin-language writer
72,Algeria,32.0,Dihya,http://www.wikidata.org/entity/Q284295,wd:Q284295,1234207,Berber warrior queen
73,Algeria,31.0,Abd al-Mu'min,http://www.wikidata.org/entity/Q307312,wd:Q307312,1214175,Caliph of the Almohad Empire
74,Algeria,31.0,Priscian,http://www.wikidata.org/entity/Q356433,wd:Q356433,80445,Latin grammarian
75,Algeria,30.0,René Viviani,http://www.wikidata.org/entity/Q431074,wd:Q431074,402516,Prime Minister of France (1862-1925)
76,Algeria,30.0,Juba I,http://www.wikidata.org/entity/Q379277,wd:Q379277,625791,king of Numidia
77,Algeria,29.0,Syphax,http://www.wikidata.org/entity/Q353141,wd:Q353141,442314,King of Numidia
78,Andorra,29.0,Chindasuinth,http://www.wikidata.org/entity/Q334796,wd:Q334796,30864826,Visigothic King of Hispania
79,Andorra,19.0,Juan Benlloch i Vivó,http://www.wikidata.org/entity/Q526235,wd:Q526235,14686994,Spanish (Valencian) Catholic cardinal
80,Andorra,12.0,Salvador Casañas y Pagés,http://www.wikidata.org/entity/Q786613,wd:Q786613,15543968,Spanish author
81,Andorra,9.0,Ramon Iglesias i Navarri,http://www.wikidata.org/entity/Q879315,wd:Q879315,4372057,Spanish of Urgell (1889-1972)
82,Andorra,8.0,Justí Guitart i Vilardebó,http://www.wikidata.org/entity/Q2402274,wd:Q2402274,4372223,Bishop of Urgell and Co-Prince of Andorra
83,Andorra,7.0,Josep Caixal i Estradé,http://www.wikidata.org/entity/Q330398,wd:Q330398,582086,Catholic bishop
84,Andorra,7.0,Saint Lycerius,http://www.wikidata.org/entity/Q2061241,wd:Q2061241,25614502,French bishop and saint
85,Andorra,7.0,Joan Josep Laguarda i Fenollera,http://www.wikidata.org/entity/Q9015669,wd:Q9015669,39567405,Andorran bishop (1866-1913)
86,Andorra,6.0,Francesc Antoni de la Dueña y Cisneros,http://www.wikidata.org/entity/Q559215,wd:Q559215,769742,Catholic bishop (1753-1821)
87,Andorra,5.0,Scorpus,http://www.wikidata.org/entity/Q7435425,wd:Q7435425,3035901,Roman charioteer
88,Andorra,5.0,Fernán Gutiérrez de Castro,http://www.wikidata.org/entity/Q19894964,wd:Q19894964,46477749,politician
89,Andorra,4.0,Guillem d'Areny-Plandolit,http://www.wikidata.org/entity/Q3913312,wd:Q3913312,57325817,Andorran politician (1822-1876)
90,Andorra,3.0,Aboazar Lovesendes,http://www.wikidata.org/entity/Q16142967,wd:Q16142967,46576656,960
91,Andorra,3.0,Garcia Moniz de Ribadouro,http://www.wikidata.org/entity/Q19895114,wd:Q19895114,46555483,politician
92,Andorra,3.0,Monio Viegas I de Ribadouro,http://www.wikidata.org/entity/Q20716676,wd:Q20716676,46555845,950-1022
93,Andorra,3.0,Joaquín de Santiyán y Valdivielso,http://www.wikidata.org/entity/Q16206687,wd:Q16206687,64130926,Catholic bishop
94,Andorra,2.0,Echega Guiçoi,http://www.wikidata.org/entity/Q10269953,wd:Q10269953,46584891,politician
95,Angola,36.0,Nzingha Mbande,http://www.wikidata.org/entity/Q467650,wd:Q467650,419490,17th-century queen regnant of the Ndongo and Matamba Kingdoms of the Mbundu people in Angola (1583-1663)
96,Angola,21.0,Afonso I of Kongo,http://www.wikidata.org/entity/Q383455,wd:Q383455,8397423,Ruler of the Kingdom of Kongo
97,Angola,14.0,Alda Lara,http://www.wikidata.org/entity/Q535235,wd:Q535235,1151234,Portuguese writer
98,Angola,11.0,Deolinda Rodríguez de Almeida,http://www.wikidata.org/entity/Q22665691,wd:Q22665691,49333348,"Angolan nationalist, heroine, militant, writer, and translator"
99,Angola,10.0,Pedro I of Kongo,http://www.wikidata.org/entity/Q2412791,wd:Q2412791,11224848,mwene Kongo
100,Angola,10.0,Bernardo I of Kongo,http://www.wikidata.org/entity/Q2709636,wd:Q2709636,13910211,mwene Kongo
101,Angola,10.0,Álvaro VI of Kongo,http://www.wikidata.org/entity/Q2720222,wd:Q2720222,19334354,king of Kongou
102,Angola,10.0,Afonso II of Kongo,http://www.wikidata.org/entity/Q2839850,wd:Q2839850,12302055,Manikongo of Kongo
103,Angola,10.0,Diogo I Nkumbi a Mpudi,http://www.wikidata.org/entity/Q3003988,wd:Q3003988,7901150,mwene Kongo
104,Angola,10.0,Garcia II of Kongo,http://www.wikidata.org/entity/Q3095343,wd:Q3095343,4826737,ManiKongo of Kongo
105,Angola,9.0,Álvaro V of Kongo,http://www.wikidata.org/entity/Q2840574,wd:Q2840574,27700471,Ruler king of Kongo
106,Angola,9.0,Henrique I of Kongo,http://www.wikidata.org/entity/Q3010364,wd:Q3010364,13910289,Manikongo
107,Angola,9.0,Pedro VI of Kongo,http://www.wikidata.org/entity/Q289856,wd:Q289856,4598093,King of Kongo
108,Angola,9.0,Álvaro XIV of Kongo,http://www.wikidata.org/entity/Q2840572,wd:Q2840572,12923846,Ruler of Kongo
109,Angola,8.0,João Teixeira Pinto,http://www.wikidata.org/entity/Q15428653,wd:Q15428653,53540810,Portuguese military personnel
110,Angola,8.0,Álvaro IV of Kongo,http://www.wikidata.org/entity/Q2840564,wd:Q2840564,27700665,Ruler of the Kingdom of Kongo
111,Angola,8.0,Álvaro II of Kongo,http://www.wikidata.org/entity/Q2840566,wd:Q2840566,5600207,King of Kongo
112,Angola,8.0,Álvaro III of Kongo,http://www.wikidata.org/entity/Q2840567,wd:Q2840567,13925513,King of Kongo
113,Angola,8.0,Álvaro I of Kongo,http://www.wikidata.org/entity/Q2840568,wd:Q2840568,2465146,King of Kongo 1568-1587
114,Angola,8.0,Ambrósio I of Kongo,http://www.wikidata.org/entity/Q2842433,wd:Q2842433,13972887,Ruler of the Kingdom of Kongo
115,Antigua and Barbuda,8.0,Mary Thomas,http://www.wikidata.org/entity/Q29042635,wd:Q29042635,57001339,plantation worker in the Danish West Indies
116,Antigua and Barbuda,7.0,William Harper,http://www.wikidata.org/entity/Q5790909,wd:Q5790909,3285415,American jurist and politician from South Carolina
117,Antigua and Barbuda,5.0,Anthony Musgrave,http://www.wikidata.org/entity/Q573690,wd:Q573690,2000465,"Governor of Newfoundland, Vancouver Island and British Columbia, Natal, South Australia, Jamaica, and Queensland (1828-1888)"
118,Antigua and Barbuda,5.0,H. B. D. Woodcock,http://www.wikidata.org/entity/Q1633064,wd:Q1633064,26903127,British botanist (1867-1957)
119,Antigua and Barbuda,5.0,Edward Stevens (diplomat),http://www.wikidata.org/entity/Q24013611,wd:Q24013611,50431492,American diplomat
120,Antigua and Barbuda,4.0,George Alexander McGuire,http://www.wikidata.org/entity/Q5536158,wd:Q5536158,14287316,American bishop
121,Antigua and Barbuda,3.0,George Bennett,http://www.wikidata.org/entity/Q5536898,wd:Q5536898,29053339,Scottish bishop
122,Antigua and Barbuda,3.0,Robert Coates,http://www.wikidata.org/entity/Q1747746,wd:Q1747746,351740,British eccentric
123,Antigua and Barbuda,3.0,"Sir William Young, 1st Baronet",http://www.wikidata.org/entity/Q7529842,wd:Q7529842,32201419,First British governor of Dominica
124,Dominica,3.0,"Sir William Young, 1st Baronet",http://www.wikidata.org/entity/Q7529842,wd:Q7529842,32201419,First British governor of Dominica
125,Antigua and Barbuda,3.0,Z. Alexander Looby,http://www.wikidata.org/entity/Q8062859,wd:Q8062859,3819415,American politician
126,Antigua and Barbuda,2.0,Anne Hart Gilbert,http://www.wikidata.org/entity/Q42658546,wd:Q42658546,55707780,"Methodist writer, teacher and abolitionist from Antigua and Barbuda"
127,Antigua and Barbuda,2.0,Clement Browne,http://www.wikidata.org/entity/Q75603759,wd:Q75603759,62376990,American water polo player
128,Antigua and Barbuda,2.0,Francis William Jones Hurst,http://www.wikidata.org/entity/Q5423783,wd:Q5423783,30942173,American businessperson
129,Antigua and Barbuda,2.0,Ian Donald Roy McDonald,http://www.wikidata.org/entity/Q5981421,wd:Q5981421,26285114,British flying ace (1898-1920)
130,Antigua and Barbuda,2.0,Valentine Morris,http://www.wikidata.org/entity/Q7910985,wd:Q7910985,15197025,West Indies merchant and Governor of Saint Vincent (1727–1789)
131,Antigua and Barbuda,2.0,Joseph Warner,http://www.wikidata.org/entity/Q18759352,wd:Q18759352,57647733,British surgeon
132,Antigua and Barbuda,1.0,Henrietta Liston,http://www.wikidata.org/entity/Q18730396,wd:Q18730396,55835567,British botanist (1751-1828)
133,Argentina,207.0,Che Guevara,http://www.wikidata.org/entity/Q5809,wd:Q5809,13623554,Argentine Marxist revolutionary
134,Cuba,207.0,Che Guevara,http://www.wikidata.org/entity/Q5809,wd:Q5809,13623554,Argentine Marxist revolutionary
135,Argentina,98.0,Eva Perón,http://www.wikidata.org/entity/Q40933,wd:Q40933,51584,Argentinian actress and politician (1919-1952)
136,Argentina,80.0,José de San Martín,http://www.wikidata.org/entity/Q134160,wd:Q134160,360387,Argentine general and independence leader (1778-1850)
137,Argentina,62.0,Bernardo Houssay,http://www.wikidata.org/entity/Q237160,wd:Q237160,252453,Argentine physician (1887-1971)
138,Argentina,58.0,Carlos Gardel,http://www.wikidata.org/entity/Q229613,wd:Q229613,252092,"Argentinian singer, songwriter, actor; the most prominent figure in the history of tango"
139,Uruguay,58.0,Carlos Gardel,http://www.wikidata.org/entity/Q229613,wd:Q229613,252092,"Argentinian singer, songwriter, actor; the most prominent figure in the history of tango"
140,Argentina,51.0,Ante Pavelić,http://www.wikidata.org/entity/Q36965,wd:Q36965,331643,Croatian fascist general and military dictator (1889-1959)
141,Bosnia and Herzegovina,51.0,Ante Pavelić,http://www.wikidata.org/entity/Q36965,wd:Q36965,331643,Croatian fascist general and military dictator (1889-1959)
142,Argentina,50.0,Carlos Saavedra Lamas,http://www.wikidata.org/entity/Q193672,wd:Q193672,323750,Argentine politician (1878-1959)
143,Argentina,48.0,Domingo Faustino Sarmiento,http://www.wikidata.org/entity/Q254041,wd:Q254041,383564,Argentinian politician (1811-1888)
144,Argentina,47.0,Hipólito Yrigoyen,http://www.wikidata.org/entity/Q297134,wd:Q297134,670569,former President of Argentina (1852-1936)
145,Argentina,47.0,Juan Manuel de Rosas,http://www.wikidata.org/entity/Q311436,wd:Q311436,490071,Argentine politician (1793-1877)
146,Argentina,46.0,Alfonsina Storni,http://www.wikidata.org/entity/Q238557,wd:Q238557,2671219,Argentinian writer
147,Argentina,44.0,Manuel Belgrano,http://www.wikidata.org/entity/Q315507,wd:Q315507,407896,Argentine politician and military leader (1770-1820)
148,Argentina,44.0,Guillermo Stábile,http://www.wikidata.org/entity/Q309645,wd:Q309645,1111788,Argentine footballer
149,Argentina,43.0,Bartolomé Mitre,http://www.wikidata.org/entity/Q314362,wd:Q314362,491709,President of Argentina (1821-1906)
150,Argentina,42.0,Alejandra Pizarnik,http://www.wikidata.org/entity/Q272441,wd:Q272441,2577080,Argentinian poet (1936-1972)
151,Argentina,38.0,Bernardino Rivadavia,http://www.wikidata.org/entity/Q188891,wd:Q188891,456264,First President of Argentina (1780-1845)
152,Argentina,38.0,Julio Argentino Roca,http://www.wikidata.org/entity/Q356659,wd:Q356659,718050,"Argentine politician and general, former president of Argentina (1843-1914)"
153,Peru,38.0,Julio Argentino Roca,http://www.wikidata.org/entity/Q356659,wd:Q356659,718050,"Argentine politician and general, former president of Argentina (1843-1914)"
154,Argentina,35.0,Richard Walther Darré,http://www.wikidata.org/entity/Q60145,wd:Q60145,690525,Nazi SS General (1895-1953)
155,Argentina,35.0,Justo José de Urquiza,http://www.wikidata.org/entity/Q336247,wd:Q336247,104525,Argentinepolitician and military
156,Argentina,34.0,Nicolás Avellaneda,http://www.wikidata.org/entity/Q441371,wd:Q441371,582101,"Argentinian lawyer, journalist and politician (1837-1885)"
157,Armenia,71.0,Tigranes the Great,http://www.wikidata.org/entity/Q201303,wd:Q201303,182966,King of Armenia
158,Armenia,53.0,George Gurdjieff,http://www.wikidata.org/entity/Q217771,wd:Q217771,159451,"Armenian philosopher, composer and writer"
159,Armenia,48.0,Artem Mikoyan,http://www.wikidata.org/entity/Q314043,wd:Q314043,66538,Soviet aircraft designer (1905-1970)
160,Armenia,44.0,Khachatur Abovian,http://www.wikidata.org/entity/Q313461,wd:Q313461,4015641,"Ethnic Armenian writer, activist, academic (1809-1848)"
161,Armenia,44.0,Hovhannes Tumanyan,http://www.wikidata.org/entity/Q380797,wd:Q380797,1008616,Armenian writer and public activist
162,Armenia,42.0,Gregory the Illuminator,http://www.wikidata.org/entity/Q309953,wd:Q309953,12651,Patron saint of the Armenian Apostolic Church (c.257-c.331)
163,Armenia,34.0,Avetik Isahakyan,http://www.wikidata.org/entity/Q254988,wd:Q254988,3152360,Soviet poet (1875-1957)
164,Armenia,33.0,Martiros Saryan,http://www.wikidata.org/entity/Q718409,wd:Q718409,2816324,Armenian painter
165,Armenia,29.0,Abu Sa'id Bahadur Khan,http://www.wikidata.org/entity/Q335301,wd:Q335301,35016469,"Mongolian Ilkhan, Khan of Persia (1305-1335)"
166,Armenia,25.0,Shushanik Kurghinian,http://www.wikidata.org/entity/Q3249844,wd:Q3249844,12843515,Armenian poet
167,Armenia,24.0,Tigranes IV,http://www.wikidata.org/entity/Q2357126,wd:Q2357126,8612904,Armenian sovereign
168,Armenia,23.0,Saint Servatius,http://www.wikidata.org/entity/Q558261,wd:Q558261,1964437,dutch/flemish saint
169,Armenia,23.0,Ashot II of Armenia,http://www.wikidata.org/entity/Q951503,wd:Q951503,4254631,Armenian king
170,Armenia,22.0,Sebeos,http://www.wikidata.org/entity/Q1606861,wd:Q1606861,5807009,"Armenian priest, historian and cleric"
171,Armenia,22.0,Tigranes III,http://www.wikidata.org/entity/Q561316,wd:Q561316,4183055,King of Armenia
172,Armenia,21.0,Sergey Dmitriyevich Merkurov,http://www.wikidata.org/entity/Q2384209,wd:Q2384209,14896150,Soviet sculptor (1881-1952)
173,Armenia,21.0,Vardan Mamikonian,http://www.wikidata.org/entity/Q1280744,wd:Q1280744,3067351,Armenian military leader and saint
174,Armenia,20.0,Nicholas Adontz,http://www.wikidata.org/entity/Q967052,wd:Q967052,7567422,historian
175,Armenia,20.0,Paruyr Sevak,http://www.wikidata.org/entity/Q2395053,wd:Q2395053,4680249,"Soviet writer, poet and specialist in literature (1924-1971)"
176,Armenia,18.0,Axel Bakunts,http://www.wikidata.org/entity/Q791995,wd:Q791995,6517228,Armenian activist
177,Australia,82.0,Lawrence Bragg,http://www.wikidata.org/entity/Q131729,wd:Q131729,303544,Australian-born British physicist and X-ray crystallographer
178,Australia,75.0,Errol Flynn,http://www.wikidata.org/entity/Q93188,wd:Q93188,67030,Australian actor (1909-1959)
179,Australia,61.0,Howard Florey,http://www.wikidata.org/entity/Q137106,wd:Q137106,40494,Australian pathologist (1898-1968)
180,Australia,55.0,Edmund Barton,http://www.wikidata.org/entity/Q23342,wd:Q23342,146365,"Australian politician, first Prime Minister of Australia and founding justice of the High Court of Australia (1849-1920)"
181,Australia,48.0,Vere Gordon Childe,http://www.wikidata.org/entity/Q154655,wd:Q154655,77127,British historian and archaeologist
182,Australia,47.0,Alfred Deakin,http://www.wikidata.org/entity/Q313805,wd:Q313805,154954,"Australian politician, second Prime Minister of Australia (1856-1919)"
183,Australia,44.0,Harold Holt,http://www.wikidata.org/entity/Q312722,wd:Q312722,13867,"Australian politician, 17th Prime Minister of Australia (1908-1967)"
184,Australia,42.0,Ned Kelly,http://www.wikidata.org/entity/Q301816,wd:Q301816,157456,Australian bushranger (1854-1880)
185,Australia,42.0,Chris Watson,http://www.wikidata.org/entity/Q23347,wd:Q23347,155375,"Australian politician, third Prime Minister of Australia (1867-1941)"
186,Chile,42.0,Chris Watson,http://www.wikidata.org/entity/Q23347,wd:Q23347,155375,"Australian politician, third Prime Minister of Australia (1867-1941)"
187,Australia,42.0,John Curtin,http://www.wikidata.org/entity/Q23375,wd:Q23375,155377,"Australian politician, 14th Prime Minister of Australia (1885-1945)"
188,Australia,41.0,Johann Nestroy,http://www.wikidata.org/entity/Q44862,wd:Q44862,1401924,"Austrian dramatic, actor and singer"
189,Australia,40.0,Billy Hughes,http://www.wikidata.org/entity/Q152666,wd:Q152666,154955,"Australian politician, 7th Prime Minister of Australia (1862-1952)"
190,Australia,40.0,Andrew Fisher,http://www.wikidata.org/entity/Q314016,wd:Q314016,70970,"Australian politician, fifth Prime Minister of Australia (1862-1928)"
191,Australia,39.0,Douglas Mawson,http://www.wikidata.org/entity/Q434281,wd:Q434281,60005,Australian geologist and explorer of the Antarctic (1882-1958)
192,Australia,37.0,Elton Mayo,http://www.wikidata.org/entity/Q311529,wd:Q311529,434162,Australian academic
193,Australia,35.0,Earle Page,http://www.wikidata.org/entity/Q370926,wd:Q370926,10357,"Australian politician, 11th Prime Minister of Australia (1880-1961)"
194,Australia,34.0,Ben Chifley,http://www.wikidata.org/entity/Q23379,wd:Q23379,52667,"Australian politician, 16th Prime Minister of Australia (1945 to 1949)"
195,Australia,34.0,James Dunlop,http://www.wikidata.org/entity/Q375158,wd:Q375158,4143086,Australian astronomer (1793–1848)
196,Australia,33.0,Nellie Melba,http://www.wikidata.org/entity/Q237607,wd:Q237607,254627,Australian opera singer
197,Australia,33.0,Stanley Bruce,http://www.wikidata.org/entity/Q23358,wd:Q23358,167807,"Australian politician, eighth Prime Minister of Australia (1883-1967)"
198,Austria,287.0,Adolf Hitler,http://www.wikidata.org/entity/Q352,wd:Q352,2731583,dictator of Nazi Germany (1889-1945)
199,Austria,250.0,Wolfgang Amadeus Mozart,http://www.wikidata.org/entity/Q254,wd:Q254,33163,Austrian composer of the Classical period
200,Austria,151.0,Ludwig Wittgenstein,http://www.wikidata.org/entity/Q9391,wd:Q9391,17741,Austrian-British philosopher
201,Austria,148.0,Franz Schubert,http://www.wikidata.org/entity/Q7312,wd:Q7312,44888,Austrian composer (1797-1828)
