,country,number,item,item_id,shortform,pageid,wikidata_description
24,Afghanistan,26,Ismail Samani,http://www.wikidata.org/entity/Q862648,wd:Q862648,3296218,Samanid ruler
25,Afghanistan,26,Tahir ibn Husayn,http://www.wikidata.org/entity/Q1814900,wd:Q1814900,439739,Abbasid caliphate general
26,Afghanistan,25,Abu Zayd al-Balkhi,http://www.wikidata.org/entity/Q335516,wd:Q335516,1792709,Persian polymath
27,Afghanistan,25,Abu Saʿīd Gardēzī,http://www.wikidata.org/entity/Q563574,wd:Q563574,1909734,Iranian historian
28,Afghanistan,24,Diodotus II,http://www.wikidata.org/entity/Q363368,wd:Q363368,802105,Greco-Bactrian king
29,Tajikistan,24,Diodotus II,http://www.wikidata.org/entity/Q363368,wd:Q363368,802105,Greco-Bactrian king
30,Turkmenistan,24,Diodotus II,http://www.wikidata.org/entity/Q363368,wd:Q363368,802105,Greco-Bactrian king
31,Uzbekistan,24,Diodotus II,http://www.wikidata.org/entity/Q363368,wd:Q363368,802105,Greco-Bactrian king
32,Afghanistan,23,Anvari,http://www.wikidata.org/entity/Q11356,wd:Q11356,3273894,Persian poet
33,Afghanistan,23,Ya'qub ibn al-Layth al-Saffar,http://www.wikidata.org/entity/Q45261,wd:Q45261,1884936,Founder of the Saffarid dynasty at Zaranj in what is now Afghanistan
34,Albania,74,Skanderbeg,http://www.wikidata.org/entity/Q160614,wd:Q160614,10780405,Albanian feudal lord and military commander (1405-1468)
35,Albania,57,Anastasius I,http://www.wikidata.org/entity/Q173470,wd:Q173470,25876,Byzantine emperor (430-518)
36,Albania,53,Flavius Valerius Severus,http://www.wikidata.org/entity/Q46814,wd:Q46814,168093,Roman emperor
37,Albania,29,Joanna II of Naples,http://www.wikidata.org/entity/Q236933,wd:Q236933,954798,Queen of Naples (1373-1435)
38,Croatia,29,Joanna II of Naples,http://www.wikidata.org/entity/Q236933,wd:Q236933,954798,Queen of Naples (1373-1435)
39,Albania,29,Alexandros I of Epirus,http://www.wikidata.org/entity/Q335658,wd:Q335658,1585,king of Epirus (350–331 BC) of the Aeacid dynasty
40,Albania,27,Marinus Barletius,http://www.wikidata.org/entity/Q464230,wd:Q464230,331267,"Catholic priest, Venetian humanist and historian,"
41,Albania,24,Lekë Dukagjini,http://www.wikidata.org/entity/Q463876,wd:Q463876,324508,Albanian noble
42,Algeria,202,Augustine of Hippo,http://www.wikidata.org/entity/Q8018,wd:Q8018,2030,"early Christian theologian, philosopher and Church Father"
43,Algeria,90,Apuleius,http://www.wikidata.org/entity/Q170512,wd:Q170512,1789,"Latin-language prose writer, Platonist philosopher and rhetorician"
44,Algeria,74,Macrinus,http://www.wikidata.org/entity/Q1752,wd:Q1752,20633,Roman Emperor (164-218)
45,Algeria,45,Jugurtha,http://www.wikidata.org/entity/Q156173,wd:Q156173,157544,King of Numidia
46,Algeria,41,Juba II,http://www.wikidata.org/entity/Q315670,wd:Q315670,74699,crown prince of Numidia and King of Mauretania (c. 48 BC - AD 23)
47,Algeria,40,Monica of Hippo,http://www.wikidata.org/entity/Q234689,wd:Q234689,740416,Christian saint; mother of St. Augustine
48,Algeria,38,Martianus Capella,http://www.wikidata.org/entity/Q348408,wd:Q348408,737686,Latin prose writer of Late Antiquity
49,Algeria,35,Marcus Cornelius Fronto,http://www.wikidata.org/entity/Q317055,wd:Q317055,78432,2nd century Roman rhetorician and advocate
50,Algeria,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
51,Chad,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
52,Mali,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
53,Mauritania,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
54,Morocco,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
55,Niger,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
56,Sudan,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
57,Tunisia,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106
58,Algeria,33,Marcus Minucius Felix,http://www.wikidata.org/entity/Q319423,wd:Q319423,240246,Latin-language writer
59,Algeria,32,Dihya,http://www.wikidata.org/entity/Q284295,wd:Q284295,1234207,Berber warrior queen
60,Algeria,31,Abd al-Mu'min,http://www.wikidata.org/entity/Q307312,wd:Q307312,1214175,Caliph of the Almohad Empire
61,Algeria,31,Priscian,http://www.wikidata.org/entity/Q356433,wd:Q356433,80445,Latin grammarian
62,Algeria,30,Juba I,http://www.wikidata.org/entity/Q379277,wd:Q379277,625791,king of Numidia
63,Algeria,29,Syphax,http://www.wikidata.org/entity/Q353141,wd:Q353141,442314,King of Numidia
64,Algeria,27,Micipsa,http://www.wikidata.org/entity/Q54223,wd:Q54223,6201425,King of Numidia
65,Algeria,23,Ptolemy of Mauretania,http://www.wikidata.org/entity/Q526000,wd:Q526000,74702,politician
66,Algeria,21,Isaac Alfasi,http://www.wikidata.org/entity/Q523491,wd:Q523491,1208256,Talmudist and posek.
67,Andorra,29,Chindasuinth,http://www.wikidata.org/entity/Q334796,wd:Q334796,30864826,Visigothic King of Hispania
68,Armenia,71,Tigranes the Great,http://www.wikidata.org/entity/Q201303,wd:Q201303,182966,King of Armenia
69,Armenia,42,Gregory the Illuminator,http://www.wikidata.org/entity/Q309953,wd:Q309953,12651,Patron saint of the Armenian Apostolic Church (c.257-c.331)
70,Armenia,29,Abu Sa'id Bahadur Khan,http://www.wikidata.org/entity/Q335301,wd:Q335301,35016469,"Mongolian Ilkhan, Khan of Persia (1305-1335)"
71,Armenia,24,Tigranes IV,http://www.wikidata.org/entity/Q2357126,wd:Q2357126,8612904,Armenian sovereign
72,Armenia,23,Saint Servatius,http://www.wikidata.org/entity/Q558261,wd:Q558261,1964437,dutch/flemish saint
73,Armenia,23,Ashot II of Armenia,http://www.wikidata.org/entity/Q951503,wd:Q951503,4254631,Armenian king
74,Armenia,22,Sebeos,http://www.wikidata.org/entity/Q1606861,wd:Q1606861,5807009,"Armenian priest, historian and cleric"
75,Armenia,22,Tigranes III,http://www.wikidata.org/entity/Q561316,wd:Q561316,4183055,King of Armenia
76,Armenia,21,Vardan Mamikonian,http://www.wikidata.org/entity/Q1280744,wd:Q1280744,3067351,Armenian military leader and saint
77,Austria,75,Maximilian I,http://www.wikidata.org/entity/Q150726,wd:Q150726,39070,Holy Roman Emperor
78,Austria,62,"Frederick III, Holy Roman Emperor",http://www.wikidata.org/entity/Q150966,wd:Q150966,11472,Austrian archduke and duke
79,Austria,58,Walther von der Vogelweide,http://www.wikidata.org/entity/Q44385,wd:Q44385,209350,Middle High German lyric poet
80,Austria,56,Rudolph I of Germany,http://www.wikidata.org/entity/Q76956,wd:Q76956,45321,"count of Habsburg, king of Germany (1218-1291)"
81,Austria,49,Albert II of Germany,http://www.wikidata.org/entity/Q157112,wd:Q157112,38447,"King of Germany, Hungary and Bohemia"
82,Austria,38,Rudolf IV,http://www.wikidata.org/entity/Q156404,wd:Q156404,743182,Duke of Austria
83,Austria,34,"Albert III, Duke of Austria",http://www.wikidata.org/entity/Q166853,wd:Q166853,1163286,Duke of Austria
84,Austria,34,"Ernest, Duke of Austria",http://www.wikidata.org/entity/Q276526,wd:Q276526,1167367,Duke of Austria (1377-1424)
85,Austria,34,Otto of Freising,http://www.wikidata.org/entity/Q435942,wd:Q435942,351392,Austrian medieval chronicler
86,Austria,33,Georg von Peuerbach,http://www.wikidata.org/entity/Q84289,wd:Q84289,172394,Austrian mathematician and astronomer
87,Austria,33,Frederick the Fair,http://www.wikidata.org/entity/Q124950,wd:Q124950,1147252,Austrian duke
88,Austria,33,"Albert VI, Archduke of Austria",http://www.wikidata.org/entity/Q145606,wd:Q145606,1220240,Austrian archduke and duke
89,Austria,33,"Leopold III, Duke of Austria",http://www.wikidata.org/entity/Q275651,wd:Q275651,1220156,"Co-ruler of Austria, Styria, Carinthia and Tyrol, then sole ruler of Styria, Carinthia and Tyrol"
90,Austria,32,Henry II,http://www.wikidata.org/entity/Q168647,wd:Q168647,1116423,Duke of Austria from 1156 to 1177
91,Austria,32,Saint Florian,http://www.wikidata.org/entity/Q298845,wd:Q298845,372477,Christian saint
92,Austria,31,"Leopold I, Margrave of Austria",http://www.wikidata.org/entity/Q348137,wd:Q348137,1100652,Margrave of Austria
93,Austria,30,Leopold III,http://www.wikidata.org/entity/Q349086,wd:Q349086,1100736,Margrave of Austria
94,Austria,29,Elisabeth of Habsburg,http://www.wikidata.org/entity/Q93408,wd:Q93408,4158466,Queen of Poland and Grand Duchess of Lithuania
95,Austria,28,"Frederick II, Duke of Austria",http://www.wikidata.org/entity/Q280338,wd:Q280338,1073853,Duke of Austria and the Duke of Styria from 1230 to his death in 1246
96,Austria,28,"Leopold I, Duke of Austria",http://www.wikidata.org/entity/Q223421,wd:Q223421,1220065,Austrian duke
97,Azerbaijan,79,Nezami Ganjavi,http://www.wikidata.org/entity/Q234908,wd:Q234908,433760,Romantic epic poet in Azerbaijani literature
98,Azerbaijan,35,Imadaddin Nasimi,http://www.wikidata.org/entity/Q982506,wd:Q982506,419980,Azerbaijani-Turkmen poet
99,Azerbaijan,33,Khaqani,http://www.wikidata.org/entity/Q368862,wd:Q368862,4786937,persian Poet
100,Azerbaijan,21,Mahsati,http://www.wikidata.org/entity/Q291537,wd:Q291537,3619926,Iranian writer
101,Bahrain,41,Isaac of Nineveh,http://www.wikidata.org/entity/Q462966,wd:Q462966,2536383,Eastern Orthodox saint
102,Bahrain,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
103,Jordan,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
104,Kuwait,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
105,Oman,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
106,Qatar,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
107,United Arab Emirates,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
108,Yemen,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah
109,Bahrain,23,Tarafa,http://www.wikidata.org/entity/Q1047131,wd:Q1047131,2593128,Bahraini poet (0543-0569)
110,Bahrain,23,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
111,Jordan,23,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
112,Kuwait,23,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
113,Oman,23,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
114,Qatar,23,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
115,United Arab Emirates,23,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
116,Yemen,23,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
117,Bangladesh,35,atisha,http://www.wikidata.org/entity/Q320150,wd:Q320150,197866,Indian Buddhist scholar
118,Belarus,33,Mstislav I Harald of Kiev,http://www.wikidata.org/entity/Q41514,wd:Q41514,935924,Grand Prince of Kiev (1076–1132)
119,Belarus,27,Euphrosyne of Polotsk,http://www.wikidata.org/entity/Q257706,wd:Q257706,689563,Belarusian saint and abbess
120,Belarus,24,Cyril of Turaw,http://www.wikidata.org/entity/Q45087,wd:Q45087,494503,Belarusian and Ukrainian saint
121,Belarus,23,Vseslav of Polotsk,http://www.wikidata.org/entity/Q497915,wd:Q497915,940850,prince of Principality of Polotsk
122,Belgium,81,Jan van Eyck,http://www.wikidata.org/entity/Q102272,wd:Q102272,46381,Flemish painter (c.1390-1441)
123,Belgium,79,Charles Martel,http://www.wikidata.org/entity/Q3301,wd:Q3301,6452,Frankish military and political leader
124,Belgium,78,Pepin the Short,http://www.wikidata.org/entity/Q81212,wd:Q81212,2192581,King of the Franks
125,Belgium,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
126,Germany,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
127,Luxembourg,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
128,Netherlands,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
129,Switzerland,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
130,Belgium,60,Rogier van der Weyden,http://www.wikidata.org/entity/Q68631,wd:Q68631,192488,Flemish painter
131,Belgium,54,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
132,Luxembourg,54,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
133,Netherlands,54,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
134,Switzerland,54,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
135,Belgium,54,Philip I of Castile,http://www.wikidata.org/entity/Q157098,wd:Q157098,151288,Duke of Burgundy and King of Castile
136,Belgium,54,Mary of Burgundy,http://www.wikidata.org/entity/Q157073,wd:Q157073,151337,Duchess of Burgundy and wife of Emperor Maximilian I (1457-1482)
137,Belgium,52,John of Gaunt,http://www.wikidata.org/entity/Q193752,wd:Q193752,53294,English magnate of the House of Plantagenet (1340-1399)
138,Belgium,51,Guillaume Dufay,http://www.wikidata.org/entity/Q207717,wd:Q207717,321818,Franco-Flemish Renaissance composer
139,Belgium,46,Matilda of Flanders,http://www.wikidata.org/entity/Q391944,wd:Q391944,79796,wife of William the Conqueror and Queen consort of the Kingdom of England
140,Belgium,44,Johannes Ockeghem,http://www.wikidata.org/entity/Q143059,wd:Q143059,273557,Franco-Flemish composer
141,Belgium,41,Hugo van der Goes,http://www.wikidata.org/entity/Q215251,wd:Q215251,1758658,Flemish painter (c.1440-1482)
142,Belgium,41,Pepin of Herstal,http://www.wikidata.org/entity/Q91392,wd:Q91392,62546,Mayor of the Palace (635-714)
143,Belgium,39,Pepin of Landen,http://www.wikidata.org/entity/Q313373,wd:Q313373,62539,Mayor of the Palace (585-640)
144,Belgium,38,Gilles Binchois,http://www.wikidata.org/entity/Q214964,wd:Q214964,192559,Franco-Flemish composer
145,Belgium,37,Samo,http://www.wikidata.org/entity/Q295168,wd:Q295168,413715,Frankish merchant who unified several Slavic tribes
146,Belgium,36,Ambiorix,http://www.wikidata.org/entity/Q12847,wd:Q12847,1698,leader of a Belgic tribe
147,Luxembourg,36,Ambiorix,http://www.wikidata.org/entity/Q12847,wd:Q12847,1698,leader of a Belgic tribe
148,Netherlands,36,Ambiorix,http://www.wikidata.org/entity/Q12847,wd:Q12847,1698,leader of a Belgic tribe
149,Switzerland,36,Ambiorix,http://www.wikidata.org/entity/Q12847,wd:Q12847,1698,leader of a Belgic tribe
150,Belgium,36,Petrus Christus,http://www.wikidata.org/entity/Q312616,wd:Q312616,2123403,Flemish painter (c.1410-1475)
151,Netherlands,36,Petrus Christus,http://www.wikidata.org/entity/Q312616,wd:Q312616,2123403,Flemish painter (c.1410-1475)
152,Belgium,35,Postumus,http://www.wikidata.org/entity/Q312603,wd:Q312603,261796,Roman usurper
153,Luxembourg,35,Postumus,http://www.wikidata.org/entity/Q312603,wd:Q312603,261796,Roman usurper
154,Netherlands,35,Postumus,http://www.wikidata.org/entity/Q312603,wd:Q312603,261796,Roman usurper
155,Switzerland,35,Postumus,http://www.wikidata.org/entity/Q312603,wd:Q312603,261796,Roman usurper
156,Bosnia and Herzegovina,31,Tvrtko I of Bosnia,http://www.wikidata.org/entity/Q319605,wd:Q319605,461806,Ban and first King of Bosnia
157,Bosnia and Herzegovina,26,Marko Mrnjavčević,http://www.wikidata.org/entity/Q316462,wd:Q316462,231555,Serbian medieval ruler and fictional character
158,Bosnia and Herzegovina,25,Vukašin Mrnjavčević,http://www.wikidata.org/entity/Q380071,wd:Q380071,1064543,Serbian medieval nobleman
159,Bulgaria,150,Aesop,http://www.wikidata.org/entity/Q43423,wd:Q43423,20012109,ancient Greek storyteller
160,Bulgaria,85,Spartacus,http://www.wikidata.org/entity/Q83406,wd:Q83406,18993992,Thracian gladiator who led a slave uprising against the Roman Republic
161,Bulgaria,67,Maximinus Thrax,http://www.wikidata.org/entity/Q1777,wd:Q1777,28030743,Roman Emperor (173-238)
162,Bulgaria,63,Belisarius,http://www.wikidata.org/entity/Q174943,wd:Q174943,23476714,6th century Byzantine general instrumental in reconquest of much of the former Roman Mediterranean territories (505-565)
163,Bulgaria,60,Marcian,http://www.wikidata.org/entity/Q178004,wd:Q178004,53739,Eastern Roman (Byzantine) emperor (390-457)
164,Bulgaria,58,Flavius Aetius,http://www.wikidata.org/entity/Q185476,wd:Q185476,75831,5th century Roman general
165,Bulgaria,55,Simeon I of Bulgaria,http://www.wikidata.org/entity/Q192264,wd:Q192264,339877,Bulgarian ruler
166,Bulgaria,55,Phocas,http://www.wikidata.org/entity/Q31556,wd:Q31556,44318,emperor of Byzantine Empire (547-610)
167,Bulgaria,51,Tiberius II Constantine,http://www.wikidata.org/entity/Q31491,wd:Q31491,252345,Byzantine Emperor (520-582)
168,Bulgaria,47,Diogenes of Apollonia,http://www.wikidata.org/entity/Q191964,wd:Q191964,222779,ancient Greek philosopher
169,Bulgaria,43,Boris I of Bulgaria,http://www.wikidata.org/entity/Q311057,wd:Q311057,335936,Bulgarian ruler
170,Bulgaria,39,Omurtag of Bulgaria,http://www.wikidata.org/entity/Q276527,wd:Q276527,335949,Bulgarian ruler
171,Bulgaria,36,Ivan Asen I of Vlah and Bulgarien,http://www.wikidata.org/entity/Q748091,wd:Q748091,1916692,Bulgarian ruler
172,Bulgaria,36,Peter I of Bulgaria,http://www.wikidata.org/entity/Q334283,wd:Q334283,335929,Bulgarian ruler
173,Bulgaria,32,Peter IV of Bulgaria,http://www.wikidata.org/entity/Q905368,wd:Q905368,4701251,Bulgarian ruler
174,Bulgaria,31,Ivan Alexander of Bulgaria,http://www.wikidata.org/entity/Q122610,wd:Q122610,2096956,Bulgarian ruler
175,Bulgaria,30,Saint Naum,http://www.wikidata.org/entity/Q350061,wd:Q350061,1029743,Bulgarian writer & missionary
176,Bulgaria,29,Vladimir of Bulgaria,http://www.wikidata.org/entity/Q324251,wd:Q324251,583264,Bulgarian ruler
177,Bulgaria,28,Ivan Sratsimir of Bulgaria,http://www.wikidata.org/entity/Q556835,wd:Q556835,2096875,Bulgarian ruler
178,Bulgaria,28,Michael Shishman of Bulgaria,http://www.wikidata.org/entity/Q453491,wd:Q453491,2096979,Bulgarian ruler
179,Cambodia,43,Suryavarman II,http://www.wikidata.org/entity/Q313298,wd:Q313298,961776,Cambodian king (1094-1150)
180,Cambodia,31,Jayavaraman II,http://www.wikidata.org/entity/Q379239,wd:Q379239,3114388,9th-century king of Cambodia
181,Cambodia,30,Jayavarman VII,http://www.wikidata.org/entity/Q335273,wd:Q335273,451255,"Cambodian king, considered by historians to be the most powerful Khmer monarch of all time"
182,Cambodia,21,Yasovarman I,http://www.wikidata.org/entity/Q559810,wd:Q559810,1780330,Angkorian King
183,People's Republic of China,282,Confucius,http://www.wikidata.org/entity/Q4604,wd:Q4604,5823,"Chinese teacher, editor, politician and philosopher"
184,People's Republic of China,183,Qin Shi Huangdi,http://www.wikidata.org/entity/Q7192,wd:Q7192,99598,first emperor of Qin Dynasty
185,People's Republic of China,133,Zheng He,http://www.wikidata.org/entity/Q7333,wd:Q7333,34494,"Chinese mariner, explorer, and diplomat"
186,People's Republic of China,130,Du Fu,http://www.wikidata.org/entity/Q33772,wd:Q33772,331219,Chinese Tang dynasty poet (712-770)
187,People's Republic of China,129,Sima Qian,http://www.wikidata.org/entity/Q9372,wd:Q9372,27636,Chinese historian and writer
188,People's Republic of China,109,Zhu Xi,http://www.wikidata.org/entity/Q9397,wd:Q9397,244468,Song Dynasty Neo-Confucian scholar
189,People's Republic of China,94,Zhuangzi,http://www.wikidata.org/entity/Q47739,wd:Q47739,166152,Chinese Philosopher
190,People's Republic of China,70,Xuanzang,http://www.wikidata.org/entity/Q42063,wd:Q42063,204310,7th century Chinese Buddhist monk and scholar
191,People's Republic of China,67,Cai Lun,http://www.wikidata.org/entity/Q229235,wd:Q229235,140955,Chinese official credited with inventing paper (died 121)
192,People's Republic of China,62,Hongwu Emperor,http://www.wikidata.org/entity/Q9957,wd:Q9957,163029,"founding emperor of the Ming Dynasty, reigned 1368－1399"
193,People's Republic of China,62,Zhang Heng,http://www.wikidata.org/entity/Q197206,wd:Q197206,34542,Chinese scientist and statesman (78–139)
194,People's Republic of China,62,Emperor Gaozu of Han,http://www.wikidata.org/entity/Q7210,wd:Q7210,338378,founding emperor of the Han Dynasty (256 BC - 195 BC)
195,People's Republic of China,61,Cao Cao,http://www.wikidata.org/entity/Q204077,wd:Q204077,241636,Chinese warlord and statesman (155–220)
196,People's Republic of China,58,Wu Zetian,http://www.wikidata.org/entity/Q9738,wd:Q9738,166437,"second wife of Emperor Gaozong of Tang, founding empress of the Zhou Dynasty"
197,People's Republic of China,57,Qu Yuan,http://www.wikidata.org/entity/Q313330,wd:Q313330,620735,ancient Chinese poet and politician in the State of Chu during the Warring States period
198,People's Republic of China,54,Shen Kuo,http://www.wikidata.org/entity/Q270085,wd:Q270085,1102000,Chinese scientist and statesman (1031-1095)
199,People's Republic of China,54,Zhuge Liang,http://www.wikidata.org/entity/Q198211,wd:Q198211,267666,"Shu Han chancellor, military strategist (181–234)"
200,People's Republic of China,53,Bai Juyi,http://www.wikidata.org/entity/Q313324,wd:Q313324,420483,Chinese poet of the Tang Dynasty (772-846)
201,People's Republic of China,52,Yongle Emperor,http://www.wikidata.org/entity/Q9965,wd:Q9965,74268,emperor of the Ming Dynasty
202,People's Republic of China,51,Wang Wei,http://www.wikidata.org/entity/Q313605,wd:Q313605,204703,"Chinese poet, musician, painter, and statesman"
203,Croatia,86,Diocletian,http://www.wikidata.org/entity/Q43107,wd:Q43107,8580,Augustus of the Eastern Roman Empire (244-311)
204,Croatia,72,John IV,http://www.wikidata.org/entity/Q199491,wd:Q199491,243546,pope
205,Croatia,65,Valens,http://www.wikidata.org/entity/Q172471,wd:Q172471,32519,Eastern Roman Emperor from 364 to 378 (328-378)
206,Croatia,65,Marcus Vipsanius Agrippa,http://www.wikidata.org/entity/Q48174,wd:Q48174,19747,ancient Roman statesman and general
207,Slovenia,65,Marcus Vipsanius Agrippa,http://www.wikidata.org/entity/Q48174,wd:Q48174,19747,ancient Roman statesman and general
208,Croatia,63,Julius Nepos,http://www.wikidata.org/entity/Q103860,wd:Q103860,51189,Roman emperor (430-480)
209,Croatia,59,Quintillus,http://www.wikidata.org/entity/Q185844,wd:Q185844,148785,Roman emperor
210,Serbia,59,Quintillus,http://www.wikidata.org/entity/Q185844,wd:Q185844,148785,Roman emperor
211,Croatia,36,Saint Marinus,http://www.wikidata.org/entity/Q544981,wd:Q544981,581035,Sammarinese saint
212,Croatia,33,Crispus,http://www.wikidata.org/entity/Q311646,wd:Q311646,237109,Roman emperor (303-326)
