,country,number,item,item_id,shortform,pageid,wikidata_description
52,Australia,52,Bendigo,http://www.wikidata.org/entity/Q497793,wd:Q497793,62578,"regional city in Victoria, Australia"
53,Australia,50,Albury,http://www.wikidata.org/entity/Q331764,wd:Q331764,59047,"city in New South Wales, Australia"
54,Australia,48,Broken Hill,http://www.wikidata.org/entity/Q270734,wd:Q270734,150204,"city in New South Wales, Australia"
55,Australia,46,Kalgoorlie,http://www.wikidata.org/entity/Q329503,wd:Q329503,69553,city in the Goldfields-Esperance region of Western Australia
56,Australia,45,Coffs Harbour,http://www.wikidata.org/entity/Q604283,wd:Q604283,127729,"city in New South Wales, Australia"
57,Australia,42,Bunbury,http://www.wikidata.org/entity/Q256711,wd:Q256711,146685,city and metropolitan area in Western Australia
58,Australia,42,Port Augusta,http://www.wikidata.org/entity/Q606288,wd:Q606288,434258,city in South Australia
59,Australia,42,Bathurst,http://www.wikidata.org/entity/Q704978,wd:Q704978,323764,"city in New South Wales, Australia"
60,Australia,42,Albany,http://www.wikidata.org/entity/Q704257,wd:Q704257,309294,town in Western Australia
61,Australia,41,Orange,http://www.wikidata.org/entity/Q580973,wd:Q580973,525836,"city in New South Wales, Australia"
62,Australia,41,Mount Isa,http://www.wikidata.org/entity/Q606335,wd:Q606335,588693,"city in Queensland, Australia"
63,Australia,41,Dubbo,http://www.wikidata.org/entity/Q706105,wd:Q706105,368550,"city in New South Wales, Australia"
64,Australia,41,Coober Pedy,http://www.wikidata.org/entity/Q779188,wd:Q779188,183930,town in South Australia
65,Australia,40,Bundaberg,http://www.wikidata.org/entity/Q185404,wd:Q185404,72817,city in Queensland
66,Australia,40,Mackay,http://www.wikidata.org/entity/Q704371,wd:Q704371,875107,"city in Queensland, Australia"
67,Australia,40,Broome,http://www.wikidata.org/entity/Q606294,wd:Q606294,146682,town in Kimberley region of Western Australia
68,Austria,94,St. Pölten,http://www.wikidata.org/entity/Q82500,wd:Q82500,164123,"town in Austria, capital of Lower Austria"
69,Austria,94,Eisenstadt,http://www.wikidata.org/entity/Q126321,wd:Q126321,422934,"state capital of Burgenland, Austria"
70,Austria,90,Bregenz,http://www.wikidata.org/entity/Q1737,wd:Q1737,149404,"capital of Vorarlberg, the westernmost federal state of Austria"
71,Austria,79,Villach,http://www.wikidata.org/entity/Q483522,wd:Q483522,165676,city in Austria
72,Austria,78,Braunau am Inn,http://www.wikidata.org/entity/Q131128,wd:Q131128,184475,"town in Braunau District, Upper Austria, Austria"
73,Austria,75,Wiener Neustadt,http://www.wikidata.org/entity/Q131612,wd:Q131612,1030100,"city in Lower Austria, Austria"
74,Austria,71,Dornbirn,http://www.wikidata.org/entity/Q171219,wd:Q171219,167529,"city in Dornbirn District, Vorarlberg, Austria"
75,Austria,71,Wels,http://www.wikidata.org/entity/Q178582,wd:Q178582,239441,city in Upper Austria
76,Austria,68,Feldkirch,http://www.wikidata.org/entity/Q183104,wd:Q183104,2186727,"city in Feldkirch District, Vorarlberg, Austria"
77,Austria,67,Steyr,http://www.wikidata.org/entity/Q260320,wd:Q260320,923444,town in Austria
78,Austria,62,Klosterneuburg,http://www.wikidata.org/entity/Q487522,wd:Q487522,1210224,"municipality in Tulln District, Lower Austria, Austria"
79,Austria,60,Krems an der Donau,http://www.wikidata.org/entity/Q131266,wd:Q131266,497505,city in Austria
80,Austria,59,Gmunden,http://www.wikidata.org/entity/Q430449,wd:Q430449,1600508,"town in Gmunden District, Upper Austria, Austria"
81,Austria,54,Bludenz,http://www.wikidata.org/entity/Q494504,wd:Q494504,167533,"town in Vorarlberg, Austria"
82,Austria,50,Hall in Tirol,http://www.wikidata.org/entity/Q302745,wd:Q302745,3649150,"municipality in Innsbruck-Land District, Tyrol, Austria"
83,Austria,48,Wörgl,http://www.wikidata.org/entity/Q253639,wd:Q253639,4659688,"municipality in Kufstein District, Tyrol, Austria"
84,Austria,45,Waidhofen an der Ybbs,http://www.wikidata.org/entity/Q427385,wd:Q427385,3235942,city in Austria
85,Austria,42,Feldkirchen in Kärnten,http://www.wikidata.org/entity/Q507533,wd:Q507533,9453080,"municipality in Feldkirchen District, Carinthia, Austria"
86,Austria,39,Rust,http://www.wikidata.org/entity/Q259214,wd:Q259214,1031876,city in Austria
87,Austria,32,Raiding,http://www.wikidata.org/entity/Q660821,wd:Q660821,2079556,"municipality in Oberpullendorf District, Burgenland, Austria"
88,Azerbaijan,100,Stepanakert,http://www.wikidata.org/entity/Q129352,wd:Q129352,914180,city in Nagorno-Karabakh
89,Azerbaijan,75,Nakhchivan,http://www.wikidata.org/entity/Q230104,wd:Q230104,1492960,capital of the Nakhchivan Autonomous Republic of Azerbaijan
90,Azerbaijan,64,Shusha,http://www.wikidata.org/entity/Q158903,wd:Q158903,1492790,city in Azerbaijan
91,Azerbaijan,52,Aghdam,http://www.wikidata.org/entity/Q540844,wd:Q540844,13711238,city in Azerbaijan
92,Azerbaijan,49,Barda,http://www.wikidata.org/entity/Q842869,wd:Q842869,7115553,city in Azerbaijan
93,Azerbaijan,46,Qabala,http://www.wikidata.org/entity/Q244236,wd:Q244236,2813530,city of Azerbaijan
94,Azerbaijan,46,Astara,http://www.wikidata.org/entity/Q266896,wd:Q266896,2806353,city in Azerbaijan
95,Azerbaijan,46,Quba,http://www.wikidata.org/entity/Q647982,wd:Q647982,18874373,city in Azerbaijan
96,Azerbaijan,42,Lachin,http://www.wikidata.org/entity/Q1000883,wd:Q1000883,7116696,city in Azerbaijan
97,Azerbaijan,42,Kalbajar,http://www.wikidata.org/entity/Q1643630,wd:Q1643630,18828172,city in Azerbaijan
98,Azerbaijan,42,Sabirabad,http://www.wikidata.org/entity/Q2148635,wd:Q2148635,18879717,city in Azerbaijan
99,Azerbaijan,40,Khirdalan,http://www.wikidata.org/entity/Q642109,wd:Q642109,9748665,city in Azerbaijan
100,Azerbaijan,40,Julfa,http://www.wikidata.org/entity/Q1013454,wd:Q1013454,3703746,city in Nakhchivan Autonomous Republic in Azerbaijan
101,Azerbaijan,40,Agstafa,http://www.wikidata.org/entity/Q1976493,wd:Q1976493,2811225,city and municipality in Azerbaijan
102,Azerbaijan,38,Zagatala,http://www.wikidata.org/entity/Q147548,wd:Q147548,5009272,city in Azerbaijan
103,Azerbaijan,38,Aghjabadi,http://www.wikidata.org/entity/Q1983875,wd:Q1983875,2811209,city in Azerbaijan
104,Azerbaijan,37,Qusar,http://www.wikidata.org/entity/Q145715,wd:Q145715,18877840,city in Azerbaijan
105,Azerbaijan,36,Şəmkir,http://www.wikidata.org/entity/Q390783,wd:Q390783,2813617,city in Azerbaijan
106,Azerbaijan,36,Goychay,http://www.wikidata.org/entity/Q1822209,wd:Q1822209,14363171,city in Azerbaijan
107,Azerbaijan,36,Agdash,http://www.wikidata.org/entity/Q1983932,wd:Q1983932,14375549,city in Azerbaijan
108,The Bahamas,35,Freeport,http://www.wikidata.org/entity/Q867573,wd:Q867573,954430,"city, district and free trade zone on Grand Bahama"
109,Bahrain,43,Muharraq,http://www.wikidata.org/entity/Q270500,wd:Q270500,1293335,city; former capital of Bahrain
110,Belarus,34,Mir,http://www.wikidata.org/entity/Q922668,wd:Q922668,1379502,urban-type settlement in Belarus
111,Belgium,100,Sint-Truiden,http://www.wikidata.org/entity/Q37792,wd:Q37792,175135,municipality in Belgium
112,Belgium,85,Mons,http://www.wikidata.org/entity/Q83407,wd:Q83407,56495,"city in Wallonia, Belgium"
113,Belgium,82,Kortrijk,http://www.wikidata.org/entity/Q12995,wd:Q12995,23772334,"city in West Flanders, Belgium"
114,Belgium,79,Ypres,http://www.wikidata.org/entity/Q102728,wd:Q102728,154435,"city in West Flanders, Belgium"
115,Belgium,77,Hasselt,http://www.wikidata.org/entity/Q58780,wd:Q58780,172050,"municipality in Limburg, Belgium"
116,Belgium,75,Ostend,http://www.wikidata.org/entity/Q12996,wd:Q12996,154372,"city in West Flanders, Belgium"
117,Belgium,74,Mechelen,http://www.wikidata.org/entity/Q162022,wd:Q162022,156169,"city in the province of Antwerp, Belgium"
118,Belgium,72,Tournai,http://www.wikidata.org/entity/Q173219,wd:Q173219,175362,"city in Wallonia, Belgium"
119,Belgium,65,Arlon,http://www.wikidata.org/entity/Q675960,wd:Q675960,176180,"city in Wallonia, Belgium"
120,Belgium,64,Aalst,http://www.wikidata.org/entity/Q13121,wd:Q13121,154882,"city in East Flanders, Belgium"
121,Belgium,60,Spa,http://www.wikidata.org/entity/Q39865,wd:Q39865,176148,"city in Wallonia, Belgium"
122,Belgium,59,Wavre,http://www.wikidata.org/entity/Q181314,wd:Q181314,175396,"city in Wallonia, Belgium"
123,Belgium,57,Sint-Niklaas,http://www.wikidata.org/entity/Q13127,wd:Q13127,155169,"municipality in East Flanders, Belgium"
124,Belgium,56,Dendermonde,http://www.wikidata.org/entity/Q13122,wd:Q13122,154913,"city in East Flanders, Belgium"
125,Belgium,56,Eupen,http://www.wikidata.org/entity/Q151831,wd:Q151831,176135,city in the German-speaking Community of Belgium
126,Belgium,55,La Louvière,http://www.wikidata.org/entity/Q211572,wd:Q211572,175329,"city in Wallonia, Belgium"
127,Belgium,54,Tongeren,http://www.wikidata.org/entity/Q190113,wd:Q190113,175187,"city and municipality in Limburg, Belgium"
128,Belgium,54,Verviers,http://www.wikidata.org/entity/Q202954,wd:Q202954,176154,"city in Wallonia, Belgium"
129,Belgium,53,Genk,http://www.wikidata.org/entity/Q189692,wd:Q189692,175124,"municipality in Limburg, Belgium"
130,Belgium,53,Seraing,http://www.wikidata.org/entity/Q194037,wd:Q194037,176117,"city in Wallonia, Belgium"
131,Belize,131,Belmopan,http://www.wikidata.org/entity/Q3043,wd:Q3043,56626,capital of Belize
132,Belize,84,Belize City,http://www.wikidata.org/entity/Q108223,wd:Q108223,172703,largest city in Belize
133,Belize,31,Dangriga,http://www.wikidata.org/entity/Q888300,wd:Q888300,172728,city
134,Belize,31,Orange Walk Town,http://www.wikidata.org/entity/Q882964,wd:Q882964,172756,town in Orange Walk District in Belize
135,Bolivia,40,La Higuera,http://www.wikidata.org/entity/Q257326,wd:Q257326,576410,village in Bolivia
136,Bolivia,36,Cobija,http://www.wikidata.org/entity/Q34995,wd:Q34995,2227136,"city in Nicolás Suárez Province, Bolivia"
137,Bolivia,34,Uyuni,http://www.wikidata.org/entity/Q1014511,wd:Q1014511,2161063,city
138,Bosnia and Herzegovina,75,Zenica,http://www.wikidata.org/entity/Q184046,wd:Q184046,548717,city in Bosnia and Herzegovina
139,Bosnia and Herzegovina,63,Bihać,http://www.wikidata.org/entity/Q204434,wd:Q204434,540794,city in Bosnia and Herzegovina
140,Bosnia and Herzegovina,60,Prijedor,http://www.wikidata.org/entity/Q323986,wd:Q323986,1757757,city in Bosnia and Herzegovina
141,Bosnia and Herzegovina,56,Doboj,http://www.wikidata.org/entity/Q169247,wd:Q169247,294608,city in Bosnia and Herzegovina
142,Bosnia and Herzegovina,54,Višegrad,http://www.wikidata.org/entity/Q239266,wd:Q239266,2515458,town in Bosnia and Herzegovina
143,Bosnia and Herzegovina,53,Trebinje,http://www.wikidata.org/entity/Q690052,wd:Q690052,1263291,city in Bosnia and Herzegovina
144,Bosnia and Herzegovina,50,Brčko,http://www.wikidata.org/entity/Q322828,wd:Q322828,3058125,city in Bosnia and Herzegovina
145,Bosnia and Herzegovina,47,Goražde,http://www.wikidata.org/entity/Q504058,wd:Q504058,1554262,city in Bosnia and Herzegovina
146,Bosnia and Herzegovina,41,Derventa,http://www.wikidata.org/entity/Q768439,wd:Q768439,1757739,"town in Derventa Municipality, Bosnia and Herzegovina"
147,Bosnia and Herzegovina,40,Foča,http://www.wikidata.org/entity/Q180333,wd:Q180333,384377,town in Bosnia and Herzegovina
148,Bosnia and Herzegovina,31,Čapljina,http://www.wikidata.org/entity/Q337683,wd:Q337683,1746030,city in Bosnia and Herzegovina
149,Bosnia and Herzegovina,31,Drvar,http://www.wikidata.org/entity/Q762884,wd:Q762884,2100643,town in Bosnia and Herzegovina
150,Botswana,45,Maun,http://www.wikidata.org/entity/Q170732,wd:Q170732,963369,town in Botswana
151,Botswana,42,Molepolole,http://www.wikidata.org/entity/Q170725,wd:Q170725,1638507,"village in Kweneng District, Botswana"
152,Botswana,34,Selebi-Phikwe,http://www.wikidata.org/entity/Q141263,wd:Q141263,906337,city
153,Botswana,34,Lobatse,http://www.wikidata.org/entity/Q165768,wd:Q165768,1754291,city in Botswana
154,Brazil,45,Itumbiara,http://www.wikidata.org/entity/Q193350,wd:Q193350,3728304,"municipality in Goiás, Brazil"
155,Brazil,35,Erechim,http://www.wikidata.org/entity/Q642088,wd:Q642088,5815732,city in the Brazilian state of Rio Grande do Sul
156,Brazil,32,Itaperuna,http://www.wikidata.org/entity/Q1675245,wd:Q1675245,8855271,municipality in Brazil
157,Brazil,32,Tubarão,http://www.wikidata.org/entity/Q1815730,wd:Q1815730,11027660,"city in Santa Catarina state, Brazil"
158,Brazil,31,Lavras,http://www.wikidata.org/entity/Q1638425,wd:Q1638425,3788913,"town and municipality in the state of Minas Gerais, Brazil"
159,Brazil,31,Ituiutaba,http://www.wikidata.org/entity/Q1756328,wd:Q1756328,2548788,"city and municipality in the state of Minas Gerais state, Brazil"
160,Brazil,31,Itaúna,http://www.wikidata.org/entity/Q628877,wd:Q628877,25510440,"town and municipality in the state of Minas Gerais, Brazil"
161,Brunei,144,Bandar Seri Begawan,http://www.wikidata.org/entity/Q9279,wd:Q9279,56611,capital of Brunei
162,Burkina Faso,35,Dédougou,http://www.wikidata.org/entity/Q934436,wd:Q934436,3760542,city
163,Burkina Faso,34,Fada N’Gourma,http://www.wikidata.org/entity/Q990122,wd:Q990122,1378477,city in Burkina Faso
164,Burundi,82,Gitega,http://www.wikidata.org/entity/Q167551,wd:Q167551,766812,capital of Burundi
165,Burundi,32,Bururi,http://www.wikidata.org/entity/Q992247,wd:Q992247,2480707,city of Burundi
166,Burundi,32,Muyinga,http://www.wikidata.org/entity/Q2006076,wd:Q2006076,2480768,city in Burundi
167,Burundi,31,Ngozi,http://www.wikidata.org/entity/Q929689,wd:Q929689,11365154,city of Burundi
168,Cape Verde,46,Cidade Velha,http://www.wikidata.org/entity/Q464913,wd:Q464913,1534217,"oldest settlement in Cape Verde, and former capital of the territory"
169,Cape Verde,42,Mindelo,http://www.wikidata.org/entity/Q495547,wd:Q495547,75327,second largest city of Cape Verde
170,Cambodia,38,Kampot,http://www.wikidata.org/entity/Q876549,wd:Q876549,4460072,town in Cambodia
171,Cambodia,33,Kratié,http://www.wikidata.org/entity/Q261892,wd:Q261892,6658690,capital of the same named Cambodian province
172,Cameroon,35,Kribi,http://www.wikidata.org/entity/Q997121,wd:Q997121,1734307,Cameroonian town
173,Cameroon,34,Bertoua,http://www.wikidata.org/entity/Q657734,wd:Q657734,1734275,commune of Cameroon
174,Canada,108,Victoria,http://www.wikidata.org/entity/Q2132,wd:Q2132,32388,"capital city of the province of British Columbia, Canada"
175,Canada,89,Yellowknife,http://www.wikidata.org/entity/Q2061,wd:Q2061,101392,capital of Northwest Territories
176,Canada,88,Whitehorse,http://www.wikidata.org/entity/Q2058,wd:Q2058,33056,"capital city of Yukon, Canada"
177,Canada,87,Iqaluit,http://www.wikidata.org/entity/Q2030,wd:Q2030,14582,"capital of Nunavut, Canada"
178,Canada,82,Charlottetown,http://www.wikidata.org/entity/Q2127,wd:Q2127,16829280,"capital city of the province of Prince Edward Island, Canada"
179,Canada,82,Fredericton,http://www.wikidata.org/entity/Q2138,wd:Q2138,10633,"capital city of the province of New Brunswick, Canada"
180,Canada,55,Moncton,http://www.wikidata.org/entity/Q457334,wd:Q457334,19857,"city in New Brunswick, Canada"
181,Canada,54,Niagara Falls,http://www.wikidata.org/entity/Q274120,wd:Q274120,180174,"city located in the province of Ontario, Canada"
182,Canada,51,Lethbridge,http://www.wikidata.org/entity/Q270887,wd:Q270887,293349,city in Alberta
183,Canada,49,Sault Ste. Marie,http://www.wikidata.org/entity/Q463165,wd:Q463165,33657371,"city in Ontario, Canada"
184,Canada,48,Kamloops,http://www.wikidata.org/entity/Q473209,wd:Q473209,328512,"city in British Columbia, Canada"
185,Canada,48,Dawson City,http://www.wikidata.org/entity/Q372324,wd:Q372324,634070,"town in Yukon territory, Canada"
186,Canada,47,Brantford,http://www.wikidata.org/entity/Q34180,wd:Q34180,178857,"city in Ontario, Canada"
187,Canada,47,Banff,http://www.wikidata.org/entity/Q58337,wd:Q58337,358789,"town in Alberta, Canada"
188,Canada,47,Medicine Hat,http://www.wikidata.org/entity/Q368241,wd:Q368241,242729,"city in southeast Alberta, Canada"
189,Canada,46,Whistler,http://www.wikidata.org/entity/Q203122,wd:Q203122,309257,"town in British Columbia, Canada"
190,Canada,44,Nanaimo,http://www.wikidata.org/entity/Q16461,wd:Q16461,311795,"city on Vancouver Island in British Columbia, Canada"
191,Canada,44,Belleville,http://www.wikidata.org/entity/Q34227,wd:Q34227,178855,"city in Ontario, Canada"
192,Canada,42,Sarnia,http://www.wikidata.org/entity/Q34106,wd:Q34106,78085,"city in Ontario, Canada"
193,Canada,40,Peterborough,http://www.wikidata.org/entity/Q776930,wd:Q776930,223578,"city in Ontario, Canada"
194,Central African Republic,36,Bambari,http://www.wikidata.org/entity/Q805946,wd:Q805946,1805697,city
195,Central African Republic,35,Berbérati,http://www.wikidata.org/entity/Q544701,wd:Q544701,1805747,city
196,Central African Republic,35,Bangassou,http://www.wikidata.org/entity/Q806478,wd:Q806478,1805721,city in Central African Republic
197,Central African Republic,32,Bossangoa,http://www.wikidata.org/entity/Q894513,wd:Q894513,3685390,city
198,Chad,56,Abéché,http://www.wikidata.org/entity/Q242587,wd:Q242587,791632,fourth largest city in Chad
199,Chad,34,Ati,http://www.wikidata.org/entity/Q755791,wd:Q755791,791645,city
200,Chad,34,Bongor,http://www.wikidata.org/entity/Q892441,wd:Q892441,791674,city in Chad
201,Chad,32,Mao,http://www.wikidata.org/entity/Q1786045,wd:Q1786045,791726,city in Chad
202,Chad,31,Koumra,http://www.wikidata.org/entity/Q1070175,wd:Q1070175,2706404,city
203,Chile,216,Monte Águila,http://www.wikidata.org/entity/Q6022566,wd:Q6022566,46857693,city in Chile
204,Chile,103,Pichilemu,http://www.wikidata.org/entity/Q25304,wd:Q25304,48448156,city in Chile
205,Chile,76,Coyhaique,http://www.wikidata.org/entity/Q3810,wd:Q3810,1690704,capital city of both the Coihaique Province and the Aysén Region of Chile
206,Chile,74,Salamanca,http://www.wikidata.org/entity/Q56134,wd:Q56134,10706064,commune of Chile
207,Chile,56,Hanga Roa,http://www.wikidata.org/entity/Q233369,wd:Q233369,381293,"city and capital of Easter Island, Chile"
208,Chile,54,Castro,http://www.wikidata.org/entity/Q3744,wd:Q3744,2555479,Chilean city
209,Chile,48,Chiguayante,http://www.wikidata.org/entity/Q3765,wd:Q3765,17844417,Chilean city and commune
210,Chile,48,Lota,http://www.wikidata.org/entity/Q16911,wd:Q16911,6310856,city in Chile
211,Chile,42,Hualpén,http://www.wikidata.org/entity/Q13077,wd:Q13077,15954416,city in Chile
212,Chile,42,Puerto Varas,http://www.wikidata.org/entity/Q51596,wd:Q51596,2242900,city in Chile
213,Chile,40,Angol,http://www.wikidata.org/entity/Q3608,wd:Q3608,2810850,city in Chile
214,Chile,39,Penco,http://www.wikidata.org/entity/Q51093,wd:Q51093,6686023,city and commune of Chile
215,Chile,39,Puerto Williams,http://www.wikidata.org/entity/Q1251087,wd:Q1251087,956329,city in Chile
216,Chile,37,Ancud,http://www.wikidata.org/entity/Q3597,wd:Q3597,1090829,city in Chile
217,Chile,36,San Pedro de Atacama,http://www.wikidata.org/entity/Q187893,wd:Q187893,1126430,town in Chile
218,Chile,35,Hualqui,http://www.wikidata.org/entity/Q13079,wd:Q13079,18481392,Pueblo de piedras blancas
219,Chile,35,Tomé,http://www.wikidata.org/entity/Q200934,wd:Q200934,17878922,city in Chile
220,Chile,35,Puerto Natales,http://www.wikidata.org/entity/Q1001339,wd:Q1001339,3984529,city in Chilean Patagonia
221,Chile,34,Villarrica,http://www.wikidata.org/entity/Q201019,wd:Q201019,3349164,commune of Chile
222,Chile,32,Los Andes,http://www.wikidata.org/entity/Q16903,wd:Q16903,6321618,Chilean city
223,People's Republic of China,38,Pingyao,http://www.wikidata.org/entity/Q500061,wd:Q500061,1717437,"A town in central Shanxi, China, preserving Ming and Qing era architecture"
224,People's Republic of China,35,Sansha,http://www.wikidata.org/entity/Q264818,wd:Q264818,14584246,"prefecture-level city in Hainan, China"
225,Colombia,55,Leticia,http://www.wikidata.org/entity/Q214913,wd:Q214913,113231,capital of the Colombian department of Amazonas
226,Colombia,49,Arauca,http://www.wikidata.org/entity/Q626543,wd:Q626543,549648,capital of the Colombian department of Arauca
227,Colombia,40,Santa Cruz de Mompox,http://www.wikidata.org/entity/Q740288,wd:Q740288,4316914,Colombian municipality of the department of Bolívar
228,Colombia,40,San José del Guaviare,http://www.wikidata.org/entity/Q864675,wd:Q864675,2227989,Capital of the Colombian department of Guaviare
229,Colombia,35,Puerto Carreño,http://www.wikidata.org/entity/Q130304,wd:Q130304,2228023,Capital of the Colombian department of Vichada
230,Colombia,34,Guatapé,http://www.wikidata.org/entity/Q1578769,wd:Q1578769,2495252,Colombian municipality of the department of Antioquia
231,Colombia,34,Mitú,http://www.wikidata.org/entity/Q130242,wd:Q130242,2228013,Capital of the Colombian department of Vaupés
232,Comoros,38,Mutsamudu,http://www.wikidata.org/entity/Q691016,wd:Q691016,3405331,"city in Anjouan, Comoros"
233,Democratic Republic of the Congo,31,Lisala,http://www.wikidata.org/entity/Q371532,wd:Q371532,4590895,"capital of Mongala District, Democratic Republic of the Congo"
