,country,number,item,item_id,shortform,pageid,wikidata_description
20,North Macedonia,178,Mother Teresa,http://www.wikidata.org/entity/Q30547,wd:Q30547,347105,Roman Catholic saint of Albanian origin
21,India,178,Mother Teresa,http://www.wikidata.org/entity/Q30547,wd:Q30547,347105,Roman Catholic saint of Albanian origin
22,Albania,35,Fan S. Noli,http://www.wikidata.org/entity/Q366307,wd:Q366307,230281,Albanian politician (1882-1965)
23,Albania,26,Ernest Simoni,http://www.wikidata.org/entity/Q27158977,wd:Q27158977,51926718,Albanian Roman Catholic cardinal
24,Albania,22,Frang Bardhi,http://www.wikidata.org/entity/Q443861,wd:Q443861,2494652,Roman Catholic bishop
25,Albania,17,Ndre Mjeda,http://www.wikidata.org/entity/Q1972946,wd:Q1972946,474521,Albanian Gheg poet (1866-1937)
26,Albania,15,Pjetër Budi,http://www.wikidata.org/entity/Q980377,wd:Q980377,3348554,Roman Catholic bishop
27,Albania,15,Mikel Koliqi,http://www.wikidata.org/entity/Q980209,wd:Q980209,5307929,Catholic cardinal (1902-1997)
28,Albania,15,Patriarch Anthimus VII of Constantinople,http://www.wikidata.org/entity/Q2226174,wd:Q2226174,3196274,Patriarch of Constantinople
29,Albania,14,Shtjefën Gjeçovi,http://www.wikidata.org/entity/Q1259499,wd:Q1259499,29800115,Albanian priest and scholar
30,Kosovo,14,Shtjefën Gjeçovi,http://www.wikidata.org/entity/Q1259499,wd:Q1259499,29800115,Albanian priest and scholar
31,Serbia,14,Shtjefën Gjeçovi,http://www.wikidata.org/entity/Q1259499,wd:Q1259499,29800115,Albanian priest and scholar
32,Albania,13,Saint Angelina of Serbia,http://www.wikidata.org/entity/Q447704,wd:Q447704,27281267,Serbian saint and Albanian noblewoman
33,Albania,12,Rrok Mirdita,http://www.wikidata.org/entity/Q2166532,wd:Q2166532,346387,Albanian Roman Catholic bishop (1939-2015)
34,Montenegro,12,Rrok Mirdita,http://www.wikidata.org/entity/Q2166532,wd:Q2166532,346387,Albanian Roman Catholic bishop (1939-2015)
35,Albania,11,George Anthony Frendo,http://www.wikidata.org/entity/Q329586,wd:Q329586,42019535,Maltese archbishop
36,Malta,11,George Anthony Frendo,http://www.wikidata.org/entity/Q329586,wd:Q329586,42019535,Maltese archbishop
37,Albania,11,Lucjan Avgustini,http://www.wikidata.org/entity/Q604477,wd:Q604477,28355358,Catholic bishop
38,Kosovo,11,Lucjan Avgustini,http://www.wikidata.org/entity/Q604477,wd:Q604477,28355358,Catholic bishop
39,Albania,11,Seraphim II of Constantinople,http://www.wikidata.org/entity/Q3057088,wd:Q3057088,27710938,Patriarch of Constantinople
40,Albania,10,Shtjefën Kurti,http://www.wikidata.org/entity/Q3303576,wd:Q3303576,28617428,Albanian priest
41,Kosovo,10,Shtjefën Kurti,http://www.wikidata.org/entity/Q3303576,wd:Q3303576,28617428,Albanian priest
42,Albania,10,Vinçens Prennushi,http://www.wikidata.org/entity/Q2527373,wd:Q2527373,50916765,Albanian priest (1885-1949)
43,Albania,10,Nikollë Kaçorri,http://www.wikidata.org/entity/Q3299534,wd:Q3299534,19887816,Albanian politician
44,Albania,10,Astius,http://www.wikidata.org/entity/Q749500,wd:Q749500,16020155,Christian martyr and saint
45,Albania,9,Metropolitan Joan of Korçë,http://www.wikidata.org/entity/Q13040383,wd:Q13040383,42509584,Albanian bishop
46,Algeria,202,Augustine of Hippo,http://www.wikidata.org/entity/Q8018,wd:Q8018,2030,"early Christian theologian, philosopher and Church Father"
47,Algeria,31,Abd al-Mu'min,http://www.wikidata.org/entity/Q307312,wd:Q307312,1214175,Caliph of the Almohad Empire
48,Algeria,21,Isaac Alfasi,http://www.wikidata.org/entity/Q523491,wd:Q523491,1208256,Talmudist and posek.
49,Algeria,18,Optatus,http://www.wikidata.org/entity/Q261992,wd:Q261992,4717742,4th century Christian theologian and priest
50,Algeria,16,Sidi Boushaki,http://www.wikidata.org/entity/Q19629001,wd:Q19629001,61278448,Algerian Kabyle theologian
51,Algeria,16,Léon-Étienne Duval,http://www.wikidata.org/entity/Q1348927,wd:Q1348927,11653253,Catholic cardinal
52,Algeria,12,Ludovic-Mohamed Zahed,http://www.wikidata.org/entity/Q16661503,wd:Q16661503,45221889,French activist
53,Algeria,12,Henri Antoine Marie Teissier,http://www.wikidata.org/entity/Q445153,wd:Q445153,24801670,French archbishop (1929-2020)
54,Algeria,12,Alypius of Thagaste,http://www.wikidata.org/entity/Q2840668,wd:Q2840668,3320583,Bishop of Thagaste
55,Algeria,11,Ahmed al-Tijani,http://www.wikidata.org/entity/Q365797,wd:Q365797,2174942,Algerian Sufi
56,Algeria,10,Pierre Claverie,http://www.wikidata.org/entity/Q304556,wd:Q304556,41210458,Algerian bishop
57,Algeria,9,Jean-Baptiste Gourion,http://www.wikidata.org/entity/Q337778,wd:Q337778,20784087,Roman Catholic auxiliary bishop
58,Algeria,9,Jean-Michel Faure,http://www.wikidata.org/entity/Q19631483,wd:Q19631483,50020322,traditionalist Catholic bishop
59,Algeria,8,Jean-Marc Aveline,http://www.wikidata.org/entity/Q15377078,wd:Q15377078,61544014,French archbishop
60,Algeria,7,Haim Amsalem,http://www.wikidata.org/entity/Q84093,wd:Q84093,19816531,Israeli politician
61,Algeria,6,Léon Ashkenazi,http://www.wikidata.org/entity/Q358282,wd:Q358282,22471146,French Rabbi (1922-1996)
62,Algeria,6,Solomon ben Simon Duran,http://www.wikidata.org/entity/Q461494,wd:Q461494,7702354,rabbi
63,Algeria,6,Sidi Abder Rahman El Thaelebi,http://www.wikidata.org/entity/Q3483161,wd:Q3483161,36126451,Algerian Sufi
64,Andorra,51,Joan Enric Vives Sicília,http://www.wikidata.org/entity/Q57473,wd:Q57473,392266,Archbishop of Urgell and Co-Prince of Andorra
65,Andorra,19,Juan Benlloch i Vivó,http://www.wikidata.org/entity/Q526235,wd:Q526235,14686994,Spanish (Valencian) Catholic cardinal
66,Andorra,16,Joan Martí i Alanis,http://www.wikidata.org/entity/Q684487,wd:Q684487,395230,Catholic archbishop (1928-2009)
67,Andorra,13,Nemesi Marqués Oste,http://www.wikidata.org/entity/Q1267755,wd:Q1267755,395194,representative to Andorra of the Bishop of Urgell
68,Andorra,12,Salvador Casañas y Pagés,http://www.wikidata.org/entity/Q786613,wd:Q786613,15543968,Spanish author
69,Andorra,9,Ramon Iglesias i Navarri,http://www.wikidata.org/entity/Q879315,wd:Q879315,4372057,Spanish of Urgell (1889-1972)
70,Andorra,8,Justí Guitart i Vilardebó,http://www.wikidata.org/entity/Q2402274,wd:Q2402274,4372223,Bishop of Urgell and Co-Prince of Andorra
71,Andorra,7,Joan Josep Laguarda i Fenollera,http://www.wikidata.org/entity/Q9015669,wd:Q9015669,39567405,Andorran bishop (1866-1913)
72,Andorra,7,Josep Caixal i Estradé,http://www.wikidata.org/entity/Q330398,wd:Q330398,582086,Catholic bishop
73,Andorra,7,Saint Lycerius,http://www.wikidata.org/entity/Q2061241,wd:Q2061241,25614502,French bishop and saint
74,Andorra,6,Francesc Antoni de la Dueña y Cisneros,http://www.wikidata.org/entity/Q559215,wd:Q559215,769742,Catholic bishop (1753-1821)
75,Andorra,3,Joaquín de Santiyán y Valdivielso,http://www.wikidata.org/entity/Q16206687,wd:Q16206687,64130926,Catholic bishop
76,Andorra,2,Guillem de Montcada,http://www.wikidata.org/entity/Q11924928,wd:Q11924928,41093910,Bishop of Urgell
77,Angola,38,José Manuel Imbamba,http://www.wikidata.org/entity/Q1709402,wd:Q1709402,47657175,Angolan Roman Catholic archbishop and university teacher
78,Angola,27,Alexandre do Nascimento,http://www.wikidata.org/entity/Q302262,wd:Q302262,6336516,Angolan Cardinal of the Catholic Church
79,Angola,19,Zacarias Kamwenho,http://www.wikidata.org/entity/Q139186,wd:Q139186,15164807,Catholic Archbishop
80,Angola,12,Gabriel Mbilingi,http://www.wikidata.org/entity/Q351579,wd:Q351579,30481534,Catholic archbishop
81,Angola,10,Damião António Franklin,http://www.wikidata.org/entity/Q578384,wd:Q578384,11414636,"Archbishop of Luanda, Angola"
82,Angola,10,Filomeno Vieira Dias,http://www.wikidata.org/entity/Q1415445,wd:Q1415445,62553405,Angolan prelate of the Catholic Church (born 1958)
83,Angola,8,Benedito Roberto,http://www.wikidata.org/entity/Q817080,wd:Q817080,65807168,Portuguese archbishop (1946-2020)
84,Angola,6,Manuel Franklin da Costa,http://www.wikidata.org/entity/Q6752587,wd:Q6752587,11414991,"Late Archbishop of Huambo, Angola and Lubango, Angola"
85,Angola,6,Oscar Lino Lopes Fernandes Braga,http://www.wikidata.org/entity/Q2032817,wd:Q2032817,11413200,"Bishop of Benguela, Angola"
86,Angola,5,Mateus Feliciano Augusto Tomás,http://www.wikidata.org/entity/Q1624919,wd:Q1624919,29471022,Angolan Roman Catholic bishop
87,Angola,5,Pedro Luís António,http://www.wikidata.org/entity/Q1356517,wd:Q1356517,27082981,Catholic bishop
88,Angola,5,Eugénio Salessu,http://www.wikidata.org/entity/Q1373634,wd:Q1373634,30583198,Anglican bishop
89,Angola,5,Joaquim Pinto de Andrade,http://www.wikidata.org/entity/Q3179735,wd:Q3179735,15011644,Angolan politician
90,Antigua and Barbuda,4,George Alexander McGuire,http://www.wikidata.org/entity/Q5536158,wd:Q5536158,14287316,American bishop
91,Antigua and Barbuda,3,George Bennett,http://www.wikidata.org/entity/Q5536898,wd:Q5536898,29053339,Scottish bishop
92,Argentina,201,Francis,http://www.wikidata.org/entity/Q450675,wd:Q450675,1687680,266th pope of the Catholic Church
93,Argentina,26,Mario Aurelio Poli,http://www.wikidata.org/entity/Q1653816,wd:Q1653816,38942134,Catholic Cardinal from Argentine.
94,Argentina,24,Jorge María Mejía,http://www.wikidata.org/entity/Q428900,wd:Q428900,1946688,Argentine cardinal (1923-2014)
95,Argentina,24,Leonardo Sandri,http://www.wikidata.org/entity/Q458202,wd:Q458202,5232853,Catholic nuncio
96,Argentina,21,Estanislao Esteban Karlic,http://www.wikidata.org/entity/Q498734,wd:Q498734,14472168,Catholic archbishop
97,Argentina,19,Juan Carlos Aramburu,http://www.wikidata.org/entity/Q962376,wd:Q962376,1188093,Argentine cardinal
98,Argentina,19,Antonio Caggiano,http://www.wikidata.org/entity/Q601068,wd:Q601068,6684387,Argentine cardinal
99,Argentina,19,Antonio Quarracino,http://www.wikidata.org/entity/Q604515,wd:Q604515,5007152,Argentine cardinal
100,Argentina,18,Luis Héctor Villalba,http://www.wikidata.org/entity/Q1608178,wd:Q1608178,44975600,Argentine prelate of the Roman Catholic Church
101,Argentina,18,Philippe Nakellentuba Ouédraogo,http://www.wikidata.org/entity/Q556314,wd:Q556314,41623862,cardinal from Burkina Faso
102,Burkina Faso,18,Philippe Nakellentuba Ouédraogo,http://www.wikidata.org/entity/Q556314,wd:Q556314,41623862,cardinal from Burkina Faso
103,Argentina,18,Désiré Tsarahazana,http://www.wikidata.org/entity/Q1270736,wd:Q1270736,57467308,Catholic cardinal
104,Madagascar,18,Désiré Tsarahazana,http://www.wikidata.org/entity/Q1270736,wd:Q1270736,57467308,Catholic cardinal
105,Argentina,17,Alfred Xuereb,http://www.wikidata.org/entity/Q649345,wd:Q649345,38872257,Catholic archbishop
106,Malta,17,Alfred Xuereb,http://www.wikidata.org/entity/Q649345,wd:Q649345,38872257,Catholic archbishop
107,Argentina,16,Raúl Francisco Primatesta,http://www.wikidata.org/entity/Q968852,wd:Q968852,4970418,Argentine cardinal (1919-2006)
108,Argentina,15,Nicolás Fasolino,http://www.wikidata.org/entity/Q1348943,wd:Q1348943,15187941,Catholic bishop (1887-1969)
109,Argentina,15,Eduardo Francisco Pironio,http://www.wikidata.org/entity/Q638961,wd:Q638961,9407042,Argentine Roman Catholic cardinal (1920–1998)
110,Argentina,15,José Gabriel Funes,http://www.wikidata.org/entity/Q11875,wd:Q11875,6716857,Argentine Jesuit priest and astronomer
111,Argentina,14,Santiago Copello,http://www.wikidata.org/entity/Q1395173,wd:Q1395173,11494156,Argentine cardinal (1880-1967)
112,Argentina,14,Abraham Skorka,http://www.wikidata.org/entity/Q7276226,wd:Q7276226,38808011,"Argentine biophysicist, rabbi and author"
113,Argentina,13,Oscar Vicente Ojea Quintana,http://www.wikidata.org/entity/Q293480,wd:Q293480,40988082,Catholic bishop
114,Argentina,13,Umberto Mozzoni,http://www.wikidata.org/entity/Q588943,wd:Q588943,12240792,Argentinian Catholic Cardinal (1904-1983)
115,Armenia,42,Gregory the Illuminator,http://www.wikidata.org/entity/Q309953,wd:Q309953,12651,Patron saint of the Armenian Apostolic Church (c.257-c.331)
116,Armenia,34,Karekin II,http://www.wikidata.org/entity/Q270978,wd:Q270978,2303396,Catholicoi of Armenia
117,Armenia,24,Vazgen I,http://www.wikidata.org/entity/Q739349,wd:Q739349,754146,Catholicos of the Armenian Apostolic Church
118,Romania,24,Vazgen I,http://www.wikidata.org/entity/Q739349,wd:Q739349,754146,Catholicos of the Armenian Apostolic Church
119,Armenia,23,Saint Servatius,http://www.wikidata.org/entity/Q558261,wd:Q558261,1964437,dutch/flemish saint
120,Armenia,22,Sebeos,http://www.wikidata.org/entity/Q1606861,wd:Q1606861,5807009,"Armenian priest, historian and cleric"
121,Armenia,13,Nerses V,http://www.wikidata.org/entity/Q2362985,wd:Q2362985,25105356,Catholicos of Armenia
122,Armenia,9,Hemaiag Bedros XVII Ghedighian,http://www.wikidata.org/entity/Q538224,wd:Q538224,30645344,Armenian Catholic Patriarchs of Cilicia
123,Armenia,8,Aloysius Maryadi Sutrisnaatmaka,http://www.wikidata.org/entity/Q12471544,wd:Q12471544,61466206,21st-century Indonesian Catholic bishop
124,Armenia,8,Komitas,http://www.wikidata.org/entity/Q2082816,wd:Q2082816,30771402,Eastern Orthodox leader
125,Armenia,8,Simeon I of Yerevan,http://www.wikidata.org/entity/Q3484833,wd:Q3484833,40457841,Catholicoi of Armenia
126,Armenia,8,Husik Santurjan,http://www.wikidata.org/entity/Q507951,wd:Q507951,30740871,Armenian archbishop (1920-2011)
127,Armenia,7,Fabio Duque Jaramillo,http://www.wikidata.org/entity/Q1390518,wd:Q1390518,70037124,Colombian catholic priest
128,Armenia,7,Shenork I Kaloustian of Constantinople,http://www.wikidata.org/entity/Q4250398,wd:Q4250398,21454926,Armenian Patriarch of Constantinople
129,Armenia,7,Sahak II of Cilicia,http://www.wikidata.org/entity/Q2211989,wd:Q2211989,10531256,Catholicoi of Cilicia
130,Armenia,7,Archbishop Pargev Martirosyan,http://www.wikidata.org/entity/Q13054450,wd:Q13054450,39484299,Primate of the Diocese of Artsakh of the Armenian Apostolic Church
131,Azerbaijan,7,Archbishop Pargev Martirosyan,http://www.wikidata.org/entity/Q13054450,wd:Q13054450,39484299,Primate of the Diocese of Artsakh of the Armenian Apostolic Church
132,Armenia,6,Nerses Pozapalian,http://www.wikidata.org/entity/Q13402861,wd:Q13402861,39466963,Armenian writer (1937-2009)
133,Armenia,6,Khoren I,http://www.wikidata.org/entity/Q1391350,wd:Q1391350,16936149,Catholicoi of Armenia (1914-1983)
134,Cyprus,6,Khoren I,http://www.wikidata.org/entity/Q1391350,wd:Q1391350,16936149,Catholicoi of Armenia (1914-1983)
135,Armenia,5,Mashdotz I,http://www.wikidata.org/entity/Q3274526,wd:Q3274526,24221665,Catholicoi of Armenia
136,Armenia,4,Babken I of Cilicia,http://www.wikidata.org/entity/Q1590956,wd:Q1590956,21478126,Catholicos Coadjutor
137,Australia,35,George Pell,http://www.wikidata.org/entity/Q434118,wd:Q434118,914259,Australian Catholic cardinal
138,Australia,28,Mary MacKillop,http://www.wikidata.org/entity/Q275976,wd:Q275976,2060813,Australian foundress and saint
139,Australia,24,Edward Cassidy,http://www.wikidata.org/entity/Q503324,wd:Q503324,6078877,Catholic cardinal
140,Australia,24,Charles Webster Leadbeater,http://www.wikidata.org/entity/Q544314,wd:Q544314,200329,British theosophist and author on the occult (1854-1934)
141,Australia,20,Charles Walter De Vis,http://www.wikidata.org/entity/Q1247869,wd:Q1247869,3782487,"English clergyman, botanist and zoologist (1829-1915)"
142,Australia,19,Edward Bede Clancy,http://www.wikidata.org/entity/Q547158,wd:Q547158,1732872,Australian archbishop
143,Australia,19,Peter Hollingworth,http://www.wikidata.org/entity/Q1354229,wd:Q1354229,223893,former Archbishop of Brisbane; Governor-General of Australia
144,Australia,17,Norman Thomas Gilroy,http://www.wikidata.org/entity/Q1348392,wd:Q1348392,1708744,Catholic cardinal (1896-1977)
145,Australia,16,Man Haron Monis,http://www.wikidata.org/entity/Q7492921,wd:Q7492921,26930783,"Iranian Australian Shia cleric, convert to Sunni Islam and gunman (1964-2014)"
146,Australia,15,James Darcy Freeman,http://www.wikidata.org/entity/Q970190,wd:Q970190,6080727,Catholic cardinal (1907-1991)
147,Australia,14,Anthony Fisher,http://www.wikidata.org/entity/Q573256,wd:Q573256,5514016,Australian bioethicist; Archbishop of Sydney
148,Australia,13,James Knox,http://www.wikidata.org/entity/Q144729,wd:Q144729,11573628,Catholic cardinal
149,Australia,11,Peter Comensoli,http://www.wikidata.org/entity/Q1329203,wd:Q1329203,41061920,Catholic archbishop
150,Australia,10,Philip Wilson,http://www.wikidata.org/entity/Q1742273,wd:Q1742273,17114555,Australian Roman Catholic archbishop
151,Australia,9,Tony Randazzo,http://www.wikidata.org/entity/Q24758590,wd:Q24758590,50991117,Australian bishop
152,Australia,9,Vincent Long Van Nguyen,http://www.wikidata.org/entity/Q553699,wd:Q553699,31919547,Australian bishop
153,Vietnam,9,Vincent Long Van Nguyen,http://www.wikidata.org/entity/Q553699,wd:Q553699,31919547,Australian bishop
154,Australia,9,Daniel Mannix,http://www.wikidata.org/entity/Q1161669,wd:Q1161669,1079288,"Irish-born Catholic Archbishop of Melbourne 1917-1963, Irish nationalist, influential in Australian politics"
155,Australia,8,Frank Little,http://www.wikidata.org/entity/Q364435,wd:Q364435,6270700,Catholic archbishop
156,Australia,8,Denis Hart,http://www.wikidata.org/entity/Q379256,wd:Q379256,2745504,Catholic archbishop
157,Australia,8,Robert McGuckin,http://www.wikidata.org/entity/Q2158229,wd:Q2158229,35828374,Bishop of the Roman Catholic Diocese of Toowoomba
158,Austria,49,Ivan Illich,http://www.wikidata.org/entity/Q84186,wd:Q84186,236515,Austrian philosopher and theologist
159,Austria,38,Christoph Schönborn,http://www.wikidata.org/entity/Q44747,wd:Q44747,1547179,Archbishop of Vienna and Cardinal of the roman catholic church
160,Czech Republic,38,Christoph Schönborn,http://www.wikidata.org/entity/Q44747,wd:Q44747,1547179,Archbishop of Vienna and Cardinal of the roman catholic church
161,Austria,36,"Albert VII, Archduke of Austria",http://www.wikidata.org/entity/Q311452,wd:Q311452,296241,Austrian cardinal and governor of the Netherlands (1559-1621)
162,Austria,34,Otto of Freising,http://www.wikidata.org/entity/Q435942,wd:Q435942,351392,Austrian medieval chronicler
163,Austria,31,Archduke Maximilian Francis of Austria,http://www.wikidata.org/entity/Q93362,wd:Q93362,5954992,Austrian archduke
164,Austria,31,Archduchess Maria Anna of Austria,http://www.wikidata.org/entity/Q170186,wd:Q170186,7833446,(1738-1789)
165,Austria,30,Joseph Mohr,http://www.wikidata.org/entity/Q698084,wd:Q698084,1128626,Austrian priest and composer
166,Austria,29,Archduchess Maria Elisabeth of Austria,http://www.wikidata.org/entity/Q236924,wd:Q236924,20010834,princess (1743-1808)
167,Austria,28,Archduke Rudolf of Austria,http://www.wikidata.org/entity/Q93373,wd:Q93373,10091065,Austrian cardinal
168,Austria,26,Ignaz Seipel,http://www.wikidata.org/entity/Q78720,wd:Q78720,665611,Chancellor during the 1920s
169,Austria,26,Archduke Leopold Wilhelm of Austria,http://www.wikidata.org/entity/Q437295,wd:Q437295,2315602,Austrian archduke
170,Austria,25,Archduchess Maria Theresa of Austria-Teschen,http://www.wikidata.org/entity/Q234045,wd:Q234045,9389711,Queen Consort of Two Sicilies
171,Austria,24,Franz König,http://www.wikidata.org/entity/Q78546,wd:Q78546,342393,Austrian Catholic cardinal
172,Austria,24,Rupert of Salzburg,http://www.wikidata.org/entity/Q44947,wd:Q44947,1655841,Frankish bishop
173,Austria,24,Archduke Karl Ferdinand of Austria,http://www.wikidata.org/entity/Q447448,wd:Q447448,12402602,Archduke of Austria (1818-1874)
174,Austria,22,Alois Hudal,http://www.wikidata.org/entity/Q94526,wd:Q94526,2924306,"Roman Catholic Bishop, Nazi supporter and anti-Semite of Austrian descent"
175,Austria,22,Maria Restituta Kafka,http://www.wikidata.org/entity/Q285995,wd:Q285995,3250035,Franciscan nun and nurse; Nazi critic; victim of execution in Nazi-run Austria
176,Czech Republic,22,Maria Restituta Kafka,http://www.wikidata.org/entity/Q285995,wd:Q285995,3250035,Franciscan nun and nurse; Nazi critic; victim of execution in Nazi-run Austria
177,Austria,21,"Sigismund Francis, Archduke of Austria",http://www.wikidata.org/entity/Q94393,wd:Q94393,1213433,Archduke of Further Ausrtia (1630-1665)
178,Austria,20,Alfons Maria Stickler,http://www.wikidata.org/entity/Q112159,wd:Q112159,6919889,Catholic cardinal
179,Azerbaijan,40,Pavel Florensky,http://www.wikidata.org/entity/Q336769,wd:Q336769,2848919,"Russian Orthodox theologian, priest, philosopher, mathematician, physicist, electrical engineer, inventor and Neomartyr"
180,Azerbaijan,16,Mkhitar Gosh,http://www.wikidata.org/entity/Q2622569,wd:Q2622569,3503712,Armenian priest and public figure (1130-1213)
181,Azerbaijan,16,Allahshukur Pashazadeh,http://www.wikidata.org/entity/Q958026,wd:Q958026,21791330,Azerbaijani Grand Mufti
182,Azerbaijan,9,Karekin I,http://www.wikidata.org/entity/Q204033,wd:Q204033,10529250,Catholicoi of Cilicia
183,Azerbaijan,7,Behbud Mustafayev,http://www.wikidata.org/entity/Q24352750,wd:Q24352750,57115306,Catholic priest
184,The Bahamas,11,Patrick Pinder,http://www.wikidata.org/entity/Q2057495,wd:Q2057495,17254833,"Roman Catholic archbishop of Nassau, the Bahamas"
185,The Bahamas,3,Drexel Gomez,http://www.wikidata.org/entity/Q1258816,wd:Q1258816,2696290,Archbishop of the West Indies
186,The Bahamas,1,Cornell Moss,http://www.wikidata.org/entity/Q5171542,wd:Q5171542,29850093,Bishop of Guyana; Barbadian-born Anglican bishop (1959-2015)
187,Bahrain,41,Isaac of Nineveh,http://www.wikidata.org/entity/Q462966,wd:Q462966,2536383,Eastern Orthodox saint
188,Bahrain,4,Abdul Amir al-Jamri,http://www.wikidata.org/entity/Q3249363,wd:Q3249363,10410698,Bahraini opposition and religious leader
189,Bahrain,3,Al-Bahrani,http://www.wikidata.org/entity/Q6575496,wd:Q6575496,15806499,"A leading 13th Century Bahraini theologian, author and philosopher."
190,Bangladesh,50,Sri Chinmoy,http://www.wikidata.org/entity/Q319578,wd:Q319578,225620,Indian writer and spiritual teacher (1931-2007)
191,Bangladesh,21,Patrick D'Rozario,http://www.wikidata.org/entity/Q1685252,wd:Q1685252,33497726,Catholic cardinal
192,Pakistan,21,Patrick D'Rozario,http://www.wikidata.org/entity/Q1685252,wd:Q1685252,33497726,Catholic cardinal
193,Bangladesh,15,Mamunul Haque,http://www.wikidata.org/entity/Q96012890,wd:Q96012890,64504701,Bangladeshi islamic scholar
194,Bangladesh,11,Linus Nirmal Gomes,http://www.wikidata.org/entity/Q1670461,wd:Q1670461,31290635,Roman Catholic Bishop (1921-2021)
195,Pakistan,11,Linus Nirmal Gomes,http://www.wikidata.org/entity/Q1670461,wd:Q1670461,31290635,Roman Catholic Bishop (1921-2021)
196,Bangladesh,10,Azizul Haque,http://www.wikidata.org/entity/Q4832765,wd:Q4832765,31673904,Islamic studies scholar
197,Pakistan,10,Azizul Haque,http://www.wikidata.org/entity/Q4832765,wd:Q4832765,31673904,Islamic studies scholar
198,Bangladesh,10,Paulinus Costa,http://www.wikidata.org/entity/Q2063910,wd:Q2063910,31495333,Catholic archbishop
199,Bangladesh,9,Moses M. Costa,http://www.wikidata.org/entity/Q1653757,wd:Q1653757,61348933,Bangladeshi Catholic archbishop
200,Bangladesh,8,Nur Hossain Kasemi,http://www.wikidata.org/entity/Q97252397,wd:Q97252397,65860788,Bangladeshi Deobandi Islamic Scholar
201,Bangladesh,8,Theotonius Amal Ganguly,http://www.wikidata.org/entity/Q7782481,wd:Q7782481,34532411,Roman Catholic archbishop (1920-1977)
202,Bangladesh,8,Gervas Rozario,http://www.wikidata.org/entity/Q1515897,wd:Q1515897,44244248,Bangladeshi bishop
203,Bangladesh,7,Shah Ahmad Shafi,http://www.wikidata.org/entity/Q13059792,wd:Q13059792,32279729,Bangladeshi Islamic scholar
204,Bangladesh,7,Richard William Timm,http://www.wikidata.org/entity/Q7329995,wd:Q7329995,2736489,"American Catholic priest, educator, and zoologist"
205,Bangladesh,6,Junaid Babunagari,http://www.wikidata.org/entity/Q20824120,wd:Q20824120,55788853,Bangladeshi Islamic scholar (1953-2021)
