country,number,item,item_id,shortform,pageid,wikidata_description
Afghanistan,65.0,Minaret of Jam,http://www.wikidata.org/entity/Q192981,wd:Q192981,1573695,minaret in Afghanistan
Afghanistan,36.0,"Blue Mosque, Mazar-i-Sharif",http://www.wikidata.org/entity/Q138388,wd:Q138388,17910844,mosque in Afghanistan
Afghanistan,28.0,Bagram Air Base,http://www.wikidata.org/entity/Q800126,wd:Q800126,197197,"military base in Parwan Province, Afghanistan"
Afghanistan,25.0,Darul Aman Palace,http://www.wikidata.org/entity/Q902222,wd:Q902222,1803728,architectural structure
Afghanistan,25.0,Salang Tunnel,http://www.wikidata.org/entity/Q1917594,wd:Q1917594,1860541,tunnel in Afghanistan
Afghanistan,22.0,Ghazi Stadium,http://www.wikidata.org/entity/Q1521498,wd:Q1521498,4205495,stadium
Afghanistan,22.0,Arg,http://www.wikidata.org/entity/Q4789171,wd:Q4789171,36175805,"presidential palace in Kabul, Afghanistan"
Afghanistan,16.0,Camp Shorabak,http://www.wikidata.org/entity/Q784017,wd:Q784017,11995584,military air base in Afghanistan
Afghanistan,15.0,Kunduz Airport,http://www.wikidata.org/entity/Q2875855,wd:Q2875855,8287229,airport in Afghanistan
Afghanistan,13.0,Kajaki Dam,http://www.wikidata.org/entity/Q1721841,wd:Q1721841,5760155,hydroelectric power dam of Helmand province in Afghanistan
Afghanistan,12.0,Herat Citadel,http://www.wikidata.org/entity/Q10859317,wd:Q10859317,32523763,"Historic citadel in Herat, Afghanistan"
Afghanistan,11.0,Bala Hissar,http://www.wikidata.org/entity/Q804581,wd:Q804581,6823373,"fort in Kabul, Afghanistan"
Afghanistan,11.0,Yu Aw Synagogue,http://www.wikidata.org/entity/Q4809497,wd:Q4809497,11484768,Afghani Synagogue
Afghanistan,11.0,Shir Khan Bandar,http://www.wikidata.org/entity/Q7498194,wd:Q7498194,15211084,border town and a port in the Kunduz Province of Afghanistan
Tajikistan,11.0,Shir Khan Bandar,http://www.wikidata.org/entity/Q7498194,wd:Q7498194,15211084,border town and a port in the Kunduz Province of Afghanistan
Afghanistan,10.0,Shindand Air Base,http://www.wikidata.org/entity/Q2886559,wd:Q2886559,8344976,"military airbase in Herat, Afghanistan"
Afghanistan,10.0,Naghlu Dam,http://www.wikidata.org/entity/Q4755783,wd:Q4755783,34638959,dam in Afghanistan
Afghanistan,9.0,Afghanistan Football Federation Stadium,http://www.wikidata.org/entity/Q383181,wd:Q383181,37293247,football stadium
Afghanistan,9.0,Darunta Dam,http://www.wikidata.org/entity/Q5225803,wd:Q5225803,24583171,dam in Afghanistan
Afghanistan,9.0,Parwan Detention Facility,http://www.wikidata.org/entity/Q16056534,wd:Q16056534,11072099,Afghanistan's main military prison
Afghanistan,8.0,Pul-e-Charkhi prison,http://www.wikidata.org/entity/Q1798487,wd:Q1798487,4248467,"maximum security prison located in Kabul, Afghanistan"
Afghanistan,8.0,Takht-e Rostam,http://www.wikidata.org/entity/Q2593345,wd:Q2593345,58056865,stupa-monastery complex built in the 4th-5th century CE
Afghanistan,8.0,Razer Airport,http://www.wikidata.org/entity/Q2875579,wd:Q2875579,40079055,airport in Afghanistan
Afghanistan,8.0,Qala-i-Jangi,http://www.wikidata.org/entity/Q7265904,wd:Q7265904,24300721,fortress in Afghanistan
Afghanistan,7.0,Museum of Islamic Art,http://www.wikidata.org/entity/Q2944052,wd:Q2944052,34199005,"museum located in Ghazni, Afghanistan"
Afghanistan,7.0,Shahr-e Gholghola,http://www.wikidata.org/entity/Q7461875,wd:Q7461875,35547925,human settlement in Afghanistan
Afghanistan,6.0,Gurdwara Karte Parwan,http://www.wikidata.org/entity/Q5619965,wd:Q5619965,18108566,Sikh Gurdwara in Kabul
Afghanistan,6.0,Nava Vihara,http://www.wikidata.org/entity/Q6134720,wd:Q6134720,5158575,Buddhist stupa or monastery near the ancient city of Balkh
Afghanistan,6.0,Gardez Airport,http://www.wikidata.org/entity/Q11824394,wd:Q11824394,40079124,airport in Afghanistan
Afghanistan,6.0,Kabul City Center,http://www.wikidata.org/entity/Q6344426,wd:Q6344426,7624188,"shopping mall in Kabul, Afghanistan"
Albania,24.0,Roman amphitheatre of Durrës,http://www.wikidata.org/entity/Q779868,wd:Q779868,20121715,"Roman amphitheatre in Durrës, Albania"
Albania,23.0,Qemal Stafa Stadium,http://www.wikidata.org/entity/Q717375,wd:Q717375,4209693,football stadium
Albania,23.0,Loro Boriçi Stadium,http://www.wikidata.org/entity/Q1870384,wd:Q1870384,4864572,"multi-purpose stadium in Shkodër, Albania"
Albania,22.0,Air Albania Stadium,http://www.wikidata.org/entity/Q24895377,wd:Q24895377,51163906,"stadium in Tirana, albania"
Albania,21.0,Rozafa Castle,http://www.wikidata.org/entity/Q60491,wd:Q60491,1994690,castle of Rozafa
Albania,17.0,Pyramid of Tirana,http://www.wikidata.org/entity/Q177335,wd:Q177335,34282979,building in Tirana
Albania,17.0,Spaç Prison,http://www.wikidata.org/entity/Q7574167,wd:Q7574167,29788426,political prison in Communist Albania
Albania,16.0,National Theater of Albania,http://www.wikidata.org/entity/Q597573,wd:Q597573,25618217,venue
Albania,16.0,Krujë Castle,http://www.wikidata.org/entity/Q1409023,wd:Q1409023,1827308,"castle in the city of Krujë, Albania"
Albania,15.0,National Theatre of Opera and Ballet of Albania,http://www.wikidata.org/entity/Q597564,wd:Q597564,25599113,"opera house in Tirana, Albania"
Albania,15.0,St Paul's Archcathedral,http://www.wikidata.org/entity/Q600175,wd:Q600175,28121027,archcathedral in Albania
Albania,15.0,Skënderbeu Stadium,http://www.wikidata.org/entity/Q1336599,wd:Q1336599,11513378,football stadium
Albania,15.0,Berat Castle,http://www.wikidata.org/entity/Q2968550,wd:Q2968550,20485060,cultural heritage monument of Albania
Albania,15.0,Niko Dovana Stadium,http://www.wikidata.org/entity/Q3300718,wd:Q3300718,4336108,"Stadium in Durrës, Albania"
Albania,14.0,Gjirokastër Castle,http://www.wikidata.org/entity/Q636638,wd:Q636638,20485153,cultural heritage monument of Albania
Albania,14.0,Palace of Culture of Tirana,http://www.wikidata.org/entity/Q1580877,wd:Q1580877,25626670,cultural heritage monument of Albania
Albania,14.0,Resurrection of Christ Orthodox Cathedral,http://www.wikidata.org/entity/Q1736146,wd:Q1736146,28121111,Tirana
Albania,14.0,Clock Tower of Tirana,http://www.wikidata.org/entity/Q2474224,wd:Q2474224,25627494,cultural heritage monument of Albania
Albania,14.0,Port of Durrës,http://www.wikidata.org/entity/Q3303198,wd:Q3303198,28132976,"largest sea port of Albania, on the Adriatic Sea near the Strait of Otranto"
Albania,13.0,Ardenica Monastery,http://www.wikidata.org/entity/Q1474989,wd:Q1474989,25686257,"church building in Lushnjë municipality, Albania"
Albania,13.0,Shkodër Cathedral,http://www.wikidata.org/entity/Q1638399,wd:Q1638399,28115888,cathedral
Albania,13.0,National Art Gallery of Albania,http://www.wikidata.org/entity/Q1968108,wd:Q1968108,25783594,cultural Monument in Albania
Albania,13.0,Fierza Reservoir,http://www.wikidata.org/entity/Q15062919,wd:Q15062919,20463769,reservoir in Albania and Kosovo
Kosovo,13.0,Fierza Reservoir,http://www.wikidata.org/entity/Q15062919,wd:Q15062919,20463769,reservoir in Albania and Kosovo
Albania,12.0,Flamurtari Stadium,http://www.wikidata.org/entity/Q60676,wd:Q60676,6573185,"multi-use stadium in Vlorë, Albania"
Albania,11.0,Fierza Hydroelectric Power Station,http://www.wikidata.org/entity/Q696290,wd:Q696290,19984953,dam in Albania
Albania,11.0,Porto Palermo Castle,http://www.wikidata.org/entity/Q1021796,wd:Q1021796,20485366,fortification
Albania,11.0,Tirana railway station,http://www.wikidata.org/entity/Q3175984,wd:Q3175984,28130445,former railway station in Albania
Albania,11.0,Gjadër Air Base,http://www.wikidata.org/entity/Q3275924,wd:Q3275924,23082979,airport in Albania
Albania,11.0,Fatih Sultan Mehmet Mosque,http://www.wikidata.org/entity/Q13040753,wd:Q13040753,44963760,"church building in Shkodër, Albania"
Albania,11.0,Bashtovë Castle,http://www.wikidata.org/entity/Q65349,wd:Q65349,42662937,fortress
Albania,10.0,Ali Pasha Castle,http://www.wikidata.org/entity/Q3405245,wd:Q3405245,20485468,"fort in Southern Albania, on the west end of the Vivari Channel near Butrint"
Albania,10.0,National Museum of Medieval Art,http://www.wikidata.org/entity/Q6974484,wd:Q6974484,28789009,"art museum in Korçë, Albania"
Albania,10.0,Pelion,http://www.wikidata.org/entity/Q7161477,wd:Q7161477,24317203,fortified settlement of the Chaonian tribe of Dexaroi
Albania,10.0,"Resurrection Cathedral, Korçë",http://www.wikidata.org/entity/Q7316527,wd:Q7316527,28789683,"church building in Korçë, Albania"
Albania,10.0,Holy Trinity Church,http://www.wikidata.org/entity/Q15040990,wd:Q15040990,28905199,"church building in Berat, Albania"
Albania,10.0,Lake Koman,http://www.wikidata.org/entity/Q22012027,wd:Q22012027,55456119,lake in Albania
Algeria,38.0,Casbah of Algiers,http://www.wikidata.org/entity/Q662102,wd:Q662102,424246,"citadel and neighborhood in Algiers, Algeria"
Algeria,21.0,Notre Dame d'Afrique,http://www.wikidata.org/entity/Q2088381,wd:Q2088381,9958848,building in Algeria
Algeria,19.0,Castra Lambaesis,http://www.wikidata.org/entity/Q1309744,wd:Q1309744,1146704,Roman fort
Algeria,18.0,Stade 5 Juillet 1962,http://www.wikidata.org/entity/Q1535159,wd:Q1535159,3029088,football stadium
Algeria,18.0,Ketchaoua Mosque,http://www.wikidata.org/entity/Q2471799,wd:Q2471799,14665156,building in Algeria
Algeria,17.0,Great Synagogue,http://www.wikidata.org/entity/Q1153491,wd:Q1153491,8369290,"synagogue in Oran, Algeria"
Algeria,14.0,Saint Augustin Basilica,http://www.wikidata.org/entity/Q1015167,wd:Q1015167,24435085,"Catholic basilica in Annaba, Algeria, dedicated to Saint Augustine of Hippo"
Algeria,13.0,Stade Ahmed Zabana,http://www.wikidata.org/entity/Q3119087,wd:Q3119087,3649942,building in Africa
Algeria,13.0,Ben Farès Mosque,http://www.wikidata.org/entity/Q5600070,wd:Q5600070,30024729,building in Algeria
Algeria,12.0,Omar Hamadi Stadium,http://www.wikidata.org/entity/Q2023039,wd:Q2023039,4513023,building in Africa
Algeria,12.0,Stade Mustapha Tchaker,http://www.wikidata.org/entity/Q3495789,wd:Q3495789,6617247,building in Algeria
Algeria,11.0,Stade 24 Fevrier 1956,http://www.wikidata.org/entity/Q968208,wd:Q968208,3649934,building in Africa
