0,1,2
Republic of the Congo,Brazzaville,11260.66445313945
Rwanda,Kigali,9835.166386646466
Qatar,Doha,6153.786974221391
Tanzania,Dodoma,9658.695998726336
Malawi,Lilongwe,10386.02692343752
Zambia,Lusaka,10942.634209042106
Mozambique,Maputo,11330.315844909785
Uganda,Kampala,9458.460474530373
Angola,Luanda,11757.439874290785
Comoros,Moroni,9448.513064607716
Eswatini,Mbabane,11468.891747429156
Lesotho,Maseru,11958.306007997347
Madagascar,Antananarivo,9668.159848934305
Botswana,Gaborone,11773.2321180341
Zimbabwe,Harare,10884.402492834113
Mauritius,Port Louis,9042.9461177449
São Tomé and Príncipe,São Tomé,11646.63900915326
Namibia,Windhoek,12359.89988789403
Seychelles,Victoria,7935.079197814911
Afghanistan,Kabul,4176.516285569681
South Korea,Seoul,953.5033156390193
Bhutan,Thimphu,2819.799021327664
Brunei,Bandar Seri Begawan,3893.103740826394
Laos,Vientiane,2776.745674342757
Maldives,Malé,5850.23948523971
Kyrgyzstan,Bishkek,3470.034645075176
Tajikistan,Dushanbe,4054.4078676074273
Turkmenistan,Ashgabat,4933.426644110254
Turkmenistan,Ashgabat,4933.426372170461
Haiti,Port-au-Prince,13452.443433718352
Jamaica,Kingston,13434.950846841512
Dominican Republic,Santo Domingo,13490.000782536932
Kuwait,Kuwait City,6216.862701351562
Sri Lanka,Colombo,5166.109630748863
Antigua and Barbuda,Saint John's,13670.932876012821
Dominica,Roseau,13871.745791752046
Myanmar,Naypyidaw,2960.649379625227
Saint Kitts and Nevis,Basseterre,13653.194465728742
Grenada,St. George's,14234.829174258499
Saint Lucia,Castries,14012.6245055198
Sri Lanka,Sri Jayawardenepura Kotte,5161.771553834584
Eswatini,Lobamba,11474.045454217445
Yemen,Aden,7516.603400447847
State of Palestine,Ramallah,7114.953222393136
