0,1,2
Kingdom of the Netherlands,Amsterdam,9578.378302991154
Israel,Jerusalem,10312.916173602784
State of Palestine,Jerusalem,10312.916173602784
Bangladesh,Dhaka,15297.020788563439
Pakistan,Islamabad,13754.160427332043
Philippines,Manila,18111.54752825107
United Arab Emirates,Abu Dhabi,11762.478955501143
Iraq,Baghdad,11167.903834517861
Guatemala,Guatemala City,6626.849543462811
Kingdom of Denmark,Copenhagen,10194.263187804534
Vietnam,Hanoi,16821.214776901004
Thailand,Bangkok,16063.559638409615
Malaysia,Kuala Lumpur,15644.508862302475
Taiwan,Taipei,18449.535106782634
South Sudan,Juba,8674.556951000719
Sudan,Khartoum,9279.630856685731
Somalia,Mogadishu,9946.658791852593
The Bahamas,Nassau,6481.7232399165205
Yemen,Sanaa,10407.701305444738
Nepal,Kathmandu,14853.69580147618
Costa Rica,San José,5755.568502611198
El Salvador,San Salvador,6451.25217093014
Honduras,Tegucigalpa,6314.175571608354
Nicaragua,Managua,6097.661146709306
Panama,Panama City,5309.35333355768
Morocco,Rabat,7407.183900565928
Tunisia,Tunis,8680.735749414098
Libya,Tripoli,8614.423420906312
Djibouti,Djibouti,10139.971291382468
Iran,Tehran,11864.546548261525
Eritrea,Asmara,9887.229657186459
Niger,Niamey,6382.617408406801
Mauritania,Nouakchott,5434.181625243331
Saudi Arabia,Riyadh,11038.093260078524
Mali,Bamako,5507.021219970109
Senegal,Dakar,5037.008483563428
The Gambia,Banjul,4975.1680011978015
Guinea,Conakry,4827.112488619943
Guinea-Bissau,Bissau,4897.37667696921
Liberia,Monrovia,4791.843069685553
Cape Verde,Praia,4720.906450262699
Syria,Damascus,10485.04103107703
Ivory Coast,Yamoussoukro,5285.009779608605
Burkina Faso,Ouagadougou,5997.710079402093
Sierra Leone,Freetown,4777.311132727556
Nigeria,Abuja,6561.164739147932
Togo,Lomé,5807.853476450428
Benin,Porto-Novo,5956.375588275725
Jordan,Amman,10381.492951055858
Cameroon,Yaoundé,6637.757431736786
Equatorial Guinea,Malabo,6367.962552725954
Lebanon,Beirut,10437.228389944568
Gabon,Libreville,6250.887341425291
Oman,Muscat,12139.443473006766
Central African Republic,Bangui,7352.257004606761
Democratic Republic of the Congo,Kinshasa,6604.656336929159
Republic of the Congo,Brazzaville,6603.186893790169
Rwanda,Kigali,8210.17806270392
Qatar,Doha,11519.422268108638
Tanzania,Dodoma,8610.751828083581
Malawi,Lilongwe,8097.294404652945
Zambia,Lusaka,7486.482887692617
Mozambique,Maputo,7567.614790326334
Uganda,Kampala,8567.627880002332
Angola,Luanda,6197.5654810507895
Comoros,Moroni,9146.476507656023
Eswatini,Mbabane,7419.472586154881
Lesotho,Maseru,6988.884547595689
Madagascar,Antananarivo,9270.90709388309
Botswana,Gaborone,6955.787999737309
Zimbabwe,Harare,7680.726098613277
Mauritius,Port Louis,10175.413005694292
São Tomé and Príncipe,São Tomé,5982.395928897046
Namibia,Windhoek,6135.61587277737
Seychelles,Victoria,10689.131792899767
Afghanistan,Kabul,13412.838531997053
South Korea,Seoul,18135.3635602583
Bhutan,Thimphu,15269.737295444298
Brunei,Bandar Seri Begawan,16928.686657525206
Laos,Vientiane,16417.384984998283
Maldives,Malé,12918.875631388242
Kyrgyzstan,Bishkek,13944.230811086318
Tajikistan,Dushanbe,13434.415372611795
Turkmenistan,Ashgabat,12527.04332150524
Turkmenistan,Ashgabat,12527.043607261023
Haiti,Port-au-Prince,5590.805894468473
Jamaica,Kingston,5829.351188241368
Dominican Republic,Santo Domingo,5438.778350755384
Kuwait,Kuwait City,11339.110574646584
Sri Lanka,Colombo,13682.281232975265
Antigua and Barbuda,Saint John's,4890.764499288991
Dominica,Roseau,4686.583567542452
Myanmar,Naypyidaw,15799.122723668805
Saint Kitts and Nevis,Basseterre,4949.31146939542
Grenada,St. George's,4379.5534464682005
Saint Lucia,Castries,4539.233707042824
Sri Lanka,Sri Jayawardenepura Kotte,13690.005533178399
Eswatini,Lobamba,7420.147905108622
Yemen,Aden,10380.885739261126
State of Palestine,Ramallah,10316.505904134154
Bolivia,La Paz,2702.5259077639043
Bolivia,Sucre,2327.1972728688925
Trinidad and Tobago,Port of Spain,4232.543511030359
Saint Vincent and the Grenadines,Kingstown,4465.963783905276
Burundi,Gitega,8131.963496988383
United States of America,"Washington, D.C.",7721.785540273325
Germany,Berlin,10008.81540984804
Switzerland,Bern,9277.959485588097
United Kingdom,London,9278.835772872659
Egypt,Cairo,9886.29907805758
France,Paris,9168.989142092421
Lithuania,Vilnius,10788.860718145825
Italy,Rome,9198.664483596598
Vatican City,Vatican City,9197.555616762253
Belgium,City of Brussels,9429.098805126781
Uzbekistan,Tashkent,13502.847482535644
Poland,Warsaw,10404.444028071837
Singapore,Singapore,15718.830816297665
North Macedonia,Skopje,9798.35022792311
Slovenia,Ljubljana,9616.944880769728
Bulgaria,Sofia,9971.11285616227
Norway,Oslo,10421.913089174233
Portugal,Lisbon,7715.626318687896
Russia,Moscow,11545.545011133448
People's Republic of China,Beijing,17322.719478527502
India,New Delhi,14073.237575274525
Georgia,Tbilisi,11518.790249864789
Czech Republic,Prague,9893.441413308443
Uruguay,Montevideo,1829.3700836464698
Croatia,Zagreb,9690.0013725008
Argentina,Buenos Aires,1964.7226351100812
Mexico,Mexico City,7680.775998293434
Japan,Tokyo,18566.00807718254
Kazakhstan,Astana,13672.099942229475
Greece,Athens,9721.230168774418
Venezuela,Caracas,4524.956844371871
Cuba,Havana,6642.895630137058
Austria,Vienna,9875.956460571922
Sweden,Stockholm,10702.988674423867
Finland,Helsinki,11077.052716376866
Republic of Ireland,Dublin,9195.148458121785
Iceland,Reykjavík,9854.45191362209
Estonia,Tallinn,11026.832047911172
Latvia,Riga,10853.872954286153
Slovakia,Bratislava,9915.456593553143
Hungary,Budapest,9989.375763865453
Luxembourg,Luxembourg,9417.609944808753
Liechtenstein,Vaduz,9406.827328174188
San Marino,San Marino,9342.317433390934
Cambodia,Phnom Penh,16412.51466550995
Andorra,Andorra la Vella,8596.182246752913
Ukraine,Kyiv,10875.20343063104
Canada,Ottawa,8278.68205083668
Armenia,Yerevan,11440.98271564529
Belarus,Minsk,10874.875556720255
Spain,Madrid,8141.249197894874
Colombia,Bogotá,4539.1779450274225
Brazil,Brasília,930.8994741177452
Peru,Lima,3774.098023353016
Chile,Santiago,2923.5936439003494
Ecuador,Quito,4573.6331070001415
Paraguay,Asunción,1487.4122891417937
Suriname,Paramaribo,3453.8935127899326
Belize,Belmopan,6668.05198452548
Australia,Canberra,13413.194527001664
Algeria,Algiers,8219.089299743657
Ethiopia,Addis Ababa,9583.564807067642
Indonesia,Jakarta,15423.931504419264
Turkey,Ankara,10514.516592190785
Chad,N'Djamena,7439.747717520456
Serbia,Belgrade,9908.436282481856
Ghana,Accra,5646.854358454457
Cyprus,Nicosia,10321.815490596013
Kenya,Nairobi,8929.824644795628
Bahrain,Manama,11462.981430872664
South Africa,Pretoria,7148.307140923876
South Africa,Cape Town,6061.908786758857
Azerbaijan,Baku,11877.299368427011
East Timor,Dili,16308.695588214317
Guyana,Georgetown,3682.3924077435854
Bosnia and Herzegovina,Sarajevo,9713.990646606604
Marshall Islands,Majuro,15920.851286027797
North Korea,Pyongyang,17938.399304237264
Romania,Bucharest,10259.641910520948
Albania,Tirana,9645.987511845231
Moldova,Chișinău,10588.933720694524
Mongolia,Ulaanbaatar,16178.11985692049
Montenegro,Podgorica,9678.997893150654
New Zealand,Wellington,11872.42820871512
Malta,Valletta,8917.150957904447
Nauru,Yaren District,15840.07280857638
Tuvalu,Funafuti,14226.773982749133
Barbados,Bridgetown,4384.435752337037
Samoa,Apia,13089.956210421215
Papua New Guinea,Port Moresby,16240.365548507754
South Africa,Bloemfontein,6873.937500452622
Vanuatu,Port Vila,14343.315751581873
Fiji,Suva,13588.581295210157
Tonga,Nuku'alofa,12870.91920295986
Solomon Islands,Honiara,15622.355318691763
Federated States of Micronesia,Palikir,17116.108737308903
Monaco,Monaco City,9027.973629510452
Kiribati,South Tarawa,15433.163977815993
Federated States of Micronesia,Kolonia,17117.462471700514
Palau,Ngerulmud,18284.995881699793
