,country,number,item,item_id,shortform,pageid,wikidata_description
24,Austria,148,Franz Schubert,http://www.wikidata.org/entity/Q7312,wd:Q7312,44888,Austrian composer (1797-1828)
25,Austria,142,Joseph Haydn,http://www.wikidata.org/entity/Q7349,wd:Q7349,16094,Austrian composer
26,Austria,116,Franz Liszt,http://www.wikidata.org/entity/Q41309,wd:Q41309,67379,Hungarian romantic composer and virtuoso pianist
27,Austria,111,Marie Antoinette,http://www.wikidata.org/entity/Q47365,wd:Q47365,45109,last Queen of France prior to the French Revolution
28,Austria,98,Franz Ferdinand,http://www.wikidata.org/entity/Q43063,wd:Q43063,7955693,Archduke of Austria-Este and heir presumptive to the throne of Austria-Hungary (1863-1914)
29,Austria,95,Gustav Klimt,http://www.wikidata.org/entity/Q34661,wd:Q34661,12425,Austrian symbolist painter (1862-1918)
30,Austria,94,Maria Theresa of Austria,http://www.wikidata.org/entity/Q131706,wd:Q131706,48449,ruler of the Habsburg Dominions (1717-1780)
31,Austria,91,Franz Joseph I of Austria,http://www.wikidata.org/entity/Q51056,wd:Q51056,51695,Emperor of Austria and King of Hungary (1830-1916)
32,Austria,86,Johann Strauss II,http://www.wikidata.org/entity/Q83309,wd:Q83309,133392,Austrian composer
33,Austria,85,Anton Bruckner,http://www.wikidata.org/entity/Q81752,wd:Q81752,44012,Austrian composer (1824-1896)
34,Austria,83,Ludwig Boltzmann,http://www.wikidata.org/entity/Q84296,wd:Q84296,544255,Austrian physicist
35,Austria,79,"Joseph II, Holy Roman Emperor",http://www.wikidata.org/entity/Q76555,wd:Q76555,148313,Holy Roman Emperor from 1765 to 1790
36,Austria,75,Christian Doppler,http://www.wikidata.org/entity/Q84284,wd:Q84284,7080,"Austrian mathematician, physicist"
37,Austria,75,Maximilian I,http://www.wikidata.org/entity/Q150726,wd:Q150726,39070,Holy Roman Emperor
38,Austria,72,"Charles VI, Holy Roman Emperor",http://www.wikidata.org/entity/Q150665,wd:Q150665,151094,"Holy Roman Emperor, King of Hungary and Bohemia, XI Duque de Parma"
39,Hungary,72,"Charles VI, Holy Roman Emperor",http://www.wikidata.org/entity/Q150665,wd:Q150665,151094,"Holy Roman Emperor, King of Hungary and Bohemia, XI Duque de Parma"
40,Austria,70,Egon Schiele,http://www.wikidata.org/entity/Q44032,wd:Q44032,50835,Austrian painter (1878-1918)
41,Austria,70,Emperor Rudolf II,http://www.wikidata.org/entity/Q150586,wd:Q150586,26054,"Holy Roman Emperor, King of Hungary and Croatia, King of Bohemia and Archduke of Austria (1552-1612)"
42,Austria,69,Charles I of Austria,http://www.wikidata.org/entity/Q51068,wd:Q51068,153477,Emperor of Austria and King of Hungary as Charles IV (1887-1922) and Blessed
43,Austria,69,"Leopold I, Holy Roman Emperor",http://www.wikidata.org/entity/Q150494,wd:Q150494,148788,"Holy Roman Emperor (1658-1705), King of Hungary and Croatia and King of Bohemia"
44,Azerbaijan,79,Nezami Ganjavi,http://www.wikidata.org/entity/Q234908,wd:Q234908,433760,Romantic epic poet in Azerbaijani literature
45,Belarus,119,Adam Mickiewicz,http://www.wikidata.org/entity/Q79822,wd:Q79822,158252,"Polish national poet, dramatist, essayist, publicist, translator, and political activist (1798-1855)"
46,Belarus,66,Tadeusz Kościuszko,http://www.wikidata.org/entity/Q191479,wd:Q191479,140367,"Polish and American military leader, National Hero of Poland and United States of America (1746-1817)"
47,Switzerland,66,Tadeusz Kościuszko,http://www.wikidata.org/entity/Q191479,wd:Q191479,140367,"Polish and American military leader, National Hero of Poland and United States of America (1746-1817)"
48,Belarus,65,Eliezer Ben-Yehuda,http://www.wikidata.org/entity/Q181728,wd:Q181728,486485,"Hebrew grammarian, newspaper editor and Zionist"
49,Belarus,58,Stanisław August Poniatowski,http://www.wikidata.org/entity/Q54019,wd:Q54019,350061,King of Poland
50,Belgium,113,"Charles V, Holy Roman Emperor",http://www.wikidata.org/entity/Q32500,wd:Q32500,70716,Holy Roman Emperor and King (1500–1558)
51,Belgium,83,Leopold II of Belgium,http://www.wikidata.org/entity/Q12967,wd:Q12967,57731,Second King of the Belgians
52,Belgium,81,Jan van Eyck,http://www.wikidata.org/entity/Q102272,wd:Q102272,46381,Flemish painter (c.1390-1441)
53,Belgium,79,Charles Martel,http://www.wikidata.org/entity/Q3301,wd:Q3301,6452,Frankish military and political leader
54,Belgium,78,Pepin the Short,http://www.wikidata.org/entity/Q81212,wd:Q81212,2192581,King of the Franks
55,Belgium,76,Andreas Vesalius,http://www.wikidata.org/entity/Q170267,wd:Q170267,32491,"Flemish anatomist, physician and author (1514–1564)"
56,Belgium,74,Leopold I of Belgium,http://www.wikidata.org/entity/Q12971,wd:Q12971,56470,German prince who became the first King of the Belgians (1790-1865)
57,Belgium,73,Anthony van Dyck,http://www.wikidata.org/entity/Q150679,wd:Q150679,294462,Flemish Baroque artist (1599-1641)
58,Belgium,71,Gerardus Mercator,http://www.wikidata.org/entity/Q6353,wd:Q6353,61002,"Dutch cartographer, philosopher and mathematician (1512-1594)"
59,Belgium,65,Frans Hals,http://www.wikidata.org/entity/Q167654,wd:Q167654,46089,Dutch painter
60,Belgium,63,Adolphe Sax,http://www.wikidata.org/entity/Q181995,wd:Q181995,3132,Belgian musical instrument designer and musician
61,Belgium,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
62,Luxembourg,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
63,Netherlands,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
64,Switzerland,63,Vercingetorix,http://www.wikidata.org/entity/Q178953,wd:Q178953,32802,"protohistoric chieftain of the Arverni tribe, defeated by Julius Caesar during the Gallic wars"
65,Belgium,62,"Charles VII, Holy Roman Emperor",http://www.wikidata.org/entity/Q76736,wd:Q76736,51109,Holy Roman Emperor
66,Belgium,62,Abraham Ortelius,http://www.wikidata.org/entity/Q232916,wd:Q232916,160235,"16th-century cartographer, geographer, and cosmographer"
67,Belgium,61,Emile Verhaeren,http://www.wikidata.org/entity/Q193680,wd:Q193680,179314,Belgian poet (1855-1916)
68,Belgium,60,Rogier van der Weyden,http://www.wikidata.org/entity/Q68631,wd:Q68631,192488,Flemish painter
69,Belgium,56,César Franck,http://www.wikidata.org/entity/Q50187,wd:Q50187,292471,"Belgian-French composer, organist and music teacher"
70,Belgium,54,Auguste Beernaert,http://www.wikidata.org/entity/Q202049,wd:Q202049,323107,Belgian prime minister and human rights activist (1829-1912)
71,Belgium,54,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
72,Luxembourg,54,Majorian,http://www.wikidata.org/entity/Q191956,wd:Q191956,75155,Western Roman Emperor (420-461)
73,Belgium,54,Philip I of Castile,http://www.wikidata.org/entity/Q157098,wd:Q157098,151288,Duke of Burgundy and King of Castile
74,Bolivia,157,Simón Bolívar,http://www.wikidata.org/entity/Q8605,wd:Q8605,55917,"Venezuelan military and political leader, protagonist of the Spanish-American emancipation against the Spanish Empire (1783-1830)"
75,Ecuador,157,Simón Bolívar,http://www.wikidata.org/entity/Q8605,wd:Q8605,55917,"Venezuelan military and political leader, protagonist of the Spanish-American emancipation against the Spanish Empire (1783-1830)"
76,Spain,157,Simón Bolívar,http://www.wikidata.org/entity/Q8605,wd:Q8605,55917,"Venezuelan military and political leader, protagonist of the Spanish-American emancipation against the Spanish Empire (1783-1830)"
77,Venezuela,157,Simón Bolívar,http://www.wikidata.org/entity/Q8605,wd:Q8605,55917,"Venezuelan military and political leader, protagonist of the Spanish-American emancipation against the Spanish Empire (1783-1830)"
78,Bosnia and Herzegovina,92,Gavrilo Princip,http://www.wikidata.org/entity/Q80492,wd:Q80492,13010,Bosnian assassin
79,Brazil,68,Pedro II of Brazil,http://www.wikidata.org/entity/Q156774,wd:Q156774,81473,"Emperor of Brazil (1831-1889), (b.1825-d.1891)"
80,Brazil,59,Joaquim Maria Machado de Assis,http://www.wikidata.org/entity/Q311145,wd:Q311145,319743,Brazilian writer
81,Brazil,54,Deodoro da Fonseca,http://www.wikidata.org/entity/Q200812,wd:Q200812,367760,President of Brazil (1827-1892)
82,Bulgaria,150,Aesop,http://www.wikidata.org/entity/Q43423,wd:Q43423,20012109,ancient Greek storyteller
83,Bulgaria,85,Spartacus,http://www.wikidata.org/entity/Q83406,wd:Q83406,18993992,Thracian gladiator who led a slave uprising against the Roman Republic
84,Bulgaria,67,Maximinus Thrax,http://www.wikidata.org/entity/Q1777,wd:Q1777,28030743,Roman Emperor (173-238)
85,Bulgaria,66,Ahmed III,http://www.wikidata.org/entity/Q199482,wd:Q199482,1529,politician and Sultan from 1703 of the Ottoman Empire (1673-1736)
86,Bulgaria,63,Belisarius,http://www.wikidata.org/entity/Q174943,wd:Q174943,23476714,6th century Byzantine general instrumental in reconquest of much of the former Roman Mediterranean territories (505-565)
87,Bulgaria,62,Ivan Vazov,http://www.wikidata.org/entity/Q310630,wd:Q310630,411828,Bulgarian writer and poet (1850-1921)
88,Bulgaria,60,Marcian,http://www.wikidata.org/entity/Q178004,wd:Q178004,53739,Eastern Roman (Byzantine) emperor (390-457)
89,Bulgaria,58,Flavius Aetius,http://www.wikidata.org/entity/Q185476,wd:Q185476,75831,5th century Roman general
90,Bulgaria,55,Simeon I of Bulgaria,http://www.wikidata.org/entity/Q192264,wd:Q192264,339877,Bulgarian ruler
91,Bulgaria,55,Phocas,http://www.wikidata.org/entity/Q31556,wd:Q31556,44318,emperor of Byzantine Empire (547-610)
92,Bulgaria,51,Tiberius II Constantine,http://www.wikidata.org/entity/Q31491,wd:Q31491,252345,Byzantine Emperor (520-582)
93,Canada,58,John A. Macdonald,http://www.wikidata.org/entity/Q128702,wd:Q128702,15912,1st Prime Minister of Canada (1815-1891)
94,Chile,56,Bernardo O'Higgins,http://www.wikidata.org/entity/Q28930,wd:Q28930,303199,Chilean independence leader (1778-1842)
95,Peru,56,Bernardo O'Higgins,http://www.wikidata.org/entity/Q28930,wd:Q28930,303199,Chilean independence leader (1778-1842)
96,Chile,54,Theodor Schwann,http://www.wikidata.org/entity/Q76745,wd:Q76745,1032619,German physiologist
97,People's Republic of China,282,Confucius,http://www.wikidata.org/entity/Q4604,wd:Q4604,5823,"Chinese teacher, editor, politician and philosopher"
98,People's Republic of China,183,Qin Shi Huangdi,http://www.wikidata.org/entity/Q7192,wd:Q7192,99598,first emperor of Qin Dynasty
99,People's Republic of China,133,Zheng He,http://www.wikidata.org/entity/Q7333,wd:Q7333,34494,"Chinese mariner, explorer, and diplomat"
100,People's Republic of China,130,Du Fu,http://www.wikidata.org/entity/Q33772,wd:Q33772,331219,Chinese Tang dynasty poet (712-770)
101,People's Republic of China,129,Sima Qian,http://www.wikidata.org/entity/Q9372,wd:Q9372,27636,Chinese historian and writer
102,People's Republic of China,109,Zhu Xi,http://www.wikidata.org/entity/Q9397,wd:Q9397,244468,Song Dynasty Neo-Confucian scholar
103,People's Republic of China,94,Zhuangzi,http://www.wikidata.org/entity/Q47739,wd:Q47739,166152,Chinese Philosopher
104,People's Republic of China,93,Empress Dowager Cixi,http://www.wikidata.org/entity/Q47842,wd:Q47842,264799,Chinese empress (1835-1908)
105,People's Republic of China,70,Xuanzang,http://www.wikidata.org/entity/Q42063,wd:Q42063,204310,7th century Chinese Buddhist monk and scholar
106,People's Republic of China,67,Cai Lun,http://www.wikidata.org/entity/Q229235,wd:Q229235,140955,Chinese official credited with inventing paper (died 121)
107,People's Republic of China,62,Hongwu Emperor,http://www.wikidata.org/entity/Q9957,wd:Q9957,163029,"founding emperor of the Ming Dynasty, reigned 1368－1399"
108,People's Republic of China,62,Kangxi Emperor,http://www.wikidata.org/entity/Q17790,wd:Q17790,256180,fourth emperor of the Qing Dynasty (1654-1722)
109,People's Republic of China,62,Zhang Heng,http://www.wikidata.org/entity/Q197206,wd:Q197206,34542,Chinese scientist and statesman (78–139)
110,People's Republic of China,62,Emperor Gaozu of Han,http://www.wikidata.org/entity/Q7210,wd:Q7210,338378,founding emperor of the Han Dynasty (256 BC - 195 BC)
111,People's Republic of China,61,Cao Cao,http://www.wikidata.org/entity/Q204077,wd:Q204077,241636,Chinese warlord and statesman (155–220)
112,People's Republic of China,58,Wu Zetian,http://www.wikidata.org/entity/Q9738,wd:Q9738,166437,"second wife of Emperor Gaozong of Tang, founding empress of the Zhou Dynasty"
113,People's Republic of China,57,Qianlong Emperor,http://www.wikidata.org/entity/Q19133,wd:Q19133,265949,emperor of the Qing Dynasty (1711-1799)
114,People's Republic of China,57,Yuan Shikai,http://www.wikidata.org/entity/Q210329,wd:Q210329,59259,Chinese military and government official (1859-1916)
115,People's Republic of China,57,Qu Yuan,http://www.wikidata.org/entity/Q313330,wd:Q313330,620735,ancient Chinese poet and politician in the State of Chu during the Warring States period
116,People's Republic of China,54,Shen Kuo,http://www.wikidata.org/entity/Q270085,wd:Q270085,1102000,Chinese scientist and statesman (1031-1095)
117,Croatia,86,Diocletian,http://www.wikidata.org/entity/Q43107,wd:Q43107,8580,Augustus of the Eastern Roman Empire (244-311)
118,Croatia,72,John IV,http://www.wikidata.org/entity/Q199491,wd:Q199491,243546,pope
119,Croatia,65,Valens,http://www.wikidata.org/entity/Q172471,wd:Q172471,32519,Eastern Roman Emperor from 364 to 378 (328-378)
120,Croatia,65,Marcus Vipsanius Agrippa,http://www.wikidata.org/entity/Q48174,wd:Q48174,19747,ancient Roman statesman and general
121,Slovenia,65,Marcus Vipsanius Agrippa,http://www.wikidata.org/entity/Q48174,wd:Q48174,19747,ancient Roman statesman and general
122,Croatia,63,Julius Nepos,http://www.wikidata.org/entity/Q103860,wd:Q103860,51189,Roman emperor (430-480)
123,Croatia,59,Quintillus,http://www.wikidata.org/entity/Q185844,wd:Q185844,148785,Roman emperor
124,Serbia,59,Quintillus,http://www.wikidata.org/entity/Q185844,wd:Q185844,148785,Roman emperor
125,Cuba,85,José Martí,http://www.wikidata.org/entity/Q103285,wd:Q103285,188158,"Cuban poet, writer, philosopher and nationalist leader (1853-1895)"
126,Cyprus,78,Zeno of Citium,http://www.wikidata.org/entity/Q171303,wd:Q171303,37142,ancient philosopher
127,Cyprus,53,Theodora,http://www.wikidata.org/entity/Q204843,wd:Q204843,7639348,"Byzantine empress, wife of Justinian I"
128,Syria,53,Theodora,http://www.wikidata.org/entity/Q204843,wd:Q204843,7639348,"Byzantine empress, wife of Justinian I"
129,Czech Republic,133,Antonín Dvořák,http://www.wikidata.org/entity/Q7298,wd:Q7298,76572,Czech composer (1841-1904)
130,Czech Republic,130,Gustav Mahler,http://www.wikidata.org/entity/Q7304,wd:Q7304,65174,Austrian late-Romantic composer
131,Czech Republic,121,Gregor Mendel,http://www.wikidata.org/entity/Q37970,wd:Q37970,12562,Silesian scientist and Augustinian friar (1822-1884)
132,Czech Republic,97,Jan Hus,http://www.wikidata.org/entity/Q43977,wd:Q43977,16028,"Czech theologian, philosopher and preacher"
133,Czech Republic,93,John Amos Comenius,http://www.wikidata.org/entity/Q12735,wd:Q12735,171133,"Czech teacher, educator, philosopher and writer (1592-1670)"
134,Czech Republic,92,Bertha von Suttner,http://www.wikidata.org/entity/Q18456,wd:Q18456,55451,"Austrian novelist, radical (organizational) pacifist, editor"
135,Czech Republic,90,Bedřich Smetana,http://www.wikidata.org/entity/Q48173,wd:Q48173,140422,Czech composer (1824-1884)
136,Czech Republic,81,Ernst Mach,http://www.wikidata.org/entity/Q93996,wd:Q93996,55285,Austrian physicist and university educator (1838–1916)
137,Czech Republic,76,Charles IV,http://www.wikidata.org/entity/Q155669,wd:Q155669,38895,Holy Roman Emperor
138,Czech Republic,69,Wilhelm Steinitz,http://www.wikidata.org/entity/Q102648,wd:Q102648,167866,Austrian chess player
139,Czech Republic,65,Marie von Ebner-Eschenbach,http://www.wikidata.org/entity/Q93525,wd:Q93525,869085,Austrian writer
140,Czech Republic,63,Jan Neruda,http://www.wikidata.org/entity/Q156321,wd:Q156321,297899,"Czech poet, theater reviewer, publicist, journalist and writer (1834-1891)"
141,Czech Republic,56,Bernard Bolzano,http://www.wikidata.org/entity/Q184735,wd:Q184735,302185,Bohemian mathematician and priest
142,Denmark,223,Hans Christian Andersen,http://www.wikidata.org/entity/Q5673,wd:Q5673,13550,"Danish author, fairy tale writer, and poet (1805-1875)"
143,Denmark,159,Søren Kierkegaard,http://www.wikidata.org/entity/Q6512,wd:Q6512,27069,"Danish philosopher and theologian, precursor of Existentialism (1813-1855)"
144,Denmark,117,Theodor Mommsen,http://www.wikidata.org/entity/Q25351,wd:Q25351,85762,German classical scholar and historian (1817–1903)
145,Denmark,94,Hans Christian Ørsted,http://www.wikidata.org/entity/Q44412,wd:Q44412,7575091,Danish physicist and chemist (1777-1851)
146,Denmark,86,Karl Adolph Gjellerup,http://www.wikidata.org/entity/Q131487,wd:Q131487,236625,Danish writer
147,Denmark,80,Vitus Bering,http://www.wikidata.org/entity/Q127641,wd:Q127641,57931,Danish explorer (1681-1741)
148,Denmark,80,Camille Pissarro,http://www.wikidata.org/entity/Q134741,wd:Q134741,7434,Danish-French painter
149,Denmark,73,Ole Rømer,http://www.wikidata.org/entity/Q160187,wd:Q160187,22459,Danish astronomer
150,Denmark,73,Cnut the Great,http://www.wikidata.org/entity/Q134128,wd:Q134128,40501,"king of Denmark, Norway and England"
151,Denmark,66,Niels Ryberg Finsen,http://www.wikidata.org/entity/Q182964,wd:Q182964,233350,Faroese physician and scientist of Icelandic descent
152,Denmark,62,George I of Greece,http://www.wikidata.org/entity/Q17142,wd:Q17142,187387,King of Greece from 1863 to 1913
153,Denmark,61,Dietrich Buxtehude,http://www.wikidata.org/entity/Q153637,wd:Q153637,87145,Danish-German organist and composer
154,Sweden,61,Dietrich Buxtehude,http://www.wikidata.org/entity/Q153637,wd:Q153637,87145,Danish-German organist and composer
155,Denmark,59,Saxo Grammaticus,http://www.wikidata.org/entity/Q106837,wd:Q106837,73009,Danish historian
156,Denmark,58,Ludvig Holberg,http://www.wikidata.org/entity/Q216692,wd:Q216692,149639,"Danish-Norwegian writer, philosopher and historian (1684-1754)"
157,Norway,58,Ludvig Holberg,http://www.wikidata.org/entity/Q216692,wd:Q216692,149639,"Danish-Norwegian writer, philosopher and historian (1684-1754)"
158,Denmark,58,Christian IX of Denmark,http://www.wikidata.org/entity/Q151305,wd:Q151305,85667,King of Denmark 1863–1906
159,Denmark,58,Fredrik Bajer,http://www.wikidata.org/entity/Q191016,wd:Q191016,320918,Danish politician (1837-1922)
160,Denmark,57,Sweyn I of Denmark,http://www.wikidata.org/entity/Q181896,wd:Q181896,40406,"King of Denmark, England, and Norway"
161,Denmark,56,Christian IV of Denmark,http://www.wikidata.org/entity/Q153586,wd:Q153586,150876,King of Denmark and Norway (1577-1648)
162,Denmark,56,Margaret I of Denmark,http://www.wikidata.org/entity/Q202266,wd:Q202266,58726,"Queen of Denmark, Norway, and Sweden"
163,Norway,56,Margaret I of Denmark,http://www.wikidata.org/entity/Q202266,wd:Q202266,58726,"Queen of Denmark, Norway, and Sweden"
164,Denmark,54,Christian I of Denmark,http://www.wikidata.org/entity/Q153940,wd:Q153940,174698,Scandinavian monarch under the Kalmar Union (1426-1481)
165,Norway,54,Christian I of Denmark,http://www.wikidata.org/entity/Q153940,wd:Q153940,174698,Scandinavian monarch under the Kalmar Union (1426-1481)
166,Ecuador,65,Atahualpa,http://www.wikidata.org/entity/Q179577,wd:Q179577,453778,ruler of the Inca Empire
167,Egypt,142,Cleopatra,http://www.wikidata.org/entity/Q635,wd:Q635,60827,last active pharaoh of Ptolemaic Egypt
168,Egypt,128,Ptolemy,http://www.wikidata.org/entity/Q34943,wd:Q34943,23979,Greco-Egyptian writer and astronomer of Alexandria
169,Egypt,103,Tutankhamon,http://www.wikidata.org/entity/Q12154,wd:Q12154,30437,14th century BCE (18th dynasty) Egyptian pharaoh
170,Egypt,101,Hypatia,http://www.wikidata.org/entity/Q11903,wd:Q11903,38375,Greek Neoplatonist philosopher
171,Egypt,101,Akhenaten,http://www.wikidata.org/entity/Q81794,wd:Q81794,89728,18th dynasty pharaoh
172,Egypt,96,Nefertiti,http://www.wikidata.org/entity/Q40930,wd:Q40930,90050,"Egyptian queen and Great Royal Wife (chief consort) of Akhenaten, an Egyptian Pharaoh"
173,Egypt,84,Hatshepsut,http://www.wikidata.org/entity/Q129234,wd:Q129234,60832,Egyptian Pharaoh
174,Egypt,80,Origen,http://www.wikidata.org/entity/Q170472,wd:Q170472,22702,"3rd-century Christian scholar, ascetic and theologian from Alexandria"
175,Egypt,77,Anthony the Great,http://www.wikidata.org/entity/Q170547,wd:Q170547,3246,Egyptian Christian monk and hermit (died 356)
176,Egypt,73,Athanasios of Alexandria,http://www.wikidata.org/entity/Q44024,wd:Q44024,3225,Patriarch of Alexandria
177,Egypt,73,Hero of Alexandria,http://www.wikidata.org/entity/Q161853,wd:Q161853,68274,ancient Greek mathematician and engineer
178,Egypt,73,Diofantos,http://www.wikidata.org/entity/Q178217,wd:Q178217,9110,Alexandrian Greek mathematician (3rd century)
179,Egypt,71,Imhotep,http://www.wikidata.org/entity/Q131171,wd:Q131171,14980,"Egyptian polymath, later revered as a god"
180,Egypt,69,Cyril of Alexandria,http://www.wikidata.org/entity/Q44079,wd:Q44079,7383,Pope of Alexandria from 412 to 444
181,Egypt,69,Philo of Alexandria,http://www.wikidata.org/entity/Q189597,wd:Q189597,210191,Hellenistic Jewish philosopher who lived in Alexandria (c. 20 BCE-c. 50 CE)
182,Egypt,63,Amenhotep III,http://www.wikidata.org/entity/Q42606,wd:Q42606,253776,ninth Pharaoh of the Eighteenth dynasty of Egypt
183,Egypt,62,Seti I,http://www.wikidata.org/entity/Q157918,wd:Q157918,237521,The second pharaoh of Ancient Egypt's 19th dynasty
184,Egypt,62,Catherine of Alexandria,http://www.wikidata.org/entity/Q179718,wd:Q179718,85731,"Egyptian missionary, saint depicted with a wheel"
185,Egypt,62,Apollonius of Rhodes,http://www.wikidata.org/entity/Q192638,wd:Q192638,314182,ancient Greek poet
186,Egypt,59,Appian,http://www.wikidata.org/entity/Q190368,wd:Q190368,447030,Greco-Roman historian (c. 95 – c.165)
187,Estonia,57,Fabian Gottlieb von Bellingshausen,http://www.wikidata.org/entity/Q76754,wd:Q76754,562598,"officer in the Imperial Russian Navy, cartographer and explorer"
188,Estonia,54,Heinrich Lenz,http://www.wikidata.org/entity/Q154325,wd:Q154325,563540,Russian physicist
189,Ethiopia,51,Menilek II,http://www.wikidata.org/entity/Q244748,wd:Q244748,296604,Emperor of Ethiopia and King of Shewa (1844-1913)
190,Finland,72,Vissarion Belinsky,http://www.wikidata.org/entity/Q192885,wd:Q192885,483097,Russian literary critic
191,Finland,69,Elias Lönnrot,http://www.wikidata.org/entity/Q153159,wd:Q153159,221604,"Finnish physician, philologist and collector of traditional Finnish oral poetry (1802-1884)"
192,Sweden,69,Elias Lönnrot,http://www.wikidata.org/entity/Q153159,wd:Q153159,221604,"Finnish physician, philologist and collector of traditional Finnish oral poetry (1802-1884)"
193,Finland,54,Mikael Agricola,http://www.wikidata.org/entity/Q215346,wd:Q215346,51083,Finnish clergyman and de facto founder of literary Finnish
194,Finland,52,Johan Ludvig Runeberg,http://www.wikidata.org/entity/Q215339,wd:Q215339,197743,"Swedish-speaking Finnish priest, lyric and epic poet"
195,Finland,51,Aleksis Kivi,http://www.wikidata.org/entity/Q216904,wd:Q216904,168025,national author of Finland
196,France,257,Napoleon,http://www.wikidata.org/entity/Q517,wd:Q517,69880,French general and emperor (1769-1821)
197,France,240,Victor Hugo,http://www.wikidata.org/entity/Q535,wd:Q535,42146,"French poet, novelist, and dramatist (1802–1885)"
198,France,225,René Descartes,http://www.wikidata.org/entity/Q9191,wd:Q9191,25525,"French philosopher, mathematician, and scientist (1596-1650)"
199,France,224,Voltaire,http://www.wikidata.org/entity/Q9068,wd:Q9068,32375,"French writer, historian, and philosopher"
200,France,199,Molière,http://www.wikidata.org/entity/Q687,wd:Q687,51465,French playwright and actor (1622–1673)
201,France,185,Louis Pasteur,http://www.wikidata.org/entity/Q529,wd:Q529,17740,French chemist and microbiologist
202,France,184,Blaise Pascal,http://www.wikidata.org/entity/Q1290,wd:Q1290,4068,"French mathematician, physicist, inventor, writer, and Christian philosopher (1623-1662)"
