country,number,item,item_id,shortform,pageid,wikidata_description
Afghanistan,28,Registan Desert,http://www.wikidata.org/entity/Q2088454,wd:Q2088454,13475139,desert in Afghanistan
Afghanistan,25,Dasht-e Margo,http://www.wikidata.org/entity/Q2356478,wd:Q2356478,16457499,desert in Afghanistan
Afghanistan,10,Dasht-e Naomid,http://www.wikidata.org/entity/Q1025344,wd:Q1025344,49128212,plain in Afghanistan
Iran,10,Dasht-e Naomid,http://www.wikidata.org/entity/Q1025344,wd:Q1025344,49128212,plain in Afghanistan
Afghanistan,4,Dasht-e Leili,http://www.wikidata.org/entity/Q21042291,wd:Q21042291,,
Afghanistan,1,Dasht-e Tōbah,http://www.wikidata.org/entity/Q21740070,wd:Q21740070,,
Afghanistan,1,Rēgistān-e Shōrō,http://www.wikidata.org/entity/Q21745438,wd:Q21745438,,
Afghanistan,1,Shēr ‘Alī Khān Das̲h̲tah,http://www.wikidata.org/entity/Q21745081,wd:Q21745081,,
Afghanistan,1,Yāsīn Das̲h̲tah,http://www.wikidata.org/entity/Q21740412,wd:Q21740412,,
Afghanistan,1,Shōr Tepah,http://www.wikidata.org/entity/Q21745184,wd:Q21745184,,
Afghanistan,1,Rēgistān-e Siyāh Kōh,http://www.wikidata.org/entity/Q21745281,wd:Q21745281,,
Afghanistan,1,Rēgistān-e Siyāhtal,http://www.wikidata.org/entity/Q21745320,wd:Q21745320,,
Afghanistan,1,Shamshēr Wastah,http://www.wikidata.org/entity/Q21746886,wd:Q21746886,,
Afghanistan,1,Tāghazī Das̲h̲tah,http://www.wikidata.org/entity/Q21742925,wd:Q21742925,,
Afghanistan,1,Dasht-e Razānī,http://www.wikidata.org/entity/Q21748089,wd:Q21748089,,
Afghanistan,1,Sāḩah-ye Rēgī Mazanpaṯ,http://www.wikidata.org/entity/Q21748264,wd:Q21748264,,
Afghanistan,1,Dasht-e Şāliyān,http://www.wikidata.org/entity/Q21748296,wd:Q21748296,,
Afghanistan,1,Dasht-e Pōghadar,http://www.wikidata.org/entity/Q21750035,wd:Q21750035,,
Afghanistan,1,Dasht-e Khāsh,http://www.wikidata.org/entity/Q21752346,wd:Q21752346,,
Afghanistan,1,Kham-e Zarak,http://www.wikidata.org/entity/Q21753820,wd:Q21753820,,
Afghanistan,1,Gondīn,http://www.wikidata.org/entity/Q21755851,wd:Q21755851,,
Afghanistan,1,Bagat Das̲h̲t,http://www.wikidata.org/entity/Q21765248,wd:Q21765248,,
Afghanistan,1,Bālā Dasht,http://www.wikidata.org/entity/Q21765307,wd:Q21765307,,
Afghanistan,1,Dasht-e Arbū-ye Junūbī,http://www.wikidata.org/entity/Q21764975,wd:Q21764975,,
Afghanistan,1,Dasht-e Pushtah,http://www.wikidata.org/entity/Q21769380,wd:Q21769380,,
Afghanistan,1,Dāmān Dasht,http://www.wikidata.org/entity/Q21760723,wd:Q21760723,,
Afghanistan,1,Chōl-e Ābdān,http://www.wikidata.org/entity/Q21766494,wd:Q21766494,,
Afghanistan,1,Lanḏay Das̲h̲t,http://www.wikidata.org/entity/Q21752006,wd:Q21752006,,
Afghanistan,1,Rēg Rawānkul,http://www.wikidata.org/entity/Q21820818,wd:Q21820818,,
Afghanistan,1,Faqīr Das̲h̲t,http://www.wikidata.org/entity/Q21822721,wd:Q21822721,,
Afghanistan,1,Dasht-e Deh-e Sabz,http://www.wikidata.org/entity/Q21825839,wd:Q21825839,,
Algeria,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Chad,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Egypt,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Mali,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Mauritania,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Morocco,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Niger,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Sudan,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Tunisia,207,Sahara,http://www.wikidata.org/entity/Q6583,wd:Q6583,325363,desert on the African continent
Algeria,30,Algerian Desert,http://www.wikidata.org/entity/Q2338833,wd:Q2338833,28857870,north-central African region
Algeria,28,Grand Erg Oriental,http://www.wikidata.org/entity/Q307143,wd:Q307143,12857449,erg in Algeria and Tunisia
Tunisia,28,Grand Erg Oriental,http://www.wikidata.org/entity/Q307143,wd:Q307143,12857449,erg in Algeria and Tunisia
Algeria,22,Grand Erg Occidental,http://www.wikidata.org/entity/Q1537020,wd:Q1537020,8315161,erg in Algeria
Algeria,20,Tanezrouft,http://www.wikidata.org/entity/Q1384782,wd:Q1384782,1925539,"region of the Sahara along the Algeria, Mali, and Niger borders"
Mali,20,Tanezrouft,http://www.wikidata.org/entity/Q1384782,wd:Q1384782,1925539,"region of the Sahara along the Algeria, Mali, and Niger borders"
Niger,20,Tanezrouft,http://www.wikidata.org/entity/Q1384782,wd:Q1384782,1925539,"region of the Sahara along the Algeria, Mali, and Niger borders"
Algeria,13,Erg Iguidi,http://www.wikidata.org/entity/Q3056158,wd:Q3056158,43584348,erg
Algeria,13,Erg Chech,http://www.wikidata.org/entity/Q3056157,wd:Q3056157,43583936,erg in Algeria and Mali
Mali,13,Erg Chech,http://www.wikidata.org/entity/Q3056157,wd:Q3056157,43583936,erg in Algeria and Mali
Mauritania,13,Erg Chech,http://www.wikidata.org/entity/Q3056157,wd:Q3056157,43583936,erg in Algeria and Mali
Algeria,12,Idehan Ubari,http://www.wikidata.org/entity/Q3457262,wd:Q3457262,43575954,erg in Libya
Libya,12,Idehan Ubari,http://www.wikidata.org/entity/Q3457262,wd:Q3457262,43575954,erg in Libya
Algeria,9,Erg Admer,http://www.wikidata.org/entity/Q23827152,wd:Q23827152,60459375,erg in Algeria
Algeria,6,Issaouane Erg,http://www.wikidata.org/entity/Q6088083,wd:Q6088083,25661727,erg in Algeria's portion of the Sahara desert
Algeria,4,Hammada du Guir,http://www.wikidata.org/entity/Q3126296,wd:Q3126296,,
Morocco,4,Hammada du Guir,http://www.wikidata.org/entity/Q3126296,wd:Q3126296,,
Algeria,4,Erg Tiffernine,http://www.wikidata.org/entity/Q80590725,wd:Q80590725,,
Algeria,3,Q6743718,http://www.wikidata.org/entity/Q6743718,wd:Q6743718,,
Algeria,3,Q20155858,http://www.wikidata.org/entity/Q20155858,wd:Q20155858,,
Morocco,3,Q20155858,http://www.wikidata.org/entity/Q20155858,wd:Q20155858,,
Algeria,3,Erg Tihodaïne,http://www.wikidata.org/entity/Q23782808,wd:Q23782808,,
Algeria,1,Areïgat Lemha,http://www.wikidata.org/entity/Q23779679,wd:Q23779679,,
Algeria,1,Erg Zmeïla,http://www.wikidata.org/entity/Q23779788,wd:Q23779788,,
Algeria,1,Draa ez Zmila,http://www.wikidata.org/entity/Q23779799,wd:Q23779799,,
Algeria,1,Q23779801,http://www.wikidata.org/entity/Q23779801,wd:Q23779801,,
Algeria,1,Sif ez Zorhba,http://www.wikidata.org/entity/Q23779816,wd:Q23779816,,
Algeria,1,Rhourd Zotti,http://www.wikidata.org/entity/Q23779819,wd:Q23779819,,
Algeria,1,Rhourd ez Zotti,http://www.wikidata.org/entity/Q23779820,wd:Q23779820,,
Algeria,1,Erg ez Zouabi,http://www.wikidata.org/entity/Q23779824,wd:Q23779824,,
Algeria,1,Rhoud ez Zoufara,http://www.wikidata.org/entity/Q23779851,wd:Q23779851,,
Algeria,1,Q23779863,http://www.wikidata.org/entity/Q23779863,wd:Q23779863,,
Algeria,1,Rhourd Zoukkeur,http://www.wikidata.org/entity/Q23779866,wd:Q23779866,,
Algeria,1,Oued ez Zraïb,http://www.wikidata.org/entity/Q23779882,wd:Q23779882,,
Algeria,1,Oued ez Zraïb,http://www.wikidata.org/entity/Q23779883,wd:Q23779883,,
Algeria,1,Oued ez Zraïb,http://www.wikidata.org/entity/Q23779884,wd:Q23779884,,
Algeria,1,Feïdjet ez Zrine,http://www.wikidata.org/entity/Q23779904,wd:Q23779904,,
Algeria,1,Erg Zemilat Bou Ali,http://www.wikidata.org/entity/Q23779991,wd:Q23779991,,
Algeria,1,Q23779992,http://www.wikidata.org/entity/Q23779992,wd:Q23779992,,
Algeria,1,Erg Zemoul Djouad,http://www.wikidata.org/entity/Q23780004,wd:Q23780004,,
Algeria,1,Chouchet ez Zerga,http://www.wikidata.org/entity/Q23780070,wd:Q23780070,,
Algeria,1,Garet ez Zerga,http://www.wikidata.org/entity/Q23780103,wd:Q23780103,,
Algeria,1,Q23780153,http://www.wikidata.org/entity/Q23780153,wd:Q23780153,,
Algeria,1,Q23780192,http://www.wikidata.org/entity/Q23780192,wd:Q23780192,,
Algeria,1,Foum ez Zgag,http://www.wikidata.org/entity/Q23780254,wd:Q23780254,,
Algeria,1,Q23780265,http://www.wikidata.org/entity/Q23780265,wd:Q23780265,,
Algeria,1,Q23780275,http://www.wikidata.org/entity/Q23780275,wd:Q23780275,,
Algeria,1,Q23780277,http://www.wikidata.org/entity/Q23780277,wd:Q23780277,,
Algeria,1,Q23780279,http://www.wikidata.org/entity/Q23780279,wd:Q23780279,,
Algeria,1,Q23780336,http://www.wikidata.org/entity/Q23780336,wd:Q23780336,,
Algeria,1,Draa ez Zina,http://www.wikidata.org/entity/Q23780344,wd:Q23780344,,
Algeria,1,Rhourd ez Zina,http://www.wikidata.org/entity/Q23780346,wd:Q23780346,,
Algeria,1,Q23780348,http://www.wikidata.org/entity/Q23780348,wd:Q23780348,,
Algeria,1,Q23780350,http://www.wikidata.org/entity/Q23780350,wd:Q23780350,,
Algeria,1,Feïdjet ez Zita,http://www.wikidata.org/entity/Q23780403,wd:Q23780403,,
Algeria,1,Rhourd ez Zita,http://www.wikidata.org/entity/Q23780404,wd:Q23780404,,
Algeria,1,Theïrat ez Zeïta,http://www.wikidata.org/entity/Q23780521,wd:Q23780521,,
Angola,98,Kalahari Desert,http://www.wikidata.org/entity/Q47700,wd:Q47700,17165,desert in southern Africa
Botswana,98,Kalahari Desert,http://www.wikidata.org/entity/Q47700,wd:Q47700,17165,desert in southern Africa
Namibia,98,Kalahari Desert,http://www.wikidata.org/entity/Q47700,wd:Q47700,17165,desert in southern Africa
Angola,13,Kaokoveld,http://www.wikidata.org/entity/Q3889166,wd:Q3889166,1966670,desert ecoregion in Angola and Namibia
Namibia,13,Kaokoveld,http://www.wikidata.org/entity/Q3889166,wd:Q3889166,1966670,desert ecoregion in Angola and Namibia
Angola,5,Moçâmedes Desert,http://www.wikidata.org/entity/Q10265560,wd:Q10265560,30662542,Angolan desert near the border with Namibia
Angola,1,Q21414738,http://www.wikidata.org/entity/Q21414738,wd:Q21414738,,
Argentina,45,Patagonian Desert,http://www.wikidata.org/entity/Q1061324,wd:Q1061324,10603479,desert in Argentina
Argentina,20,Monte Desert,http://www.wikidata.org/entity/Q1759314,wd:Q1759314,11290032,South American desert
Argentina,2,Puna,http://www.wikidata.org/entity/Q2118278,wd:Q2118278,,
Argentina,1,Travesía del Zanjón,http://www.wikidata.org/entity/Q21828665,wd:Q21828665,,
Argentina,1,Travesía de Mogna,http://www.wikidata.org/entity/Q21837464,wd:Q21837464,,
Armenia,6,Goravan State Nature Reservation,http://www.wikidata.org/entity/Q4143453,wd:Q4143453,,
Australia,71,Great Victoria Desert,http://www.wikidata.org/entity/Q145165,wd:Q145165,13072,desert in Western Australia and South Australia
Australia,50,Great Sandy Desert,http://www.wikidata.org/entity/Q326896,wd:Q326896,66077,ecoregion and desert in Northern Western Australia
Australia,44,Simpson Desert,http://www.wikidata.org/entity/Q211839,wd:Q211839,28967,desert in Central Australia
Australia,43,Gibson Desert,http://www.wikidata.org/entity/Q272577,wd:Q272577,1268406,desert in Western Australia
Australia,35,Tanami Desert,http://www.wikidata.org/entity/Q674262,wd:Q674262,2473426,desert in Northern Australia
Australia,30,Little Sandy Desert,http://www.wikidata.org/entity/Q4076,wd:Q4076,2244009,desert and bioregion in Western Australia
Australia,24,Tirari Desert,http://www.wikidata.org/entity/Q1419579,wd:Q1419579,18072692,desert in South Australia
Australia,22,Strzelecki Desert,http://www.wikidata.org/entity/Q1350167,wd:Q1350167,4010491,desert in central Australia
Australia,21,Sturt Stony Desert,http://www.wikidata.org/entity/Q1430151,wd:Q1430151,8967158,desert in central-Eastern Australia
Australia,18,Pedirka Desert,http://www.wikidata.org/entity/Q1641514,wd:Q1641514,18769207,desert in central Australia
Australia,16,Painted Desert,http://www.wikidata.org/entity/Q1517727,wd:Q1517727,3193199,geographical object
Australia,7,Western Desert cultural bloc,http://www.wikidata.org/entity/Q1791634,wd:Q1791634,7918477,"Cultural area spanning deserts in the centre of Australia, across parts of WA, SA and NT"
Australia,4,Ninety Mile Desert,http://www.wikidata.org/entity/Q16886712,wd:Q16886712,,
Australia,3,Tirari-Sturt stony desert,http://www.wikidata.org/entity/Q7809139,wd:Q7809139,27407658,Terrestrial ecoregion in Australia
Australia,2,Red Centre,http://www.wikidata.org/entity/Q2135927,wd:Q2135927,,
Australia,2,Sunset Country,http://www.wikidata.org/entity/Q7641186,wd:Q7641186,9911725,"desert in Victoria, Australia"
Australia,1,Simpson Desert,http://www.wikidata.org/entity/Q21885590,wd:Q21885590,,
Australia,1,Great Sandy Desert,http://www.wikidata.org/entity/Q21891432,wd:Q21891432,,
Australia,1,Little Desert,http://www.wikidata.org/entity/Q21907518,wd:Q21907518,,
Australia,1,Tanami Desert,http://www.wikidata.org/entity/Q21959586,wd:Q21959586,,
Australia,1,The Desert,http://www.wikidata.org/entity/Q21959801,wd:Q21959801,,
Australia,1,Big Desert,http://www.wikidata.org/entity/Q21961811,wd:Q21961811,,
Australia,1,Sturt Stony Desert,http://www.wikidata.org/entity/Q21971503,wd:Q21971503,,
Bahrain,28,Sakhir,http://www.wikidata.org/entity/Q633504,wd:Q633504,476427,desert area in Bahrain
Bolivia,16,Salvador Dalí Desert,http://www.wikidata.org/entity/Q1382079,wd:Q1382079,35702705,desert in Bolivia
Bolivia,11,Siloli desert,http://www.wikidata.org/entity/Q2286387,wd:Q2286387,,
Canada,14,Carcross Desert,http://www.wikidata.org/entity/Q3297566,wd:Q3297566,12939286,"small desert in the Yukon, Canada"
Chad,9,Djurab Desert,http://www.wikidata.org/entity/Q2902333,wd:Q2902333,35523912,Desert in Chad
Chad,1,Q49240620,http://www.wikidata.org/entity/Q49240620,wd:Q49240620,,
Chile,97,Atacama Desert,http://www.wikidata.org/entity/Q47141,wd:Q47141,18952975,desert in South America
Chile,3,Pacific desert,http://www.wikidata.org/entity/Q3705943,wd:Q3705943,,
Peru,3,Pacific desert,http://www.wikidata.org/entity/Q3705943,wd:Q3705943,,
People's Republic of China,112,Gobi Desert,http://www.wikidata.org/entity/Q42070,wd:Q42070,23306833,desert in China and Mongolia
Mongolia,112,Gobi Desert,http://www.wikidata.org/entity/Q42070,wd:Q42070,23306833,desert in China and Mongolia
People's Republic of China,85,Taklamakan,http://www.wikidata.org/entity/Q132956,wd:Q132956,295579,"desert in Xinjiang Uyghur Autonomous Region, China"
People's Republic of China,29,The Ordos Desert,http://www.wikidata.org/entity/Q1670841,wd:Q1670841,605721,"Desert and steppe region in Inner Mongolia, China"
People's Republic of China,28,Gurbantünggüt Desert,http://www.wikidata.org/entity/Q1517734,wd:Q1517734,15728231,China's second largest desert
People's Republic of China,25,Badain Jaran Desert,http://www.wikidata.org/entity/Q939033,wd:Q939033,2038018,desert in China
People's Republic of China,22,Tengger Desert,http://www.wikidata.org/entity/Q1324442,wd:Q1324442,3229519,desert
People's Republic of China,20,Lop Desert,http://www.wikidata.org/entity/Q620724,wd:Q620724,1011188,desert in China
People's Republic of China,14,Alashan,http://www.wikidata.org/entity/Q34757,wd:Q34757,,
People's Republic of China,12,Kubuqi Desert,http://www.wikidata.org/entity/Q1790940,wd:Q1790940,,
People's Republic of China,11,Mu Us Desert,http://www.wikidata.org/entity/Q835957,wd:Q835957,39907043,desert in Central China
People's Republic of China,5,Hulun Buir Shadi,http://www.wikidata.org/entity/Q6841121,wd:Q6841121,,
People's Republic of China,5,Kumtag Shamo,http://www.wikidata.org/entity/Q11062849,wd:Q11062849,,
People's Republic of China,2,Q1628858,http://www.wikidata.org/entity/Q1628858,wd:Q1628858,,
People's Republic of China,1,Badain Jaran Shamo,http://www.wikidata.org/entity/Q28809179,wd:Q28809179,,
People's Republic of China,1,Kubqi Shamo,http://www.wikidata.org/entity/Q28809614,wd:Q28809614,,
People's Republic of China,1,Horqin Shadi,http://www.wikidata.org/entity/Q29620574,wd:Q29620574,,
Colombia,25,Tatacoa Desert,http://www.wikidata.org/entity/Q533861,wd:Q533861,10950551,arid zone in Colombia
Colombia,22,La Guajira Desert,http://www.wikidata.org/entity/Q637508,wd:Q637508,4464797,desert
Venezuela,22,La Guajira Desert,http://www.wikidata.org/entity/Q637508,wd:Q637508,4464797,desert
Colombia,1,Q31139779,http://www.wikidata.org/entity/Q31139779,wd:Q31139779,,
Djibouti,43,Danakil Desert,http://www.wikidata.org/entity/Q141513,wd:Q141513,2189649,desert in northeast Ethiopia
Eritrea,43,Danakil Desert,http://www.wikidata.org/entity/Q141513,wd:Q141513,2189649,desert in northeast Ethiopia
