country,number,item,item_id
Afghanistan,105,Hamid Karzai,http://www.wikidata.org/entity/Q43944
Afghanistan,87,Ashraf Ghani,http://www.wikidata.org/entity/Q172388
Afghanistan,78,Abbas the Great,http://www.wikidata.org/entity/Q171349
Afghanistan,73,Ahmad Shah Massoud,http://www.wikidata.org/entity/Q200029
Afghanistan,68,Humayun,http://www.wikidata.org/entity/Q486188
Afghanistan,67,Mohammed Zahir Shah,http://www.wikidata.org/entity/Q152265
Afghanistan,63,Mohammed Omar,http://www.wikidata.org/entity/Q193968
Afghanistan,61,Mahmud of Ghazni,http://www.wikidata.org/entity/Q189271
Afghanistan,60,Ahmed Shahe Durrani,http://www.wikidata.org/entity/Q46798
Afghanistan,59,Burhanuddin Rabbani,http://www.wikidata.org/entity/Q188667
Afghanistan,59,Hibatullah Akhundzada,http://www.wikidata.org/entity/Q24237654
Afghanistan,58,Mohammad Najibullah,http://www.wikidata.org/entity/Q207728
Afghanistan,53,Amānullāh Khān,http://www.wikidata.org/entity/Q153620
Afghanistan,50,Abdur Rahman Khan,http://www.wikidata.org/entity/Q31649
Afghanistan,50,Hafizullah Amin,http://www.wikidata.org/entity/Q63831
Afghanistan,50,Nur Muhammad Taraki,http://www.wikidata.org/entity/Q299559
Afghanistan,50,Abdul Ghani Baradar,http://www.wikidata.org/entity/Q317219
Afghanistan,49,Abdullah Abdullah,http://www.wikidata.org/entity/Q317556
Afghanistan,49,Babrak Karmal,http://www.wikidata.org/entity/Q63827
Afghanistan,47,Mohammed Daoud Khan,http://www.wikidata.org/entity/Q310247
Afghanistan,44,Dost Mohammad Khan,http://www.wikidata.org/entity/Q32027
Afghanistan,43,Mohammed Nadir Shah,http://www.wikidata.org/entity/Q355610
Afghanistan,42,Amrullah Saleh,http://www.wikidata.org/entity/Q477828
Afghanistan,41,Muhammad of Ghor,http://www.wikidata.org/entity/Q1647182
Afghanistan,40,Gulbuddin Hekmatyar,http://www.wikidata.org/entity/Q317797
Afghanistan,40,Abdul Rashid Dostum,http://www.wikidata.org/entity/Q331702
