country,number,item,item_id
Afghanistan,33,Nadia Nadim,http://www.wikidata.org/entity/Q531727
Afghanistan,15,Robina Muqimyar,http://www.wikidata.org/entity/Q467296
Afghanistan,15,Kamia Yousufi,http://www.wikidata.org/entity/Q26262342
Afghanistan,12,Tahmina Kohistani,http://www.wikidata.org/entity/Q463056
Afghanistan,12,Zakia Khudadadi,http://www.wikidata.org/entity/Q108131734
Afghanistan,11,Fariba Rezayee,http://www.wikidata.org/entity/Q462645
Afghanistan,7,Masomah Ali Zada,http://www.wikidata.org/entity/Q105724253
Afghanistan,7,Shamila Kohestani,http://www.wikidata.org/entity/Q21063651
Afghanistan,7,Dorranai Hassan,http://www.wikidata.org/entity/Q29048550
Afghanistan,7,Shabnam Mobarez,http://www.wikidata.org/entity/Q52825710
Afghanistan,7,Hajar Abulfazl,http://www.wikidata.org/entity/Q95982465
Afghanistan,6,Nilofar Bayat,http://www.wikidata.org/entity/Q108203248
Afghanistan,6,Khalida Popal,http://www.wikidata.org/entity/Q55080911
Afghanistan,6,Mehboba Ahdyar,http://www.wikidata.org/entity/Q454270
Afghanistan,6,Lima Azimi,http://www.wikidata.org/entity/Q3367514
Afghanistan,5,Sadaf Rahimi,http://www.wikidata.org/entity/Q16227207
Afghanistan,5,Mareena Karim,http://www.wikidata.org/entity/Q2399020
Afghanistan,5,Roia Zamani,http://www.wikidata.org/entity/Q16968664
Afghanistan,4,Hanifa Yousoufi,http://www.wikidata.org/entity/Q56491864
Afghanistan,3,Hailai Arghandiwal,http://www.wikidata.org/entity/Q59554437
Afghanistan,2,Fatima Mohammadi,http://www.wikidata.org/entity/Q11859413
Afghanistan,2,Mahjabin Hakimi,http://www.wikidata.org/entity/Q109097835
Afghanistan,1,Rukhsar Habibzai,http://www.wikidata.org/entity/Q98456074
Afghanistan,1,Fariba Hashimi,http://www.wikidata.org/entity/Q114837812
Afghanistan,1,Yulduz Hashimi,http://www.wikidata.org/entity/Q114837844
Afghanistan,1,Mena Ahmadi,http://www.wikidata.org/entity/Q29048548
Afghanistan,1,Fatima Sultani,http://www.wikidata.org/entity/Q109969091
Afghanistan,1,Sahar,http://www.wikidata.org/entity/Q110062899
Afghanistan,1,Rozma Ghafouri,http://www.wikidata.org/entity/Q113844011
Afghanistan,1,Parand Ahmadi,http://www.wikidata.org/entity/Q11811188
Afghanistan,1,Lola Vallelian,http://www.wikidata.org/entity/Q16572642
Afghanistan,1,Nooria Najafi,http://www.wikidata.org/entity/Q104623444
Albania,27,Luiza Gega,http://www.wikidata.org/entity/Q4134683
Albania,26,Mirela Manjani,http://www.wikidata.org/entity/Q237436
Albania,20,Romela Begaj,http://www.wikidata.org/entity/Q257843
Albania,12,Suela Mëhilli,http://www.wikidata.org/entity/Q15732365
Albania,12,Klodiana Shala,http://www.wikidata.org/entity/Q287912
Albania,12,Uta Ibrahimi,http://www.wikidata.org/entity/Q41711291
Albania,11,Savva Lika,http://www.wikidata.org/entity/Q433641
Albania,10,Evagjelia Veli,http://www.wikidata.org/entity/Q26250658
Albania,10,Antonia Stergiou,http://www.wikidata.org/entity/Q436322
Albania,10,Nikol Merizaj,http://www.wikidata.org/entity/Q26260133
Albania,9,Lara Colturi,http://www.wikidata.org/entity/Q114350597
Albania,9,Noel Borshi,http://www.wikidata.org/entity/Q2055524
Albania,9,Rovena Marku,http://www.wikidata.org/entity/Q2272125
Albania,8,Elisabeta Karabolli,http://www.wikidata.org/entity/Q2076066
Albania,7,Keti Fetishi,http://www.wikidata.org/entity/Q47451017
Albania,7,Furtuna Velaj,http://www.wikidata.org/entity/Q13560217
Albania,6,Elizabeta Ejupi,http://www.wikidata.org/entity/Q5362218
Albania,6,Luçije Gjini,http://www.wikidata.org/entity/Q19753732
Albania,6,Melpomeni Çobani,http://www.wikidata.org/entity/Q3302556
Albania,6,Djana Mata,http://www.wikidata.org/entity/Q4284453
Albania,6,Manuela Delilaj,http://www.wikidata.org/entity/Q106446705
Albania,5,Aferdita Podvorica,http://www.wikidata.org/entity/Q382155
Albania,5,Dafina Memedov,http://www.wikidata.org/entity/Q4966985
Albania,5,Greis Domi,http://www.wikidata.org/entity/Q19060512
Albania,5,Albina Rrahmani,http://www.wikidata.org/entity/Q20641413
Albania,5,Marigona Zani,http://www.wikidata.org/entity/Q21623375
Albania,5,Arbiona Bajraktari,http://www.wikidata.org/entity/Q23542688
Albania,5,Arjola Trimi,http://www.wikidata.org/entity/Q24033574
Albania,5,Diana Basho,http://www.wikidata.org/entity/Q33322526
Albania,5,Hannah McFadden,http://www.wikidata.org/entity/Q51692994
Albania,5,Lindita Kodra,http://www.wikidata.org/entity/Q3338447
Albania,5,Enkelejda Shehu,http://www.wikidata.org/entity/Q19661073
Albania,4,Arbnora de Leoni,http://www.wikidata.org/entity/Q13560216
Albania,4,Ana Baro,http://www.wikidata.org/entity/Q4750313
Albania,4,Ellvana Curo,http://www.wikidata.org/entity/Q5366183
