country,number,item,item_id
Afghanistan,40,Nur Jahan,http://www.wikidata.org/entity/Q541530
Afghanistan,34,Malalai Joya,http://www.wikidata.org/entity/Q253378
Afghanistan,30,Meena Keshwar Kamal,http://www.wikidata.org/entity/Q465872
Afghanistan,23,Fatima Bhutto,http://www.wikidata.org/entity/Q4115693
Afghanistan,21,Roya Sadat,http://www.wikidata.org/entity/Q24524838
Afghanistan,19,Gulbadan Begum,http://www.wikidata.org/entity/Q2041521
Afghanistan,18,Nadia Anjuman,http://www.wikidata.org/entity/Q469319
Afghanistan,17,Rabia Balkhi,http://www.wikidata.org/entity/Q469377
Afghanistan,13,Masuma Esmati-Wardak,http://www.wikidata.org/entity/Q6785684
Afghanistan,13,Sakena Yacoobi,http://www.wikidata.org/entity/Q7402892
Afghanistan,12,Chékéba Hachemi,http://www.wikidata.org/entity/Q2972025
Afghanistan,11,Shahrbanoo Sadat,http://www.wikidata.org/entity/Q26768554
Afghanistan,11,Nazo Tokhi,http://www.wikidata.org/entity/Q3918412
Afghanistan,9,Gulchehra Begum,http://www.wikidata.org/entity/Q15391394
Afghanistan,9,Zohre Esmaeli,http://www.wikidata.org/entity/Q15855780
Afghanistan,9,Rangina Hamidi,http://www.wikidata.org/entity/Q108107510
Afghanistan,8,Sonia Nassery Cole,http://www.wikidata.org/entity/Q7561738
Afghanistan,8,Parween Pazhwak,http://www.wikidata.org/entity/Q533318
Afghanistan,8,Fariba Nawa,http://www.wikidata.org/entity/Q5435218
Afghanistan,8,Humira Saqib,http://www.wikidata.org/entity/Q23664426
Afghanistan,7,Somaya Faruqi,http://www.wikidata.org/entity/Q102271635
Afghanistan,7,Faiza Darkhani,http://www.wikidata.org/entity/Q110068158
Afghanistan,7,Nadia Ghulam,http://www.wikidata.org/entity/Q18378975
Afghanistan,7,Nasrin Husseini,http://www.wikidata.org/entity/Q110063151
Afghanistan,6,Chabname Zariab,http://www.wikidata.org/entity/Q50413972
Afghanistan,6,Ayesha Durrani,http://www.wikidata.org/entity/Q17174888
Afghanistan,6,Khalida Furugh,http://www.wikidata.org/entity/Q5945683
Afghanistan,5,Orzala Ashraf Nemat,http://www.wikidata.org/entity/Q28027811
Afghanistan,5,Homeyra Qaderi,http://www.wikidata.org/entity/Q5951290
Afghanistan,5,Hoda Khamosh,http://www.wikidata.org/entity/Q110057269
Afghanistan,4,Awista Ayub,http://www.wikidata.org/entity/Q542798
Afghanistan,4,Spôjmaï Zariâb,http://www.wikidata.org/entity/Q3494402
Afghanistan,3,Sahar Fetrat,http://www.wikidata.org/entity/Q110057125
Afghanistan,3,Makhafi Badakhshi,http://www.wikidata.org/entity/Q5945919
Afghanistan,3,Layla Sarahat Rushani,http://www.wikidata.org/entity/Q5959674
Afghanistan,3,Mehri Heravi,http://www.wikidata.org/entity/Q6400736
