country,number,item,item_id,shortform,pageid,wikidata_description
Afghanistan,79,Khaled Hosseini,http://www.wikidata.org/entity/Q193116,wd:Q193116,1398851,novelist
Afghanistan,58,Mohammad Najibullah,http://www.wikidata.org/entity/Q207728,wd:Q207728,20290,4th General Secretary of the People's Democratic Party of Afghanistan
Afghanistan,49,Abdullah Abdullah,http://www.wikidata.org/entity/Q317556,wd:Q317556,22758838,Afghan politician
Afghanistan,33,Nadia Nadim,http://www.wikidata.org/entity/Q531727,wd:Q531727,37134259,Danish footballer
Afghanistan,30,Sima Samar,http://www.wikidata.org/entity/Q262364,wd:Q262364,5999613,Afghanistani politician
Afghanistan,21,Anahita Ratebzad,http://www.wikidata.org/entity/Q465835,wd:Q465835,22901077,Afghan Marxist and member of the People's Democratic Party of Afghanistan (1931-2014)
Afghanistan,20,Abdul Rahman,http://www.wikidata.org/entity/Q317395,wd:Q317395,4451063,staff member for a Catholic non-governmental aid group
Afghanistan,19,Habiba Sarābi,http://www.wikidata.org/entity/Q460159,wd:Q460159,2015084,Hazara politician from Afghanistan
Afghanistan,18,Nasrin Oryakhil,http://www.wikidata.org/entity/Q18001537,wd:Q18001537,43750807,Afghanistani gynecologist and obstetrician
Afghanistan,18,Ibn Hibban,http://www.wikidata.org/entity/Q4794354,wd:Q4794354,39118922,Hadith compiler
Afghanistan,14,Tetsu Nakamura,http://www.wikidata.org/entity/Q7706847,wd:Q7706847,14474050,Japanese-Afghan physician (1946-2019)
Japan,14,Tetsu Nakamura,http://www.wikidata.org/entity/Q7706847,wd:Q7706847,14474050,Japanese-Afghan physician (1946-2019)
Afghanistan,14,Zalmai Rassoul,http://www.wikidata.org/entity/Q145180,wd:Q145180,32567513,Afghan politician
Afghanistan,12,Fatima Aziz,http://www.wikidata.org/entity/Q27610611,wd:Q27610611,61866818,Afghan physician and politician
Afghanistan,10,Muvaffak,http://www.wikidata.org/entity/Q923759,wd:Q923759,1767004,Persian physician
Afghanistan,10,Farida Momand,http://www.wikidata.org/entity/Q28137083,wd:Q28137083,52794986,Afghan physician and politician
Afghanistan,10,Abu 'Ubayd al-Juzjani,http://www.wikidata.org/entity/Q287710,wd:Q287710,2232040,Persian physician and chronicler from Guzgan
Iran,10,Abu 'Ubayd al-Juzjani,http://www.wikidata.org/entity/Q287710,wd:Q287710,2232040,Persian physician and chronicler from Guzgan
Afghanistan,7,Hajar Abulfazl,http://www.wikidata.org/entity/Q95982465,wd:Q95982465,64140594,Afghani medical doctor and footballer
Afghanistan,7,Anarkali Kaur Honaryar,http://www.wikidata.org/entity/Q4751724,wd:Q4751724,37963046,"A women's rights activist, an Afghan Constitution Committee member, an Afghan Independent Human Rights Commission member, and a Wolesi Jirga member."
Afghanistan,6,Nasrin Husseini,http://www.wikidata.org/entity/Q110063151,wd:Q110063151,70620484,"Afghani veterinary researcher, refugee advocate, and food activist"
Afghanistan,6,Shakardokht Jafari,http://www.wikidata.org/entity/Q50825700,wd:Q50825700,56874433,Medical physicist
Afghanistan,6,Habib Mangal,http://www.wikidata.org/entity/Q1566849,wd:Q1566849,27664378,Afghanistan Diplomat
Afghanistan,4,Mohammad Amin Fatemi,http://www.wikidata.org/entity/Q6891806,wd:Q6891806,17925486,Afghan politician
Afghanistan,3,Abdul Hamid Bahij,http://www.wikidata.org/entity/Q4665395,wd:Q4665395,32037269,"Doctor, writer, translator and dictionary writer."
Afghanistan,3,Abdul Qayum Tutakhail,http://www.wikidata.org/entity/Q4665604,wd:Q4665604,31326689,Afghan General
Afghanistan,3,Roshanak Wardak,http://www.wikidata.org/entity/Q109968860,wd:Q109968860,71537598,Afghan gynaecologist
Afghanistan,3,Halima Rafat,http://www.wikidata.org/entity/Q108265734,wd:Q108265734,,
Afghanistan,2,Hejdar Rasidi,http://www.wikidata.org/entity/Q12348771,wd:Q12348771,,
Afghanistan,2,Ghulam Faroq Nijrabi,http://www.wikidata.org/entity/Q5557571,wd:Q5557571,27669652,Afghan politician
Afghanistan,2,Amin al-Haq,http://www.wikidata.org/entity/Q4746331,wd:Q4746331,35735571,Afghan national and a trained doctor
Afghanistan,1,Said Abdullah Said,http://www.wikidata.org/entity/Q16027681,wd:Q16027681,,
Afghanistan,1,Janbaz Janan,http://www.wikidata.org/entity/Q1099650,wd:Q1099650,,
Afghanistan,1,Mahdi Rezai,http://www.wikidata.org/entity/Q1884818,wd:Q1884818,,
Afghanistan,1,Abdul Bari Omar,http://www.wikidata.org/entity/Q109557967,wd:Q109557967,69258949,Afghan acting Deputy Minister of Public Health
Afghanistan,1,Hassaneh Osman,http://www.wikidata.org/entity/Q16052499,wd:Q16052499,,
Afghanistan,1,Zohra Rasekh,http://www.wikidata.org/entity/Q9391936,wd:Q9391936,,
Afghanistan,1,Qalandar Ibad,http://www.wikidata.org/entity/Q108665752,wd:Q108665752,68798698,acting minister of public health in Afghanistan
Afghanistan,1,Wahid Majrooh,http://www.wikidata.org/entity/Q108530507,wd:Q108530507,68711197,Afghan minister
Afghanistan,1,Q5876814,http://www.wikidata.org/entity/Q5876814,wd:Q5876814,,
Afghanistan,1,Akram Malakzay,http://www.wikidata.org/entity/Q420741,wd:Q420741,,
Afghanistan,1,Mahomet Allum,http://www.wikidata.org/entity/Q21536419,wd:Q21536419,62426938,"(1858-1964) camel-driver, herbalist and philanthropist"
Afghanistan,1,Ruksana,http://www.wikidata.org/entity/Q110062920,wd:Q110062920,,
Afghanistan,1,Mahera,http://www.wikidata.org/entity/Q110056724,wd:Q110056724,,
Afghanistan,1,Waheed Arian,http://www.wikidata.org/entity/Q66621245,wd:Q66621245,61430768,"British doctor, born in Afghanistan; founder of telemedicine charity Arian Teleheal"
Albania,68,Sali Berisha,http://www.wikidata.org/entity/Q57625,wd:Q57625,267929,Albanian politician (born 1944)
Albania,61,Bamir Topi,http://www.wikidata.org/entity/Q57300,wd:Q57300,10145459,former President of Albania
Albania,20,Bajram Rexhepi,http://www.wikidata.org/entity/Q536115,wd:Q536115,542275,Prime Minister of Kosovo (1954-2017)
Kosovo,20,Bajram Rexhepi,http://www.wikidata.org/entity/Q536115,wd:Q536115,542275,Prime Minister of Kosovo (1954-2017)
Albania,12,Apostol Arsache,http://www.wikidata.org/entity/Q619962,wd:Q619962,27556506,Minister of Foreign Affairs and acting Prime Minister (1789-1874)
Romania,12,Apostol Arsache,http://www.wikidata.org/entity/Q619962,wd:Q619962,27556506,Minister of Foreign Affairs and acting Prime Minister (1789-1874)
Albania,11,Sehadete Mekuli,http://www.wikidata.org/entity/Q16594585,wd:Q16594585,41058952,Albanian physician
North Macedonia,11,Sehadete Mekuli,http://www.wikidata.org/entity/Q16594585,wd:Q16594585,41058952,Albanian physician
Albania,9,Edmond Panariti,http://www.wikidata.org/entity/Q2783028,wd:Q2783028,36909256,Albanian Foreign Affairs minister
Albania,8,Hasan Tahsini,http://www.wikidata.org/entity/Q3301436,wd:Q3301436,28099725,"Albanian astronomer, mathematician, rector and philosopher (1811–1881)"
Albania,7,Ymer Dishnica,http://www.wikidata.org/entity/Q10977689,wd:Q10977689,28151625,Albanian politician and physician
Albania,6,George Adamidi bey Frashëri,http://www.wikidata.org/entity/Q21663980,wd:Q21663980,48401169,Albanian diplomat and doctor (1859-1839)
Albania,6,Liri Berisha,http://www.wikidata.org/entity/Q11757807,wd:Q11757807,48637704,Albanian pediatrician and wife of former president
Albania,4,Kolë Tromara,http://www.wikidata.org/entity/Q13040888,wd:Q13040888,,
Albania,4,Lorina Naci,http://www.wikidata.org/entity/Q58057792,wd:Q58057792,60284407,Canadian neuroscientist
Albania,4,Sabit Brokaj,http://www.wikidata.org/entity/Q13045302,wd:Q13045302,51157012,Albanian politician (1942-2020)
Albania,3,Kolë Suma Heqimi,http://www.wikidata.org/entity/Q48771396,wd:Q48771396,,
Albania,3,Fatbardha Gega,http://www.wikidata.org/entity/Q24846036,wd:Q24846036,52012246,Albanian psychologist and educational theorist
Albania,3,Orjola Pampuri,http://www.wikidata.org/entity/Q32802167,wd:Q32802167,54506375,Albanian psychologist
Albania,2,Ylli Popa,http://www.wikidata.org/entity/Q13047979,wd:Q13047979,,
Albania,2,Aneta Rama,http://www.wikidata.org/entity/Q98102806,wd:Q98102806,,
Albania,2,Isuf Kalo,http://www.wikidata.org/entity/Q6089427,wd:Q6089427,11568346,Albanian doctor
Albania,2,Ismail Boçari,http://www.wikidata.org/entity/Q6084689,wd:Q6084689,27441231,Albanian academic
Albania,2,Halim Kosova,http://www.wikidata.org/entity/Q16357516,wd:Q16357516,,
Albania,2,Arben Vitia,http://www.wikidata.org/entity/Q16348929,wd:Q16348929,71754507,Albanian physician
Kosovo,2,Arben Vitia,http://www.wikidata.org/entity/Q16348929,wd:Q16348929,71754507,Albanian physician
Albania,2,Elida Cangonji,http://www.wikidata.org/entity/Q9252729,wd:Q9252729,,
Albania,2,Epameinondas Charisiadis,http://www.wikidata.org/entity/Q23035109,wd:Q23035109,47195064,Greek revolutionary
Albania,2,Anisa Markarian,http://www.wikidata.org/entity/Q11038850,wd:Q11038850,,
Albania,2,Luan Hajdaraga,http://www.wikidata.org/entity/Q13042223,wd:Q13042223,,
Albania,2,Grigorios Lambovitiadis,http://www.wikidata.org/entity/Q27917067,wd:Q27917067,52380259,Greek patriot
Albania,1,Xhavit Gjata,http://www.wikidata.org/entity/Q61080007,wd:Q61080007,,
Albania,1,Taqi Skëndi,http://www.wikidata.org/entity/Q61079777,wd:Q61079777,,
Albania,1,Nexhat Rrustemi,http://www.wikidata.org/entity/Q61079769,wd:Q61079769,,
Kosovo,1,Nexhat Rrustemi,http://www.wikidata.org/entity/Q61079769,wd:Q61079769,,
Albania,1,Ibrahim Dervishi,http://www.wikidata.org/entity/Q61079764,wd:Q61079764,,
Albania,1,Hektor Peçi,http://www.wikidata.org/entity/Q61079399,wd:Q61079399,,
Albania,1,Vasil Laboviti,http://www.wikidata.org/entity/Q61079302,wd:Q61079302,,
Albania,1,Hamdi Sulçebe,http://www.wikidata.org/entity/Q13039755,wd:Q13039755,,
Albania,1,Pandeli Çina,http://www.wikidata.org/entity/Q16351429,wd:Q16351429,,
Albania,1,Dhimitër Kajana,http://www.wikidata.org/entity/Q13038206,wd:Q13038206,,
Albania,1,Anxhela Gradeci,http://www.wikidata.org/entity/Q107510828,wd:Q107510828,,
Albania,1,Konstantin Anastasiades Philites,http://www.wikidata.org/entity/Q43388577,wd:Q43388577,,
Albania,1,Ioannis Kontoulis,http://www.wikidata.org/entity/Q42892292,wd:Q42892292,,
Albania,1,Pëllumb Bitri,http://www.wikidata.org/entity/Q31667539,wd:Q31667539,,
Albania,1,Polikron Çelo,http://www.wikidata.org/entity/Q31667458,wd:Q31667458,,
Albania,1,Vasil Miho,http://www.wikidata.org/entity/Q13047371,wd:Q13047371,,
Albania,1,Selaudin Bekteshi,http://www.wikidata.org/entity/Q13045542,wd:Q13045542,,
Albania,1,Koço Gliozheni,http://www.wikidata.org/entity/Q65308101,wd:Q65308101,,
Albania,1,Q16328777,http://www.wikidata.org/entity/Q16328777,wd:Q16328777,,
Albania,1,Kristo Pano,http://www.wikidata.org/entity/Q13041126,wd:Q13041126,,
Albania,1,Simë Dobreci,http://www.wikidata.org/entity/Q20561255,wd:Q20561255,,
Albania,1,Antigona Gërçari,http://www.wikidata.org/entity/Q13037027,wd:Q13037027,,
Algeria,91,Apuleius,http://www.wikidata.org/entity/Q170512,wd:Q170512,1789,"2nd-century Numidian Latin-language writer, rhetorician and philosopher"
Algeria,52,Ferhat Abbas,http://www.wikidata.org/entity/Q193043,wd:Q193043,630881,"Algerian politician (1899-1985), President of Provisional Government of Algeria, president of the National Constitutional Assembly of Algeria"
Algeria,20,Émile Boirac,http://www.wikidata.org/entity/Q18436,wd:Q18436,1127945,"French philosopher, parapsychologist, promoter of Esperanto and writer"
Algeria,16,Georges-Fernand Widal,http://www.wikidata.org/entity/Q1406552,wd:Q1406552,5527430,French physician (1862-1929)
Algeria,15,Dalil Boubakeur,http://www.wikidata.org/entity/Q898596,wd:Q898596,,
Algeria,14,Catherine Malabou,http://www.wikidata.org/entity/Q432690,wd:Q432690,18469457,French philosopher
Algeria,13,Benyoucef Benkhedda,http://www.wikidata.org/entity/Q2679301,wd:Q2679301,8998982,Algerian politician (1920-2003)
Algeria,11,Malika Mokeddem,http://www.wikidata.org/entity/Q2715073,wd:Q2715073,16856526,Algerian writer
Algeria,11,Saïd Sadi,http://www.wikidata.org/entity/Q2590143,wd:Q2590143,1473708,Algerian politician
Algeria,10,Alim-Louis Benabid,http://www.wikidata.org/entity/Q2836923,wd:Q2836923,41937628,French neurosurgeon
Algeria,8,Pierre Dukan,http://www.wikidata.org/entity/Q3384857,wd:Q3384857,32528773,French physician
Algeria,8,Samira Negrouche,http://www.wikidata.org/entity/Q3470870,wd:Q3470870,36936359,writer
Algeria,8,Yamina Méchakra,http://www.wikidata.org/entity/Q22279162,wd:Q22279162,49132594,Algerian novelist and psychologist (1949-2013)
Algeria,8,Leila Ameddah,http://www.wikidata.org/entity/Q3229173,wd:Q3229173,,
Algeria,7,Pierre Schapira,http://www.wikidata.org/entity/Q775855,wd:Q775855,1483993,French politician
Algeria,7,Nabile Farès,http://www.wikidata.org/entity/Q2727492,wd:Q2727492,22077245,Algerian writer (1940-2016)
Algeria,5,Fadhila Chitour,http://www.wikidata.org/entity/Q53767416,wd:Q53767416,,
Algeria,5,Kameleddine Fekhar,http://www.wikidata.org/entity/Q64147063,wd:Q64147063,,
Algeria,5,Elias Zerhouni,http://www.wikidata.org/entity/Q3050945,wd:Q3050945,1884704,Algerian-American radiologist
Algeria,5,Pierre Chaulet,http://www.wikidata.org/entity/Q3384404,wd:Q3384404,15691312,Algerian doctor and moudjahid
Algeria,5,Alain Amselek,http://www.wikidata.org/entity/Q2829518,wd:Q2829518,,
Algeria,5,Ziza Massika,http://www.wikidata.org/entity/Q3575632,wd:Q3575632,56507074,died in Algerian war (1934-1959)
Algeria,5,Malika Gaïd,http://www.wikidata.org/entity/Q3282085,wd:Q3282085,66287273,Algerian nurse and independence fighter
