country,number,item,item_id,shortform,pageid,wikidata_description
Haiti,17,Anacaona,http://www.wikidata.org/entity/Q456259,wd:Q456259,9800419,Female cacique from Hispaniola
Honduras,5,María Josefa Lastiri,http://www.wikidata.org/entity/Q4254820,wd:Q4254820,26326963,First Ldy of the Federal Republic of Central America
Hungary,60,Elizabeth Báthory,http://www.wikidata.org/entity/Q170846,wd:Q170846,126090,Hungarian countess
Iceland,20,Gudrid Thorbjarnardóttir,http://www.wikidata.org/entity/Q467469,wd:Q467469,294107,Icelandic explorer
India,64,Rani Lakshmibai,http://www.wikidata.org/entity/Q181878,wd:Q181878,201856,queen of a princely state in India
Indonesia,32,Kartini,http://www.wikidata.org/entity/Q1373764,wd:Q1373764,2239963,"Indonesian heroine, feminist"
Iran,35,Atossa,http://www.wikidata.org/entity/Q233359,wd:Q233359,336606,Persian Achaemenid empress (550–475 BC)
Iraq,56,Rabia of Basri,http://www.wikidata.org/entity/Q256506,wd:Q256506,4651980,Iraqi sufi and poet
Israel,163,Virgin Mary,http://www.wikidata.org/entity/Q345,wd:Q345,73513,religious figure; mother of Jesus of Nazareth
Italy,134,Florence Nightingale,http://www.wikidata.org/entity/Q37103,wd:Q37103,100127,"English social reformer, statistician, and founder of modern nursing (1820-1910)"
Ivory Coast,6,Pokou,http://www.wikidata.org/entity/Q774231,wd:Q774231,38311649,Ashanti Queen (1730-1760)
Jamaica,34,Mary Seacole,http://www.wikidata.org/entity/Q963703,wd:Q963703,1040779,British-Jamaican businesswoman and nurse
Japan,148,Murasaki Shikibu,http://www.wikidata.org/entity/Q81731,wd:Q81731,42758,Japanese novelist and poet
Jordan,42,Ruth,http://www.wikidata.org/entity/Q1774982,wd:Q1774982,29280144,protagonist of the Book of Ruth in the Hebrew Bible
Kazakhstan,3,Ustinya Kuznetsova,http://www.wikidata.org/entity/Q12567946,wd:Q12567946,,
Kenya,7,Mwana Kupona,http://www.wikidata.org/entity/Q4006760,wd:Q4006760,18395467,Swahili poet
Kosovo,26,Mara Branković,http://www.wikidata.org/entity/Q452777,wd:Q452777,3664180,"15th century Serbian princess, daughter of Đurađ Branković and Eirene Kantakouzene"
Kuwait,25,Hind bint Utbah,http://www.wikidata.org/entity/Q1093767,wd:Q1093767,30863821,wife of Abu Sufyan
