scientist,scientistLabel,sitelinks,countryLabel,deathdate
http://www.wikidata.org/entity/Q312549,Paramahansa Yogananda,69,India,1952-03-07T00:00:00Z
http://www.wikidata.org/entity/Q47230,Andrei Arshavin,69,Russia,
http://www.wikidata.org/entity/Q272416,Salome Zurabishvili,69,Georgia,
http://www.wikidata.org/entity/Q57352,Hamad bin Isa Al Khalifa,69,Bahrain,
http://www.wikidata.org/entity/Q26372,Takeshi Kitano,68,Japan,
http://www.wikidata.org/entity/Q152325,Isoroku Yamamoto,68,Japan,1943-04-18T00:00:00Z
http://www.wikidata.org/entity/Q179852,Leo Esaki,68,Japan,
http://www.wikidata.org/entity/Q184563,Sin-Itiro Tomonaga,68,Japan,1979-07-08T00:00:00Z
http://www.wikidata.org/entity/Q187550,Toyotomi Hideyoshi,68,Japan,1598-09-18T00:00:00Z
http://www.wikidata.org/entity/Q281734,Yuto Nagatomo,68,Japan,
http://www.wikidata.org/entity/Q310612,Shinji Okazaki,68,Japan,
http://www.wikidata.org/entity/Q57306,Jalal Talabani,68,Iraq,2017-10-03T00:00:00Z
http://www.wikidata.org/entity/Q2725555,Siti Nurhaliza,68,Malaysia,
http://www.wikidata.org/entity/Q194291,Sirimavo Bandaranaike,68,Sri Lanka,2000-10-10T00:00:00Z
http://www.wikidata.org/entity/Q7833292,Tr・ｺｧn ﾄ・・ｺ｡i Quang,68,Vietnam,2018-09-21T00:00:00Z
http://www.wikidata.org/entity/Q165487,Ahmet Necdet Sezer,68,Turkey,
http://www.wikidata.org/entity/Q208377,Tansu ﾃ・iller,68,Turkey,
http://www.wikidata.org/entity/Q133318,Marat Safin,68,Russia,
http://www.wikidata.org/entity/Q55407,Raj Kapoor,68,India,1988-06-02T00:00:00Z
http://www.wikidata.org/entity/Q232451,Madhuri Dixit,68,India,
http://www.wikidata.org/entity/Q560178,Jackie Shroff,68,India,
http://www.wikidata.org/entity/Q196219,Henrikh Mkhitaryan,68,Armenia,
http://www.wikidata.org/entity/Q3074303,Momoko Kﾅ・chi,67,Japan,1998-11-05T00:00:00Z
http://www.wikidata.org/entity/Q233950,Daniel Kahneman,67,Israel,
http://www.wikidata.org/entity/Q146906,Hussein I of Jordan,67,Jordan,1999-02-07T00:00:00Z
http://www.wikidata.org/entity/Q24692,Almazbek Atambayev,67,Kyrgyzstan,
http://www.wikidata.org/entity/Q183679,Tsung-Dao Lee,67,Taiwan,
http://www.wikidata.org/entity/Q714934,Pridi Banomyong,67,Thailand,1983-05-02T00:00:00Z
http://www.wikidata.org/entity/Q80758,Lee Min Ho,67,South Korea,
http://www.wikidata.org/entity/Q486359,Manny Pacquiao,67,Philippines,
http://www.wikidata.org/entity/Q487459,Arda Turan,67,Turkey,
http://www.wikidata.org/entity/Q151735,Celﾃ｢l Bayar,67,Turkey,1986-08-22T00:00:00Z
http://www.wikidata.org/entity/Q15118973,Aziz Sancar,67,Turkey,
http://www.wikidata.org/entity/Q106624,Ahmed Zewail,67,Egypt,2016-08-02T00:00:00Z
http://www.wikidata.org/entity/Q55207,Nikita Mikhalkov,67,Russia,
http://www.wikidata.org/entity/Q61886,Takashi Inui,66,Japan,
http://www.wikidata.org/entity/Q157052,Emperor Taishﾅ・,66,Japan,1926-12-25T00:00:00Z
http://www.wikidata.org/entity/Q184351,Yitzhak Shamir,66,Israel,2012-06-30T00:00:00Z
http://www.wikidata.org/entity/Q188783,Moshe Dayan,66,Israel,1981-10-16T00:00:00Z
http://www.wikidata.org/entity/Q181182,Hassan Nasrallah,66,Lebanon,
http://www.wikidata.org/entity/Q165210,Kim Young-sam,66,South Korea,2015-11-22T00:00:00Z
http://www.wikidata.org/entity/Q17466583,Naomi Osaka,66,Japan,
http://www.wikidata.org/entity/Q863496,Binali Yﾄｱldﾄｱrﾄｱm,66,Turkey,
http://www.wikidata.org/entity/Q106494,Konstantin Novoselov,66,Russia,
http://www.wikidata.org/entity/Q200015,Vladimir Zhirinovsky,66,Russia,
http://www.wikidata.org/entity/Q217115,Ramzan Kadyrov,66,Russia,
http://www.wikidata.org/entity/Q233619,Hrithik Roshan,66,India,
http://www.wikidata.org/entity/Q234898,A. C. Bhaktivedanta Swami Prabhupada,66,India,1977-11-14T00:00:00Z
http://www.wikidata.org/entity/Q244689,Lal Bahadur Shastri,66,India,1966-01-11T00:00:00Z
http://www.wikidata.org/entity/Q270691,Sridevi,66,India,2018-02-24T00:00:00Z
http://www.wikidata.org/entity/Q20469,Alan Dzagoev,66,Russia,
http://www.wikidata.org/entity/Q44187,Kirill I of Moscow,66,Russia,
http://www.wikidata.org/entity/Q613051,Robert Kocharyan,66,Armenia,
http://www.wikidata.org/entity/Q11665,Josﾃｩ Ramos-Horta,66,Timor-Leste,
http://www.wikidata.org/entity/Q164676,Makoto Hasebe,65,Japan,
http://www.wikidata.org/entity/Q180903,Natsume Sﾅ・seki,65,Japan,1916-12-09T00:00:00Z
http://www.wikidata.org/entity/Q186273,Kﾅ・bﾅ・ Abe,65,Japan,1993-01-22T00:00:00Z
http://www.wikidata.org/entity/Q188120,Yoichiro Nambu,65,Japan,2015-07-05T00:00:00Z
http://www.wikidata.org/entity/Q730065,Shuji Nakamura,65,Japan,
http://www.wikidata.org/entity/Q776878,Takumi Minamino,65,Japan,
http://www.wikidata.org/entity/Q200678,Queen Rania of Jordan,65,Jordan,
http://www.wikidata.org/entity/Q244206,Saud of Saudi Arabia,65,Saudi Arabia,1969-02-23T00:00:00Z
http://www.wikidata.org/entity/Q50603,Park Ji-sung,65,South Korea,
http://www.wikidata.org/entity/Q186500,Chang Myon,65,South Korea,1966-06-04T00:00:00Z
http://www.wikidata.org/entity/Q152265,Mohammed Zahir Shah,65,Afghanistan,2007-07-23T00:00:00Z
http://www.wikidata.org/entity/Q188939,Emilio Aguinaldo,65,Philippines,1964-02-06T00:00:00Z
http://www.wikidata.org/entity/Q152503,Mikhail Khodorkovsky,65,Russia,
http://www.wikidata.org/entity/Q187058,Abhishek Bachchan,65,India,
http://www.wikidata.org/entity/Q298547,Mukesh Ambani,65,India,
http://www.wikidata.org/entity/Q483931,Sathya Sai Baba,65,India,2011-04-24T00:00:00Z
http://www.wikidata.org/entity/Q4262660,Yulia Lipnitskaya,65,Russia,
http://www.wikidata.org/entity/Q7035479,Nikol Pashinyan,65,Armenia,
http://www.wikidata.org/entity/Q174971,Ito Hirobumi,64,Japan,1909-10-26T00:00:00Z
http://www.wikidata.org/entity/Q194091,Attar of Nishapur,64,Iran,1221-01-01T00:00:00Z
http://www.wikidata.org/entity/Q195620,Yuya Osako,64,Japan,
http://www.wikidata.org/entity/Q200798,Utagawa Hiroshige,64,Japan,1858-10-12T00:00:00Z
http://www.wikidata.org/entity/Q214859,Yasuhito Endo,64,Japan,
http://www.wikidata.org/entity/Q44111,Dan Shechtman,64,Israel,
http://www.wikidata.org/entity/Q172183,Chaim Weizmann,64,Israel,1952-11-09T00:00:00Z
http://www.wikidata.org/entity/Q57555,Sabah Al-Ahmad Al-Jaber Al-Sabah,64,Kuwait,2020-09-29T00:00:00Z
http://www.wikidata.org/entity/Q19216,Ma Ying-jeou,64,Taiwan,
http://www.wikidata.org/entity/Q559838,Dani Rodrik,64,Turkey,
http://www.wikidata.org/entity/Q192634,Bﾃｼlent Ecevit,64,Turkey,2006-11-05T00:00:00Z
http://www.wikidata.org/entity/Q216983,Kenan Evren,64,Turkey,2015-05-09T00:00:00Z
http://www.wikidata.org/entity/Q87015,Alexander Litvinenko,64,Russia,2006-11-23T00:00:00Z
http://www.wikidata.org/entity/Q288441,Ramana Maharshi,64,India,1950-04-14T00:00:00Z
http://www.wikidata.org/entity/Q180446,Li Na,64,People's Republic of China,
http://www.wikidata.org/entity/Q55210,Abbas Kiarostami,63,Iran,2016-07-04T00:00:00Z
http://www.wikidata.org/entity/Q248141,Maya Yoshida,63,Japan,
http://www.wikidata.org/entity/Q250828,Yasuhiro Nakasone,63,Japan,2019-11-29T00:00:00Z
http://www.wikidata.org/entity/Q193300,Osamu Tezuka,63,Japan,1989-02-09T00:00:00Z
http://www.wikidata.org/entity/Q310607,Atsuto Uchida,63,Japan,
http://www.wikidata.org/entity/Q310610,Eiji Kawashima,63,Japan,
http://www.wikidata.org/entity/Q331953,Kazuyoshi Miura,63,Japan,
http://www.wikidata.org/entity/Q5947347,Ebrahim Raisi,63,Iran,
http://www.wikidata.org/entity/Q1673706,Isamu Akasaki,63,Japan,2021-04-01T00:00:00Z
http://www.wikidata.org/entity/Q125731,Ehud Barak,63,Israel,
http://www.wikidata.org/entity/Q151872,Amos Oz,63,Israel,2018-12-28T00:00:00Z
http://www.wikidata.org/entity/Q8056214,ﾅ・sumi Yoshinori,63,Japan,
http://www.wikidata.org/entity/Q200499,Muhammad Zia-ul-Haq,63,Pakistan,1988-08-17T00:00:00Z
http://www.wikidata.org/entity/Q11538917,Takaaki Kajita,63,Japan,
http://www.wikidata.org/entity/Q485517,Song Joong-ki,63,South Korea,
http://www.wikidata.org/entity/Q26262599,Jennie,63,South Korea,
http://www.wikidata.org/entity/Q193968,Mohammed Omar,63,Afghanistan,2013-04-23T00:00:00Z
http://www.wikidata.org/entity/Q270739,Elif ﾅ・afak,63,Turkey,
http://www.wikidata.org/entity/Q216980,Konstantinos P. Cavafy,63,Egypt,1933-04-29T00:00:00Z
http://www.wikidata.org/entity/Q201866,Aleksandr Kerzhakov,63,Russia,
http://www.wikidata.org/entity/Q203002,Igor Akinfeev,63,Russia,
http://www.wikidata.org/entity/Q125057,Ricardo Francisco Burton,63,India,1890-10-20T00:00:00Z
http://www.wikidata.org/entity/Q360927,Irrfan Khan,63,India,2020-04-29T00:00:00Z
http://www.wikidata.org/entity/Q180852,Zhang Ziyi,63,People's Republic of China,
http://www.wikidata.org/entity/Q460756,Maya Plisetskaya,63,Russia,2015-05-02T00:00:00Z
http://www.wikidata.org/entity/Q494596,Philipp Kirkorov,63,Russia,
http://www.wikidata.org/entity/Q348652,Gia Kancheli,63,Georgia,2019-10-02T00:00:00Z
http://www.wikidata.org/entity/Q273866,Abulhassan Banisadr,62,Iran,2021-10-09T00:00:00Z
http://www.wikidata.org/entity/Q182130,Morihei Ueshiba,62,Japan,1969-04-26T00:00:00Z
http://www.wikidata.org/entity/Q558887,Hiroki Sakai,62,Japan,
http://www.wikidata.org/entity/Q2011456,Gaku Shibasaki,62,Japan,
http://www.wikidata.org/entity/Q192780,Abdullah I of Jordan,62,Jordan,1951-07-20T00:00:00Z
http://www.wikidata.org/entity/Q14257286,Mamnoon Hussain,62,Pakistan,2021-07-14T00:00:00Z
http://www.wikidata.org/entity/Q1855372,Tamim bin Hamad Al Thani,62,Qatar,
http://www.wikidata.org/entity/Q15401668,Yoshinori Muto,62,Japan,
http://www.wikidata.org/entity/Q191530,Abdullah ﾃ・calan,62,Turkey,
http://www.wikidata.org/entity/Q539171,Dalida,62,Egypt,1987-05-03T00:00:00Z
http://www.wikidata.org/entity/Q152043,Mstislav Rostropovich,62,Russia,2007-04-27T00:00:00Z
http://www.wikidata.org/entity/Q156379,Yury Luzhkov,62,Russia,2019-12-10T00:00:00Z
http://www.wikidata.org/entity/Q190884,Viktor Chernomyrdin,62,Russia,2010-11-03T00:00:00Z
http://www.wikidata.org/entity/Q108560,A. R. Rahman,62,India,
http://www.wikidata.org/entity/Q188744,Freida Pinto,62,India,
http://www.wikidata.org/entity/Q237879,Kalpana Chawla,62,India,2003-02-01T00:00:00Z
http://www.wikidata.org/entity/Q57334,Dimitris Christofias,62,Cyprus,2019-06-21T00:00:00Z
http://www.wikidata.org/entity/Q76167,Abdurrahman Wahid,62,Indonesia,2009-12-30T00:00:00Z
http://www.wikidata.org/entity/Q5642345,Halimah Yacob,62,Singapore,
http://www.wikidata.org/entity/Q164396,Victor Ambartsumian,62,Armenia,1996-08-12T00:00:00Z
http://www.wikidata.org/entity/Q191138,Shunsuke Nakamura,61,Japan,
http://www.wikidata.org/entity/Q367474,Takashi Usami,61,Japan,
http://www.wikidata.org/entity/Q151796,Tzipi Livni,61,Israel,
http://www.wikidata.org/entity/Q192778,Rafic Hariri,61,Lebanon,2005-02-14T00:00:00Z
http://www.wikidata.org/entity/Q363392,Michel Aoun,61,Lebanon,
http://www.wikidata.org/entity/Q11443689,Hiroshi Amano,61,Japan,
http://www.wikidata.org/entity/Q192778,Rafic Hariri,61,Saudi Arabia,2005-02-14T00:00:00Z
http://www.wikidata.org/entity/Q26707663,Lisa,61,Thailand,
http://www.wikidata.org/entity/Q102098,Moon Geun-young,61,South Korea,
http://www.wikidata.org/entity/Q192049,Yun Posun,61,South Korea,1990-07-18T00:00:00Z
http://www.wikidata.org/entity/Q439722,Son Heung-min,61,South Korea,
http://www.wikidata.org/entity/Q108324402,Chun Doo-hwan,61,South Korea,2021-11-23T00:00:00Z
http://www.wikidata.org/entity/Q159161,Cemal Gﾃｼrsel,61,Turkey,1966-09-14T00:00:00Z
http://www.wikidata.org/entity/Q242454,Zemfira,61,Russia,
http://www.wikidata.org/entity/Q246417,Denis Cheryshev,61,Russia,
http://www.wikidata.org/entity/Q252290,Saif Ali Khan,61,India,
http://www.wikidata.org/entity/Q465815,Anushka Sharma,61,India,
http://www.wikidata.org/entity/Q150903,Gong Li,61,People's Republic of China,
http://www.wikidata.org/entity/Q84497471,Li Wenliang,61,People's Republic of China,2020-02-07T00:00:00Z
http://www.wikidata.org/entity/Q32024,Sergey Shoygu,61,Russia,
http://www.wikidata.org/entity/Q76156,Bacharuddin Jusuf Habibie,61,Indonesia,2019-09-11T00:00:00Z
http://www.wikidata.org/entity/Q150903,Gong Li,61,Singapore,
http://www.wikidata.org/entity/Q15055683,Shraddha Kapoor,61,India,
http://www.wikidata.org/entity/Q169352,Zeami Motokiyo,60,Japan,1443-09-10T00:00:00Z
http://www.wikidata.org/entity/Q208550,Yoshikatsu Kawaguchi,60,Japan,
http://www.wikidata.org/entity/Q210054,Masaaki Higashiguchi,60,Japan,
http://www.wikidata.org/entity/Q231603,Sei Shﾅ・nagon,60,Japan,1025-01-01T00:00:00Z
http://www.wikidata.org/entity/Q380695,Kunishige Kamamoto,60,Japan,
http://www.wikidata.org/entity/Q310598,Marcus Tulio Tanaka,60,Japan,
http://www.wikidata.org/entity/Q311209,Yoshito Okubo,60,Japan,
http://www.wikidata.org/entity/Q331957,Yasuyuki Konno,60,Japan,
http://www.wikidata.org/entity/Q331968,Yuji Nakazawa,60,Japan,
http://www.wikidata.org/entity/Q558820,Gotoku Sakai,60,Japan,
http://www.wikidata.org/entity/Q733494,Hiroshi Kiyotake,60,Japan,
http://www.wikidata.org/entity/Q57673,Nouri al-Maliki,60,Iraq,
http://www.wikidata.org/entity/Q181832,Moshe Katsav,60,Israel,
http://www.wikidata.org/entity/Q48654131,Netta Barzilai,60,Israel,
http://www.wikidata.org/entity/Q57480,Abdrabbuh Mansour Hadi,60,Yemen,
http://www.wikidata.org/entity/Q57675,Najib Razak,60,Malaysia,
http://www.wikidata.org/entity/Q190071,Ayub Khan,60,Pakistan,1974-04-19T00:00:00Z
http://www.wikidata.org/entity/Q208301,Khalid of Saudi Arabia,60,Saudi Arabia,1982-06-13T00:00:00Z
http://www.wikidata.org/entity/Q11557367,Takuma Asano,60,Japan,
http://www.wikidata.org/entity/Q215351,Fidel Ramos,60,Philippines,
http://www.wikidata.org/entity/Q218661,Morarji Desai,60,India,1995-04-10T00:00:00Z
http://www.wikidata.org/entity/Q41570,Hua Guofeng,60,People's Republic of China,2008-08-20T00:00:00Z
http://www.wikidata.org/entity/Q22102,Larisa Latynina,60,Russia,
http://www.wikidata.org/entity/Q57788,Hun Sen,60,Cambodia,
http://www.wikidata.org/entity/Q105927,Ei-ichi Negishi,59,Japan,2021-06-06T00:00:00Z
http://www.wikidata.org/entity/Q151794,Kenzﾅ・ Tange,59,Japan,2005-03-22T00:00:00Z
http://www.wikidata.org/entity/Q202164,Makoto Kobayashi,59,Japan,
http://www.wikidata.org/entity/Q202168,Toshihide Maskawa,59,Japan,2021-07-23T00:00:00Z
http://www.wikidata.org/entity/Q360580,Shinji Ono,59,Japan,
http://www.wikidata.org/entity/Q310602,Takayuki Morimoto,59,Japan,
http://www.wikidata.org/entity/Q331984,Yuki Abe,59,Japan,
http://www.wikidata.org/entity/Q1091933,Hotaru Yamaguchi,59,Japan,
http://www.wikidata.org/entity/Q5530861,Gen Shoji,59,Japan,
http://www.wikidata.org/entity/Q157235,Robert Aumann,59,Israel,
http://www.wikidata.org/entity/Q171428,Roman Abramovich,59,Israel,
http://www.wikidata.org/entity/Q233205,Aaron Ciechanover,59,Israel,
http://www.wikidata.org/entity/Q10526787,Wataru Endo,59,Japan,
http://www.wikidata.org/entity/Q181049,Abu Musab al-Zarqawi,59,Jordan,2006-06-07T00:00:00Z
http://www.wikidata.org/entity/Q484816,Kurmanbek Bakiyev,59,Kyrgyzstan,
http://www.wikidata.org/entity/Q296771,Saad Hariri,59,Lebanon,
http://www.wikidata.org/entity/Q296771,Saad Hariri,59,Saudi Arabia,
http://www.wikidata.org/entity/Q174267,Abhisit Vejjajiva,59,Thailand,
http://www.wikidata.org/entity/Q2108126,Prayut Chan-o-cha,59,Thailand,
http://www.wikidata.org/entity/Q57655,Mohammed bin Rashid Al Maktoum,59,United Arab Emirates,
http://www.wikidata.org/entity/Q485771,Tarkan,59,Turkey,
http://www.wikidata.org/entity/Q44501,Patriarch Bartholomew of Constantinople,59,Turkey,
http://www.wikidata.org/entity/Q171428,Roman Abramovich,59,Russia,
http://www.wikidata.org/entity/Q182452,Gennady Zyuganov,59,Russia,
http://www.wikidata.org/entity/Q230874,Anna Hazare,59,India,
http://www.wikidata.org/entity/Q312557,V. V. Giri,59,India,1980-06-23T00:00:00Z
http://www.wikidata.org/entity/Q160115,Ai Weiwei,59,People's Republic of China,
http://www.wikidata.org/entity/Q15963668,Natalia Poklonskaya,59,Russia,
http://www.wikidata.org/entity/Q360595,Masashi Nakayama,58,Japan,
http://www.wikidata.org/entity/Q275841,Masato Morishige,58,Japan,
http://www.wikidata.org/entity/Q311191,Junichi Inamoto,58,Japan,
http://www.wikidata.org/entity/Q331938,Daisuke Matsui,58,Japan,
http://www.wikidata.org/entity/Q331963,Seigo Narazaki,58,Japan,
http://www.wikidata.org/entity/Q331991,Takeshi Okada,58,Japan,
http://www.wikidata.org/entity/Q331997,Keiji Tamada,58,Japan,
http://www.wikidata.org/entity/Q982163,Genki Haraguchi,58,Japan,
http://www.wikidata.org/entity/Q1150965,Hiroki Fujiharu,58,Japan,
http://www.wikidata.org/entity/Q2428403,Hajime Moriyasu,58,Japan,
http://www.wikidata.org/entity/Q3247961,Tsukasa Shiotani,58,Japan,
http://www.wikidata.org/entity/Q208468,Taslima Nasrin,58,Pakistan,
http://www.wikidata.org/entity/Q484942,Chun Jung-myung,58,South Korea,
http://www.wikidata.org/entity/Q212990,Kim Ki-duk,58,South Korea,2020-12-11T00:00:00Z
http://www.wikidata.org/entity/Q208468,Taslima Nasrin,58,Bangladesh,
http://www.wikidata.org/entity/Q152318,Svetlana Savitskaya,58,Russia,
http://www.wikidata.org/entity/Q33635,Hema Malini,58,India,
http://www.wikidata.org/entity/Q51489,M. Night Shyamalan,58,India,
http://www.wikidata.org/entity/Q235451,Vandana Shiva,58,India,
http://www.wikidata.org/entity/Q242676,Liu Yifei,58,People's Republic of China,
http://www.wikidata.org/entity/Q3526023,Khabib Nurmagomedov,58,Russia,
http://www.wikidata.org/entity/Q4725343,Alia Bhatt,58,India,
http://www.wikidata.org/entity/Q12382,Shigeru Miyamoto,57,Japan,
http://www.wikidata.org/entity/Q200188,Jimmu,57,Japan,-0584-01-01T00:00:00Z
http://www.wikidata.org/entity/Q210095,Yoichiro Kakitani,57,Japan,
http://www.wikidata.org/entity/Q359727,Kisho Yano,57,Japan,
http://www.wikidata.org/entity/Q359732,Naoki Matsuda,57,Japan,2011-08-04T00:00:00Z
http://www.wikidata.org/entity/Q359738,Alessandro Santos,57,Japan,
http://www.wikidata.org/entity/Q359752,Daiki Iwamasa,57,Japan,
http://www.wikidata.org/entity/Q380692,Ryoichi Maeda,57,Japan,
http://www.wikidata.org/entity/Q380700,Masami Ihara,57,Japan,
http://www.wikidata.org/entity/Q380703,Tadanari Lee,57,Japan,
http://www.wikidata.org/entity/Q310596,Yuichi Komano,57,Japan,
http://www.wikidata.org/entity/Q499652,Toshihiro Aoyama,57,Japan,
http://www.wikidata.org/entity/Q982132,Shinzo Koroki,57,Japan,
http://www.wikidata.org/entity/Q20145,IU,57,South Korea,
http://www.wikidata.org/entity/Q27655344,Rosﾃｩ,57,South Korea,
http://www.wikidata.org/entity/Q207728,Mohammad Najibullah,57,Afghanistan,1996-09-27T00:00:00Z
http://www.wikidata.org/entity/Q24237654,Haibatullah Akhundzada,57,Afghanistan,
http://www.wikidata.org/entity/Q200273,Jigme Singye Wangchuck,57,Bhutan,
http://www.wikidata.org/entity/Q24237654,Haibatullah Akhundzada,57,Islamic Emirate of Afghanistan,
http://www.wikidata.org/entity/Q313357,Fahri Korutﾃｼrk,57,Turkey,1987-10-12T00:00:00Z
http://www.wikidata.org/entity/Q104148,Vasily Smyslov,57,Russia,2010-03-27T00:00:00Z
http://www.wikidata.org/entity/Q168029,Roman Pavlyuchenko,57,Russia,
http://www.wikidata.org/entity/Q184261,Yuri Zhirkov,57,Russia,
http://www.wikidata.org/entity/Q157635,Zubin Mehta,57,India,
http://www.wikidata.org/entity/Q235454,K. R. Narayanan,57,India,2005-11-09T00:00:00Z
http://www.wikidata.org/entity/Q58590,Yao Ming,57,People's Republic of China,
http://www.wikidata.org/entity/Q234891,Yo-Yo Ma,57,People's Republic of China,
http://www.wikidata.org/entity/Q311723,Donnie Yen,57,People's Republic of China,
http://www.wikidata.org/entity/Q55208,Andrei Konchalovsky,57,Russia,
http://www.wikidata.org/entity/Q11509,Xanana Gusmﾃ｣o,57,Timor-Leste,
http://www.wikidata.org/entity/Q234001,Carlos Filipe Ximenes Belo,57,Timor-Leste,
http://www.wikidata.org/entity/Q57421,Tsakhiagiin Elbegdorj,57,Mongolia,
http://www.wikidata.org/entity/Q80917,Shinya Yamanaka,56,Japan,
http://www.wikidata.org/entity/Q105949,Akira Suzuki,56,Japan,
http://www.wikidata.org/entity/Q123037,Mohammad Mosaddegh,56,Iran,1967-03-04T00:00:00Z
http://www.wikidata.org/entity/Q123037,Mohammad Mosaddegh,56,Iran,1967-03-05T00:00:00Z
http://www.wikidata.org/entity/Q188111,Ayumi Hamasaki,56,Japan,
http://www.wikidata.org/entity/Q210117,Shu Kurata,56,Japan,
http://www.wikidata.org/entity/Q359749,Masashi Oguro,56,Japan,
http://www.wikidata.org/entity/Q360588,Atsushi Yanagisawa,56,Japan,
http://www.wikidata.org/entity/Q287841,Hajime Hosogai,56,Japan,
http://www.wikidata.org/entity/Q295162,Hiroo Onoda,56,Japan,2014-01-16T00:00:00Z
http://www.wikidata.org/entity/Q310605,Ryo Miyaichi,56,Japan,
http://www.wikidata.org/entity/Q331947,Kengo Nakamura,56,Japan,
http://www.wikidata.org/entity/Q496046,Yutaka Akita,56,Japan,
http://www.wikidata.org/entity/Q558869,Tomoaki Makino,56,Japan,
http://www.wikidata.org/entity/Q558874,Shuichi Gonda,56,Japan,
http://www.wikidata.org/entity/Q1928172,Akira Nishino,56,Japan,
http://www.wikidata.org/entity/Q2464463,Akira Narahashi,56,Japan,
http://www.wikidata.org/entity/Q171962,Yochanan Vollach,56,Israel,
http://www.wikidata.org/entity/Q23810819,Sooronbay Jeenbekov,56,Kyrgyzstan,
http://www.wikidata.org/entity/Q295713,Liaquat Ali Khan,56,Pakistan,1951-10-16T00:00:00Z
http://www.wikidata.org/entity/Q207432,Chandrika Kumaratunga,56,Sri Lanka,
http://www.wikidata.org/entity/Q391965,Jo Jung-suk,56,South Korea,
http://www.wikidata.org/entity/Q188667,Burhanuddin Rabbani,56,Afghanistan,2011-09-20T00:00:00Z
http://www.wikidata.org/entity/Q203768,Abdulmejid II,56,Turkey,1944-08-23T00:00:00Z
http://www.wikidata.org/entity/Q243550,Necmettin Erbakan,56,Turkey,2011-02-27T00:00:00Z
http://www.wikidata.org/entity/Q104392,Mohamed Naguib,56,Egypt,1984-08-28T00:00:00Z
http://www.wikidata.org/entity/Q132147,Sania Mirza,56,India,
http://www.wikidata.org/entity/Q158214,Bipasha Basu,56,India,
http://www.wikidata.org/entity/Q181425,Chow Yun-fat,56,People's Republic of China,
http://www.wikidata.org/entity/Q713439,Artem Dzyuba,56,Russia,
http://www.wikidata.org/entity/Q1029664,Dinara Safina,56,Russia,
http://www.wikidata.org/entity/Q1823418,Dmitry Muratov,56,Russia,
http://www.wikidata.org/entity/Q4131386,Polina Gagarina,56,Russia,
http://www.wikidata.org/entity/Q4164146,Igor Dodon,56,Russia,
http://www.wikidata.org/entity/Q485032,Sergei Bagapsh,56,Georgia,2011-05-29T00:00:00Z
http://www.wikidata.org/entity/Q4170763,Ravindra Prabhat,56,India,
http://www.wikidata.org/entity/Q76955,Michihiro Yasuda,55,Japan,
http://www.wikidata.org/entity/Q157210,Ryﾅ・ji Noyori,55,Japan,
http://www.wikidata.org/entity/Q334242,Asghar Farhadi,55,Iran,
http://www.wikidata.org/entity/Q205345,Osamu Shimomura,55,Japan,2018-10-19T00:00:00Z
http://www.wikidata.org/entity/Q240205,Takayuki Suzuki,55,Japan,
http://www.wikidata.org/entity/Q359741,Mitsuo Ogasawara,55,Japan,
http://www.wikidata.org/entity/Q380690,Akira Kaji,55,Japan,
http://www.wikidata.org/entity/Q380698,Seiichiro Maki,55,Japan,
http://www.wikidata.org/entity/Q382269,Koji Nakata,55,Japan,
http://www.wikidata.org/entity/Q317685,Osamu Dazai,55,Japan,1948-06-13T00:00:00Z
http://www.wikidata.org/entity/Q331975,Naohiro Takahara,55,Japan,
http://www.wikidata.org/entity/Q333114,Yohei Toyoda,55,Japan,
http://www.wikidata.org/entity/Q583806,Motohiro Yamaguchi,55,Japan,
http://www.wikidata.org/entity/Q467187,Mike Havenaar,55,Japan,
http://www.wikidata.org/entity/Q467210,Takashi Fukunishi,55,Japan,
http://www.wikidata.org/entity/Q495796,Hiroaki Morishima,55,Japan,
http://www.wikidata.org/entity/Q558890,Shusaku Nishikawa,55,Japan,
http://www.wikidata.org/entity/Q558902,Kensuke Nagai,55,Japan,
http://www.wikidata.org/entity/Q733509,Jungo Fujimoto,55,Japan,
http://www.wikidata.org/entity/Q926833,Daigo Nishi,55,Japan,
http://www.wikidata.org/entity/Q957989,Naoki Soma,55,Japan,
http://www.wikidata.org/entity/Q965755,Daisuke Suzuki,55,Japan,
http://www.wikidata.org/entity/Q982159,Kosuke Ota,55,Japan,
http://www.wikidata.org/entity/Q982168,Yuhei Tokunaga,55,Japan,
http://www.wikidata.org/entity/Q1091962,Manabu Saito,55,Japan,
http://www.wikidata.org/entity/Q1195303,Shoji Jo,55,Japan,
http://www.wikidata.org/entity/Q1208375,Hiroshi Nanami,55,Japan,
http://www.wikidata.org/entity/Q1867444,Teruyoshi Ito,55,Japan,
http://www.wikidata.org/entity/Q2093277,Takahiro Ogihara,55,Japan,
http://www.wikidata.org/entity/Q2169355,Masayuki Okano,55,Japan,
http://www.wikidata.org/entity/Q2195115,Takashi Hirano,55,Japan,
http://www.wikidata.org/entity/Q2273624,Nobuyuki Kojima,55,Japan,
http://www.wikidata.org/entity/Q2427349,Norio Omura,55,Japan,
http://www.wikidata.org/entity/Q3573075,Yu Kobayashi,55,Japan,
http://www.wikidata.org/entity/Q28480,Max Brod,55,Israel,1968-12-20T00:00:00Z
http://www.wikidata.org/entity/Q28480,Max Brod,55,Israel,1968-12-21T00:00:00Z
http://www.wikidata.org/entity/Q17150957,Suman Pokhrel,55,Nepal,
