Source.Name,Column1,Column2,Column3
query (7).csv,Louis Armstrong,118000,United States of America
query (7).csv,Linda Ronstadt,118000,United States of America
query (7).csv,Issac Ryan Brown,118000,United States of America
query (7).csv,Cory Asbury,118000,United States of America
query (7).csv,Artem Milevskyi,118000,Ukraine
query (7).csv,Hailey Bieber,1180000,United States of America
query (5).csv,Juan de Dios Pantoja,11800000,Mexico
query (7).csv,Crystal Langhorne,11801,United States of America
query (7).csv,Brian Behlendorf,11802,United States of America
query (7).csv,ÁElvaro Medrán,118026,Spain
query (7).csv,Maytha Alhassen,11803,United States of America
query (7).csv,Kristin Chenoweth,1180448,United States of America
query (5).csv,Carlos de los Cobos,11805,Mexico
query (7).csv,Sabrina Tavernise,11806,United States of America
query (7).csv,Amir Johnson,118064,United States of America
query (6).csv,Aljaž Bedene,11807,Slovenia
query (7).csv,Maty Noyes,11807,United States of America
query (7).csv,Aljaž Bedene,11807,United Kingdom
query (7).csv,Bud Dupree,118071,United States of America
query (7).csv,Sophie Monk,118073,United Kingdom
query (7).csv,Cristina Ouviña,11808,Spain
query (7).csv,Kelly Willis,11808,United States of America
query (7).csv,Trinity Fatu,1180845,United States of America
query (7).csv,BarıŁE YarkadaŁE,1180871,Turkey
query (5).csv,Jam Aunni,1181,Morocco
query (7).csv,Donnie Demers,1181,United States of America
query (7).csv,Sienna Day,118101,United Kingdom
query (7).csv,Charlotte Purdue,11811,United Kingdom
query (7).csv,Aesop Rock,118110,United States of America
query (5).csv,Gagan Kumar Thapa,1181133,Nepal
query (7).csv,Vontae Davis,118132,United States of America
query (7).csv,"Irvin Baxter, Jr.",11814,United States of America
query (7).csv,Mireia Boya Busquet,118162,Spain
query (7).csv,Rachel Mortenson,118164,United States of America
query (6).csv,Lora Zombie,11817,Russia
query (7).csv,Milagros Pérez Oliva,11817,Spain
query (7).csv,Montse Bassa,11818,Spain
query (7).csv,E. L. James,1181863,United Kingdom
query (6).csv,Tinkara KovaāE,1182,Slovenia
query (7).csv,Jeff Whitty,1182,United States of America
query (7).csv,Mary Keefe,1182,United States of America
query (7).csv,Christopher Benjamin,1182,United States of America
query (7).csv,Maryalice Demler,11820,United States of America
query (7).csv,Richard Heart,118200,United States of America
query (7).csv,Kathleen Rose Perkins,11821,United States of America
query (7).csv,Gwenno Saunders,11821,United Kingdom
query (7).csv,Juan Ayuso,11822,Spain
query (7).csv,Andy Barkett,11822,United States of America
query (7).csv,Alexander Reid Ross,11822,United States of America
query (7).csv,Brandon Carr,118257,United States of America
query (7).csv,Steve G. Jones,11826,United States of America
query (7).csv,Jimmy Hart,118266,United States of America
query (7).csv,Daniel Muriel,11827,Spain
query (7).csv,Nelson Cruz,118274,United States of America
query (7).csv,Andrew Pozzi,11828,United Kingdom
query (6).csv,Yevgeniya Chirikova,118283,Russia
query (7).csv,Doris Kearns Goodwin,118284,United States of America
query (7).csv,Allison Mack,118298,United States of America
query (6).csv,Q27868005,1183,Russia
query (7).csv,Santiago Marí Torres,1183,Spain
query (7).csv,Yehya Mohamed,1183,United States of America
query (7).csv,Frank Miller,118310,United States of America
query (7).csv,Layzie Bone,118314,United States of America
query (7).csv,Moxxie Maddron,118317,United States of America
query (7).csv,John Fleming,11832,United States of America
query (7).csv,Jonathan I. Schwartz,11833,United States of America
query (7).csv,Slick Pulla,11833,United States of America
query (7).csv,John Scales,11833,United Kingdom
query (7).csv,Joey Richter,118339,United States of America
query (7).csv,Tracey Cox,11834,United Kingdom
query (6).csv,Darko PeriāE,118345,Serbia
query (7).csv,Frankie Palmeri,11835,United States of America
query (7).csv,Ian Siegel,11835,United States of America
query (7).csv,Deniz Gürzumar,11835,Turkey
query (7).csv,Mark Earls,11835,United Kingdom
query (7).csv,Mehmet Demirkol,1183578,Turkey
query (7).csv,Colleen Hanabusa,11836,United States of America
query (7).csv,Adrián Rodríguez,118362,Spain
query (7).csv,Jordi Molina i Membrives,1184,Spain
query (7).csv,Luciana Mocchi,1184,Uruguay
query (7).csv,Peter Ferdinando,1184,United Kingdom
query (7).csv,Rosie Gray,118402,United States of America
query (7).csv,Alice Bentinck,11841,United Kingdom
query (7).csv,Kalen DeBoer,11843,United States of America
query (7).csv,Josh Cooley,11843,United States of America
query (6).csv,Natalya Sindeyeva,118430,Russia
query (7).csv,Candy Olsen,11844,United States of America
query (7).csv,Sandra Brown,11845,United States of America
query (5).csv,Fernando Bustamante Ponce,11846,Ecuador
query (7).csv,Gorka Márquez,118468,Spain
query (7).csv,Billy Sheehan,118477,United States of America
query (7).csv,Alex Ross,118477,United States of America
query (7).csv,Jimmy Feigen,11849,United States of America
query (5).csv,Kristian Aadnevik,1185,Norway
query (5).csv,Eivind Landsverk,1185,Norway
query (7).csv,Doseone,11850,United States of America
query (7).csv,Philip Hammond,118501,United Kingdom
query (7).csv,Javier Barreña Flores,11851,Spain
query (7).csv,Mike Madrid,118515,United States of America
query (7).csv,Raini Rodriguez,1185173,United States of America
query (7).csv,Jennifer Newman,11852,United States of America
query (7).csv,Nigel Godrich,118527,United Kingdom
query (5).csv,Benny Ibarra,1185328,Mexico
query (7).csv,Mike Espy,118536,United States of America
query (5).csv,Lartiste,118542,Morocco
buildings_by_countries.csv,Evo Morales,1185441,Bolivia
query (7).csv,DaniLeigh,118552,United States of America
query (7).csv,Jude Demorest,118568,United States of America
query (7).csv,Seth Porges,11858,United States of America
query (7).csv,Matt Brown,118587,United States of America
query (6).csv,Gwendoline Yeo,11859,Singapore
query (7).csv,Gwendoline Yeo,11859,United States of America
query (5).csv,Edgar Santana,1186,Dominican Republic
query (7).csv,Guadalupe Sabio,1186,Spain
query (7).csv,June Ansoleaga,1186,Spain
query (7).csv,David Bodanis,1186,United States of America
query (7).csv,Blush Response,1186,United States of America
query (7).csv,Catherine Ricafort,1186,United States of America
query (7).csv,Stefan Cleveland,1186,United States of America
query (7).csv,Ashley Ann Alvarado,1186,United States of America
query (7).csv,Carol Malia,1186,United Kingdom
query (7).csv,Neil Jeffares,1186,United Kingdom
query (7).csv,William Dalrymple,1186027,United Kingdom
query (7).csv,Michael Morhaime,118608,United States of America
query (7).csv,NeŁEe Yılmaz,118618,Turkey
query (7).csv,Jamie Ford,11863,United States of America
query (7).csv,Futurebound,11864,United Kingdom
query (7).csv,Victor Ortiz,118657,United States of America
query (7).csv,Eric Reveno,11866,United States of America
query (6).csv,Artashes Sarkisyan,118669,Russia
query (7).csv,Gary Russell Jr.,11869,United States of America
query (7).csv,Bruce W. Smith,11869,United States of America
query (7).csv,Mark Arcobello,11869,United States of America
query (7).csv,Jonathan Stickland,11869,United States of America
query (7).csv,Shelby Chong,118694,United States of America
query (7).csv,Arantxa Granada de Caramany Bonet,1187,Spain
query (7).csv,Orlando Jordan,11870,United States of America
query (7).csv,Calvin Richardson,11870,United States of America
query (7).csv,Nik Lewis,11870,United States of America
query (7).csv,Wade Bowen,118711,United States of America
query (7).csv,Shae Summers,118719,United States of America
query (5).csv,Ane Brun,11873,Norway
query (5).csv,HakuhŁE ShŁE,118731,Mongolia
query (7).csv,Zindzi Mandela,118746,South Africa
query (7).csv,Rick Nolan,11875,United States of America
query (7).csv,Robert Faturechi,11875,United States of America
query (7).csv,Sophie Ingle,11875,United Kingdom
query (7).csv,Mike Greenberg,1187506,United States of America
query (7).csv,"Robert Bailey, Jr.",11876,United States of America
query (7).csv,Lauren Summer,118774,United States of America
query (7).csv,Rıdvan Akar,118774,Turkey
query (5).csv,Paco Moncayo,118785,Ecuador
query (7).csv,Sonia Andolz Rodríguez,11879,Spain
query (5).csv,Aarón Díaz,1187956,Mexico
query (5).csv,Liz Basañez,1188,Mexico
query (6).csv,Piotrek Wasilewski,1188,Poland
query (7).csv,Adrian González Velasco,1188,Spain
query (7).csv,Thea James,1188,United States of America
query (7).csv,Charlie Andrew,1188,United Kingdom
query (7).csv,Ruth Jiménez,11880,Spain
query (7).csv,Jason Whitehorn,11880,United States of America
query (7).csv,David Grainger,11880,United Kingdom
query (7).csv,Marc John Jefferies,11881,United States of America
query (7).csv,Jaden Hair,118812,United States of America
query (7).csv,Holly Madison,1188147,United States of America
query (7).csv,Leyna Nguyen,11883,United States of America
query (7).csv,Rob Cantor,11883,United States of America
query (5).csv,Mimei,118849,New Zealand
query (7).csv,Paloma López,11885,Spain
query (7).csv,Emma Bunton,1188561,United Kingdom
query (7).csv,Adrián Lastra,118860,Spain
query (5).csv,Beauden Barrett,118869,New Zealand
query (7).csv,Jonathan Alter,118876,United States of America
query (7).csv,Chris Butler,11888,United States of America
query (7).csv,Kendra Lust,1188889,United States of America
query (7).csv,Jonathan Roberts,11889,United States of America
query (7).csv,Renee Chenault-Fattah,11889,United States of America
query (7).csv,Mike Amesbury,11889,United Kingdom
query (7).csv,Jelly Howie,1189,United States of America
query (7).csv,Caleb Sturgis,11890,United States of America
query (7).csv,Don Alhart,11890,United States of America
query (7).csv,Lisa Ann,1189060,United States of America
query (5).csv,Rani Kulup,11891,Malaysia
query (7).csv,Eric Weddle,118912,United States of America
query (5).csv,Sofia Niño de Rivera,1189123,Mexico
query (5).csv,Juanita du Plessis,118917,Namibia
query (7).csv,Juanita du Plessis,118917,South Africa
query (7).csv,James Durbin,118929,United States of America
query (7).csv,Chrystina Sayers,11893,United States of America
query (7).csv,Lizzy Hawker,11893,United Kingdom
query (7).csv,Alison Gopnik,11894,United States of America
query (7).csv,Noah Igbinoghene,11894,United States of America
query (7).csv,ÁEscar Camps,118949,Spain
query (7).csv,Erica Baker,118956,United States of America
query (7).csv,Stephen McPartland,11896,United Kingdom
query (7).csv,Doc Shaw,118963,United States of America
query (5).csv,Astrid S,118967,Norway
query (7).csv,Ivy Taylor,11898,United States of America
query (7).csv,Haason Reddick,11898,United States of America
query (7).csv,Toby McDonough,118980,United States of America
query (7).csv,Linda Avey,11899,United States of America
query (7).csv,The Honky Tonk Man,118993,United States of America
query (7).csv,María del Mar Rominguera Salazar,1190,Spain
query (7).csv,Josep Viñas i Xifra,1190,Spain
query (7).csv,Andrea Baker,1190,United States of America
query (7).csv,Paul Downs Colaizzo,1190,United States of America
query (7).csv,Lauren Sweetser,1190,United States of America
query (7).csv,Shiann Darkangelo,1190,United States of America
query (7).csv,Kristin Lewicki,1190,United States of America
query (7).csv,Hamish Hamilton,1190,United Kingdom
query (7).csv,Yishan Li,1190,United Kingdom
query (6).csv,Marina Alieva,11900,Russia
query (7).csv,Dorinda Medley,11900,United States of America
query (7).csv,JPhelpz,11900,United States of America
query (7).csv,Debbie Schäfer,11900,South Africa
query (5).csv,Isabelle Eriksen,119000,Norway
query (6).csv,Magda MoŁEek,119000,Poland
query (7).csv,Lisa Donovan,119000,United States of America
query (7).csv,Ashley Alban,119000,United States of America
query (7).csv,Mehmet Yalçinkaya,119000,Turkey
query (6).csv,Liza Anokhina,1190000,Russia
query (7).csv,Missy Elliott,1190000,United States of America
query (7).csv,Ellie Goulding,11900000,United Kingdom
query (7).csv,Sara Seager,11901,United States of America
query (7).csv,Noah Rubin,11902,United States of America
query (7).csv,Dan Dunleavy,11903,United States of America
query (7).csv,Jillette Johnson,11903,United States of America
query (7).csv,Müge ÁEevik,119059,Turkey
query (7).csv,Steve Epting,11906,United States of America
query (5).csv,Elena Poniatowska,1190767,Mexico
query (7).csv,Joe Kelly,11908,United States of America
query (7).csv,Gaye Su Akyol,119082,Turkey
query (7).csv,Carlos José Iturgaiz Angulo,11909,Spain
query (7).csv,William Lacy Clay,11909,United States of America
query (7).csv,Baby Ariel,1190988,United States of America
query (5).csv,Ola Haram,1191,Norway
query (7).csv,Eldar Djangirov,1191,United States of America
query (7).csv,Jordan Blilie,1191,United States of America
query (7).csv,Tyler Matzek,1191,United States of America
query (7).csv,Sam Rasoul,11910,United States of America
query (7).csv,Sabrina Claudio,119109,United States of America
query (7).csv,Nicholas F. Benton,11912,United States of America
query (7).csv,Molly Tarlov,119121,United States of America
query (6).csv,Ján Kubiš,11913,Slovakia
query (7).csv,Jeremy Hunt,119146,United Kingdom
query (7).csv,Taiye Selasi,11917,United Kingdom
query (5).csv,Rosana Alvarado,119171,Ecuador
query (7).csv,Melissa Villaseñor,119179,United States of America
query (7).csv,Hasan Baltacı,11918,Turkey
query (7).csv,ÁEscar Muñoz,11919,Spain
query (5).csv,Kaspar Synnevåg,1192,Norway
query (5).csv,Pål Andreas Mæland,1192,Norway
query (5).csv,Djuna Bernard,1192,Luxembourg
query (6).csv,Alyona Andreyevna Alyokhina,1192,Russia
query (7).csv,Q98844840,1192,Spain
query (7).csv,Adriana Farmiga,1192,United States of America
query (7).csv,Rayya Elias,1192,United States of America
query (7).csv,Greg Fleishman,1192,United States of America
query (7).csv,Sydney Rossman,1192,United States of America
query (7).csv,David Julyan,1192,United Kingdom
query (7).csv,Stephanie Bice,11920,United States of America
query (7).csv,Ben Harper,119209,United States of America
query (7).csv,Dustin Hogue,11921,United States of America
query (7).csv,Ruby Tandoh,119245,United Kingdom
query (7).csv,Marta Martín Llaguno,11925,Spain
query (7).csv,Justin Robertson,11925,United Kingdom
query (7).csv,Chad Duell,119254,United States of America
query (7).csv,Persia Monir,119254,United States of America
query (5).csv,Christopher von Uckermann,1192566,Mexico
query (6).csv,MYRNE,11926,Singapore
query (5).csv,Leo Zuckermann Behar,1192647,Mexico
query (7).csv,Mark Sanford,11927,United States of America
query (7).csv,Clayton Keller,11927,United States of America
query (7).csv,Helen Hong,11927,United States of America
query (7).csv,Molly Crabapple,119279,United States of America
query (7).csv,Bobby Caldwell,11928,United States of America
query (7).csv,Brian P. Kavanagh,11928,United States of America
query (7).csv,Ian McNabb,11928,United Kingdom
query (7).csv,Shannon Watters,11929,United States of America
query (7).csv,Joshua Rush,119292,United States of America
query (7).csv,José Luis Estellés,1193,Spain
query (7).csv,Danielle Keaton,1193,United States of America
query (7).csv,Willy Will,1193,United States of America
query (7).csv,Eamon Rockey,1193,United States of America
query (7).csv,Kona Reeves,11930,United States of America
query (7).csv,Karina Lombard,11931,United States of America
query (7).csv,Kyle Collinsworth,11933,United States of America
query (7).csv,Subtronics,119334,United States of America
query (7).csv,Tom Hopper,119339,United Kingdom
query (7).csv,Chris Hughes,119346,United Kingdom
query (7).csv,Michael Mann,11935,United States of America
query (7).csv,Jennifer Tilly,119355,United States of America
query (7).csv,Tyler Bate,119356,United Kingdom
query (7).csv,Jillian Mercado,11936,United States of America
query (7).csv,TuāEba ÁEzay,11936,Turkey
query (7).csv,Kim Jones,11936,United Kingdom
query (7).csv,Frankie Ballard,119365,United States of America
query (7).csv,Butch Jones,1193692,United States of America
query (6).csv,Yuri Shibanov,1194,Russia
query (6).csv,Alexandru Coci,1194,Romania
query (7).csv,Ralph Hanson,1194,United States of America
query (7).csv,Stewart Innes,1194,United Kingdom
query (7).csv,Jonas Gwangwa,1194,South Africa
query (7).csv,Matthew Brittain,1194,South Africa
query (7).csv,Ike Opara,11941,United States of America
query (7).csv,Bob Evans,11941,United States of America
query (7).csv,David Cone,119410,United States of America
query (7).csv,Jane Ross,11942,United Kingdom
query (7).csv,Vic Mignogna,119420,United States of America
query (7).csv,Samin Nosrat,119438,United States of America
query (7).csv,Cristina Brondo,11944,Spain
query (7).csv,Kate Hoey,119467,United Kingdom
query (7).csv,Candice Night,11947,United States of America
query (7).csv,Forrest Bennett,11947,United States of America
query (7).csv,Caitlin Doughty,119475,United States of America
query (7).csv,Tommee Profitt,11948,United States of America
query (7).csv,De'Andre Hunter,11948,United States of America
query (7).csv,Mark Millar,119489,United Kingdom
query (7).csv,Grace Helbig,1194973,United States of America
query (5).csv,Anne Margrethe Hausken Nordberg,1195,Norway
query (7).csv,Camí Mendoza i Mercè,1195,Spain
query (7).csv,Meritxell Colell Aparicio,1195,Spain
query (7).csv,Queralt Tardío Bosch,1195,Spain
query (7).csv,Michael Jan Friedman,1195,United States of America
query (7).csv,Adrian Sampson,1195,United States of America
query (7).csv,Alan Sinclair,1195,United Kingdom
query (7).csv,Katie Cole,11950,United States of America
query (5).csv,Enrique Acevedo,119504,Mexico
query (7).csv,Jake Thomas,11951,United States of America
query (7).csv,Marco Arment,119534,United States of America
query (7).csv,Andy Zaltzman,119534,United Kingdom
query (7).csv,Karla Lane,119537,United States of America
query (7).csv,Damien Woody,119565,United States of America
query (7).csv,Kevin Kisner,119565,United States of America
query (7).csv,Tyrel Jackson Williams,119570,United States of America
query (7).csv,Jason Castro,119571,United States of America
query (7).csv,Carles Puyol,11957314,Spain
query (7).csv,Evan Gattis,119576,United States of America
query (7).csv,Miquel Iceta i Llorens,119577,Spain
query (7).csv,James Morrison,119597,United Kingdom
query (6).csv,Anastasiya Stezhko,1196,Russia
query (7).csv,Lolo Rico,1196,Spain
query (7).csv,Macarena Montesinos de Miguel,1196,Spain
query (7).csv,Erika Dos Santos,1196,Spain
query (7).csv,Joe Hurd,1196,United States of America
query (7).csv,Becky Hill,119604,United Kingdom
query (7).csv,Alyxx Dione,11961,United States of America
query (7).csv,IronE Singleton,119614,United States of America
query (7).csv,Nnedi Okorafor,119619,United States of America
query (7).csv,Q105357915,11962,Spain
query (7).csv,Michael Spence,11962,United States of America
query (7).csv,Can Deger,11962,Turkey
query (7).csv,Anthony Ranaudo,11963,United States of America
query (7).csv,Raúl Esparza,119646,United States of America
query (7).csv,Becca Fitzpatrick,119649,United States of America
query (7).csv,Mark Sheppard,1196500,United Kingdom
query (7).csv,Sebastian Coe,119651,United Kingdom
query (7).csv,Toni Clapés i Casals,119659,Spain
query (5).csv,Eirik Mosveen,11966,Norway
query (6).csv,Aleksandr Bukharov,11966,Russia
query (7).csv,Asuman Krause,11967,Turkey
query (7).csv,Tony Robinson,119670,United Kingdom
query (7).csv,Rome Fortune,11968,United States of America
query (7).csv,Frank Clark,119683,United States of America
query (7).csv,Jaime Cantizano,119691,Spain
query (5).csv,Jordan Norberto,1197,Dominican Republic
query (7).csv,Erin Marcus,1197,United States of America
query (7).csv,Emily Alyn Lind,11971,United States of America
query (7).csv,David Young,11971,United States of America
query (7).csv,Jay Jay French,11972,United States of America
query (7).csv,Mariano Díaz,119723,Spain
query (7).csv,Yılmaz OdabaŁEı,119728,Turkey
query (7).csv,Arancha del Sol,11973,Spain
query (7).csv,JT Dunn,11973,United States of America
query (7).csv,Bob Harper,1197340,United States of America
query (5).csv,Amine Harit,119735,Morocco
query (7).csv,Jimmy Kimmel,11973898,United States of America
query (7).csv,Melovin,11975,Ukraine
query (7).csv,Lucas Radebe,119758,South Africa
query (7).csv,Josh Record,11977,United Kingdom
buildings_by_countries.csv,Barbara Palvin,1197766,Hungary
query (7).csv,Ben Rector,119777,United States of America
query (7).csv,Akua Naru,11979,United States of America
query (7).csv,Dmitri A. Petrov,11979,United States of America
query (7).csv,Rayderley Zapata Santana,1198,Spain
query (7).csv,Enric Stern-Taulats,1198,Spain
query (7).csv,Tim Adleman,1198,United States of America
query (7).csv,William Basinski,11980,United States of America
query (7).csv,Jack Canfield,1198013,United States of America
query (5).csv,Hadia Tajik,119804,Norway
query (7).csv,Sharon Draper,11981,United States of America
query (7).csv,Gerardo Núñez,11982,Uruguay
query (5).csv,William Yarbrough,119828,Mexico
query (7).csv,William Yarbrough,119828,United States of America
query (7).csv,Jon Kasdan,11984,United States of America
query (7).csv,Substantial,11986,United States of America
query (5).csv,Luis Videgaray Caso,1198630,Mexico
query (7).csv,Kellie Pickler,1198750,United States of America
query (7).csv,Peter G. Klein,11988,United States of America
query (6).csv,Danila Poperechny,1198927,Russia
query (7).csv,Carlos Bocanegra,119899,United States of America
query (5).csv,Martin Helme,1199,Estonia
query (6).csv,Nikolay Stravinsky,1199,Russia
query (7).csv,Justice Leak,1199,United States of America
query (7).csv,Daniel Southworth,11990,United States of America
query (7).csv,Steven Croft,11990,United Kingdom
query (7).csv,Josh Bynes,11991,United States of America
query (7).csv,Reed Galen,119920,United States of America
query (6).csv,Andrzej Adamczyk,11994,Poland
query (7).csv,José Antonio Donaire Benito,11994,Spain
query (7).csv,Chris Chiozza,11994,United States of America
query (5).csv,Daniel Leo,11995,New Zealand
query (7).csv,Mackenzie Ziegler,1199511,United States of America
query (7).csv,Emmanuel Lamur,11998,United States of America
query (7).csv,Patri Friedman,11999,United States of America
query (7).csv,Jason Carroll,11999,United States of America
query (7).csv,Jamie Brewer,119999,United States of America
query (7).csv,Luz Olier,1200,Spain
query (7).csv,Scarlet Jei Saoirse,1200,United States of America
query (7).csv,Joshua Angus Mcfayden,1200,United Kingdom
query (7).csv,Emmanuel Callender,1200,Trinidad and Tobago
query (7).csv,12th Planet,12000,United States of America
query (7).csv,Aljamain Sterling,12000,United States of America
query (7).csv,August Wisbon,12000,United States of America
query (7).csv,Stephanie Hoston,12000,United States of America
query (7).csv,Maryanne J. George,12000,United States of America
query (6).csv,Goca Tržan,120000,Serbia
query (7).csv,Sofía Suescun,1200000,Spain
query (7).csv,Tony Robbins,1200000,United States of America
query (7).csv,Kyle Echarri,1200000,United States of America
query (7).csv,Nathan Cajina,1200000,United States of America
query (7).csv,Sedat Peker,1200000,Turkey
query (7).csv,Michael Blakey,1200000,United Kingdom
query (7).csv,Zendaya,120000000,United States of America
query (7).csv,Patrick Roberts,120015,United Kingdom
query (5).csv,Pete Teo,12002,Malaysia
query (7).csv,John Paul Leon,12002,United States of America
query (7).csv,Fernando Santullo,12002,Uruguay
query (7).csv,Asian Doll,1200257,United States of America
query (7).csv,Mia Malkova,1200273,United States of America
query (5).csv,Christian Villanueva,12003,Mexico
query (7).csv,Bahar ÁEaāElar,12004,Turkey
query (7).csv,Shandi Finnessey,12006,United States of America
query (7).csv,Nick Gordon,12006,United States of America
query (7).csv,Will Tudor,120060,United Kingdom
query (7).csv,Cedric Ogbuehi,12007,United States of America
query (7).csv,Craig Kieswetter,120090,South Africa
query (7).csv,Paco Azorín,1201,Spain
query (7).csv,Marta Tudanca,1201,Spain
query (7).csv,Raúl de la Fuente,1201,Spain
query (7).csv,Rick Recht,1201,United States of America
query (6).csv,Hasan Alnajrani,12011,Saudi Arabia
query (7).csv,Simon Crosby,12011,South Africa
query (7).csv,Brian Johnson,12012,United States of America
query (7).csv,Luckyiam,12013,United States of America
query (7).csv,Adin Ross,1201407,United States of America
query (7).csv,Stephon Tuitt,120145,United States of America
query (7).csv,Curtis Armstrong,120152,United States of America
query (7).csv,Pete Docter,12016,United States of America
query (7).csv,Andrea Seabrook,12016,United States of America
query (5).csv,Joyce Banda,12017,Malawi
query (7).csv,Salman Rushdie,1201851,United States of America
query (7).csv,Salman Rushdie,1201851,United Kingdom
query (7).csv,Jimmy Panetta,12019,United States of America
query (7).csv,Jesse Tyler Ferguson,1201948,United States of America
query (5).csv,David Wagner,1202,Luxembourg
query (7).csv,Kevin Newsome,1202,United States of America
query (7).csv,Stanley H. Humphries,1202,United States of America
query (7).csv,Trish Brown,1202,United States of America
query (7).csv,100s,1202,United States of America
query (7).csv,Peter Boghossian,120202,United States of America
query (7).csv,Matt Mullenweg,120204,United States of America
query (7).csv,Davonte',12021,United States of America
query (7).csv,Heather B. Armstrong,1202178,United States of America
query (7).csv,Jerryd Bayless,12022,United States of America
query (7).csv,Chad Michael Collins,12023,United States of America
query (7).csv,Taylor McFerrin,12024,United States of America
query (7).csv,Tim Federowicz,12025,United States of America
query (7).csv,Lydia Loveless,12025,United States of America
query (7).csv,Taylor Heinicke,12026,United States of America
query (7).csv,Kate Nash,120268,United Kingdom
query (7).csv,Verne Troyer,120275,United States of America
query (7).csv,Aaron Barrett,12028,United States of America
query (7).csv,Saahdiq Charles,12029,United States of America
query (5).csv,Georges Engel,1203,Luxembourg
query (7).csv,Josep Tomàs Àlvaro Juncosa,1203,Spain
query (7).csv,Carly Wopat,1203,United States of America
query (7).csv,Jaime Ordóñez,12030,Spain
query (6).csv,Aleksandr Gennadevitsj Sidjakin,12031,Russia
query (7).csv,J. J. Abrams,120315,United States of America
query (7).csv,Ryan Martin,12032,United States of America
query (7).csv,George Harrison,1203286,United Kingdom
query (7).csv,Montana Fouts,12034,United States of America
query (6).csv,Jordan Agro,120343,Russia
query (7).csv,Craig Charles,120349,United Kingdom
query (7).csv,Ryan Martin,12035,United Kingdom
query (7).csv,Adriana Lastra,120358,Spain
query (7).csv,Rod Blum,12037,United States of America
query (7).csv,Kaila Yu,12038,United States of America
query (7).csv,Bryan Alvarez,120385,United States of America
query (7).csv,Amber Chase,12039,United States of America
query (5).csv,Hanna Bredal Oftedal,1204,Norway
query (7).csv,Janet H. Adkins,1204,United States of America
query (7).csv,Jamal Olasewere,1204,United States of America
query (7).csv,Dean Coleman,1204,United Kingdom
query (7).csv,Pavlo Zhebrivskyi,1204,Ukraine
query (7).csv,Rajeev Yasiru Kuruwitage Mathew,1204,Sri Lanka
query (7).csv,Elisabet Nebreda i Vila,12040,Spain
query (7).csv,Dylan Carlson,12040,United States of America
query (7).csv,Caleb Plant,12040,United States of America
query (7).csv,Chandler Cox,12040,United States of America
query (7).csv,Maxim Baldry,12040,United Kingdom
query (7).csv,Raquel Lanseros,12042,Spain
query (7).csv,Felipe López,12042,United States of America
query (7).csv,Travis Greene,120429,United States of America
query (5).csv,Felipe López,12043,Dominican Republic
query (6).csv,Konstanty RadziwiŁEŁE,12043,Poland
query (7).csv,Cooper Barnes,120439,United States of America
query (7).csv,Cooper Barnes,120439,United Kingdom
query (7).csv,Taylor Knox,12045,United States of America
query (5).csv,Felipe López Gutiérrez,12046,Mexico
query (6).csv,Marija Žeželj,12046,Serbia
query (7).csv,Akeem Spence,12047,United States of America
query (7).csv,Casey Mongillo,12047,United States of America
query (7).csv,İsmail YK,120471,Turkey
query (7).csv,Sofia Hayat,120473,United Kingdom
query (7).csv,Wayne Static,12048,United States of America
query (6).csv,Armen Gasparjan,120481,Russia
query (7).csv,Dana Milbank,120495,United States of America
query (7).csv,John Bollinger,120499,United States of America
query (6).csv,Kirill Rogov,1205,Russia
query (7).csv,Grace Luczak,1205,United States of America
query (7).csv,Gabriel Peluffo,1205,Uruguay
query (7).csv,Suppanad Jittaleela,120505,Thailand
query (7).csv,Zac Farro,120506,United States of America
query (7).csv,Tawakel Karman,1205090,Yemen
query (7).csv,Grace Kinstler,12051,United States of America
query (5).csv,Eréndira Ibarra,120514,Mexico
query (7).csv,Deion Sanders,1205154,United States of America
query (7).csv,Benjamin Chavis,12053,United States of America
query (7).csv,Kylee,12056,United States of America
query (5).csv,Emilio Azcárraga Jean,1205660,Mexico
query (7).csv,Kurt Angle,1205765,United States of America
query (7).csv,Candice Swanepoel,1205796,South Africa
query (7).csv,Jane Pauley,12059,United States of America
query (7).csv,Anna Romero i Arola,1206,Spain
query (7).csv,Brittany Hargest,1206,United States of America
query (7).csv,Lara Peake,1206,United Kingdom
query (5).csv,Aisha Mohammed Mussa,12060,Ethiopia
query (7).csv,Tommy Igoe,12060,United States of America
query (7).csv,Samantha Gilabert Garrido,120621,Spain
query (7).csv,Keira Croft,120622,United States of America
query (7).csv,Reena Sky,120634,United States of America
query (7).csv,David Vonderhaar,1206414,United States of America
query (7).csv,Steven Ray Morris,120647,United States of America
query (7).csv,Nyomi Banxxx,12065,United States of America
query (7).csv,Steve Porter,12065,United States of America
query (7).csv,Martin Iveson,120671,United Kingdom
query (7).csv,Arash Markazi,120687,United States of America
query (7).csv,Ice La Fox,120690,United States of America
query (7).csv,Anaïs Vila Casanovas,1207,Spain
query (7).csv,Michael Vitez,1207,United States of America
query (7).csv,Michellene Davis,1207,United States of America
query (7).csv,Carson Fulmer,12070,United States of America
query (7).csv,Bryan Scott,12071,United States of America
query (7).csv,Kimberley Anne Woltemas,120718,Thailand
query (7).csv,Andrew Serwer,12072,United States of America
query (7).csv,Riley Voelkel,120720,United States of America
query (7).csv,Faith Hill,1207214,United States of America
query (7).csv,Lana,1207239,United States of America
