country,number,item,item_id
Afghanistan,42,Vasubandhu,http://www.wikidata.org/entity/Q316343
Afghanistan,34,Abu Ma'shar al-Balkhi,http://www.wikidata.org/entity/Q11373
Afghanistan,20,Al-Shahrastani,http://www.wikidata.org/entity/Q1050887
Afghanistan,18,Lokaksema,http://www.wikidata.org/entity/Q370115
Afghanistan,15,Abdul Salam Hanafi,http://www.wikidata.org/entity/Q107919266
Afghanistan,11,Abdul Hakim Ishaqzai,http://www.wikidata.org/entity/Q108122545
Afghanistan,8,Ibrahim Sadr,http://www.wikidata.org/entity/Q108301306
Afghanistan,7,Muhammad Asif Mohseni,http://www.wikidata.org/entity/Q6932417
Afghanistan,6,Naeem Wardak,http://www.wikidata.org/entity/Q107535373
Afghanistan,6,Din Mohammad Hanif,http://www.wikidata.org/entity/Q108130732
Afghanistan,6,Abdul Manan Omari,http://www.wikidata.org/entity/Q108067769
Afghanistan,5,Hamdullah Mukhlis,http://www.wikidata.org/entity/Q109448178
Afghanistan,5,Maudood Chishti,http://www.wikidata.org/entity/Q6792338
Afghanistan,4,Akhundzada Saif ur Rehman,http://www.wikidata.org/entity/Q18621347
Afghanistan,4,Noor Mohammad Saqib,http://www.wikidata.org/entity/Q108445446
Afghanistan,4,Muhammad Ayaz Niazi,http://www.wikidata.org/entity/Q96013661
Afghanistan,4,Rahimullah Haqqani,http://www.wikidata.org/entity/Q113495923
Afghanistan,3,Mohammad Qasim Rasikh,http://www.wikidata.org/entity/Q109316233
Afghanistan,3,Noorullah Munir,http://www.wikidata.org/entity/Q108445459
Afghanistan,3,Nasrullah Mansoor,http://www.wikidata.org/entity/Q25658050
Afghanistan,3,Inamullah Samangani,http://www.wikidata.org/entity/Q109406129
Afghanistan,3,Shamsuddin Pahlawan,http://www.wikidata.org/entity/Q108803692
Afghanistan,3,Abdul Majeed Akhund,http://www.wikidata.org/entity/Q108803266
Afghanistan,3,Matiul Haq Khalis,http://www.wikidata.org/entity/Q108111983
Afghanistan,3,Abul Wafa Al Afghani,http://www.wikidata.org/entity/Q25550221
Afghanistan,3,ʻAbd Allah ibn Aḥmad Kaʻbi,http://www.wikidata.org/entity/Q20180742
Afghanistan,3,Sulaiman al-Qanduzi,http://www.wikidata.org/entity/Q12191488
Afghanistan,3,Shamsuddin Sabzwari,http://www.wikidata.org/entity/Q17018719
Afghanistan,2,Sadar Azam,http://www.wikidata.org/entity/Q109489930
Afghanistan,2,Sheikh Abdul Malik,http://www.wikidata.org/entity/Q109354211
Afghanistan,2,Sheikh Rahimullah Haqqani,http://www.wikidata.org/entity/Q105553136
Afghanistan,2,Abdul Hakim Mujahid,http://www.wikidata.org/entity/Q115491936
Afghanistan,2,Ahmadullah Muttaqi,http://www.wikidata.org/entity/Q111494836
Afghanistan,2,Abdul Rahman Kunduzi,http://www.wikidata.org/entity/Q110895940
Afghanistan,2,Najibullah Rafi,http://www.wikidata.org/entity/Q110213615
Afghanistan,2,Abdul Khaliq Abid,http://www.wikidata.org/entity/Q110213607
Afghanistan,2,Noor Mohammad Rohani,http://www.wikidata.org/entity/Q110157846
Afghanistan,2,Abdullah Sarhadi,http://www.wikidata.org/entity/Q110157646
Afghanistan,2,Nisar Ahmad Nusrat,http://www.wikidata.org/entity/Q110030372
Afghanistan,2,Ali Mohaqiq Nasab,http://www.wikidata.org/entity/Q5945389
Afghanistan,2,Mawlawi Jonouni,http://www.wikidata.org/entity/Q115634376
Afghanistan,2,Q12177703,http://www.wikidata.org/entity/Q12177703
Afghanistan,2,Florian Sharworth,http://www.wikidata.org/entity/Q64697942
Afghanistan,1,Mullah Abdullah,http://www.wikidata.org/entity/Q16058969
Afghanistan,1,Abdullah Mukhtar,http://www.wikidata.org/entity/Q109637216
Afghanistan,1,Aziz Ullah Mazhari,http://www.wikidata.org/entity/Q108912177
Afghanistan,1,Mehrullah Hamad,http://www.wikidata.org/entity/Q108857645
Afghanistan,1,Bilal Karimi,http://www.wikidata.org/entity/Q110712958
Afghanistan,1,Alam Gul Haqqani,http://www.wikidata.org/entity/Q110470975
Afghanistan,1,Qudratullah Panjshiri,http://www.wikidata.org/entity/Q110256516
Albania,182,Mother Teresa,http://www.wikidata.org/entity/Q30547
Albania,35,Fan S. Noli,http://www.wikidata.org/entity/Q366307
Albania,27,Ernest Simoni,http://www.wikidata.org/entity/Q27158977
Albania,22,Frang Bardhi,http://www.wikidata.org/entity/Q443861
Albania,17,Ndre Mjeda,http://www.wikidata.org/entity/Q1972946
Albania,16,Mikel Koliqi,http://www.wikidata.org/entity/Q980209
Albania,16,Patriarch Anthimus VII of Constantinople,http://www.wikidata.org/entity/Q2226174
Albania,15,Pjetër Budi,http://www.wikidata.org/entity/Q980377
Albania,14,Shtjefën Gjeçovi,http://www.wikidata.org/entity/Q1259499
Albania,14,Saint Angelina of Serbia,http://www.wikidata.org/entity/Q447704
Albania,13,Rrok Mirdita,http://www.wikidata.org/entity/Q2166532
Albania,12,George Anthony Frendo,http://www.wikidata.org/entity/Q329586
Albania,12,Isaias of Constantinople,http://www.wikidata.org/entity/Q3138162
Albania,12,Seraphim II of Constantinople,http://www.wikidata.org/entity/Q3057088
Albania,11,Vinçens Prennushi,http://www.wikidata.org/entity/Q2527373
Albania,11,Lucjan Avgustini,http://www.wikidata.org/entity/Q604477
Albania,11,Emmanuele de Gregorio,http://www.wikidata.org/entity/Q423638
Albania,10,Shtjefën Kurti,http://www.wikidata.org/entity/Q3303576
Albania,10,Theoleptus I of Constantinople,http://www.wikidata.org/entity/Q2716424
Albania,10,Nikollë Kaçorri,http://www.wikidata.org/entity/Q3299534
Albania,10,Astius,http://www.wikidata.org/entity/Q749500
Albania,9,Zef Gashi,http://www.wikidata.org/entity/Q184446
Albania,9,Metropolitan Joan of Korçë,http://www.wikidata.org/entity/Q13040383
Albania,9,Selim Muça,http://www.wikidata.org/entity/Q13045555
Albania,8,Lazër Shantoja,http://www.wikidata.org/entity/Q20559852
Albania,8,Luigj Bumçi,http://www.wikidata.org/entity/Q3266574
Albania,8,Lazër Mjeda,http://www.wikidata.org/entity/Q463611
Albania,8,Damian (Kokoneshi),http://www.wikidata.org/entity/Q302067
Albania,7,Preng Doçi,http://www.wikidata.org/entity/Q11827183
Albania,7,Arjan Dodaj,http://www.wikidata.org/entity/Q89901449
Albania,7,Visarion Xhuvani,http://www.wikidata.org/entity/Q9368930
Albania,7,Danax,http://www.wikidata.org/entity/Q938334
Albania,7,Konstantinos Kabasilas,http://www.wikidata.org/entity/Q16201632
Albania,6,Paskal Trokshi,http://www.wikidata.org/entity/Q16586451
Albania,6,Zef Simoni,http://www.wikidata.org/entity/Q184448
Albania,6,Panteleimon Kotokos,http://www.wikidata.org/entity/Q7131679
Albania,6,Kryepiskop Paisi,http://www.wikidata.org/entity/Q4342211
Albania,5,Simon Kulli,http://www.wikidata.org/entity/Q30302516
Albania,5,Marko Sopi,http://www.wikidata.org/entity/Q1900434
Albania,5,Nikollë Filja,http://www.wikidata.org/entity/Q3876559
Albania,5,Eulogios Kourilas Lauriotis,http://www.wikidata.org/entity/Q3556231
Albania,5,Mulla Idriz Gjilani,http://www.wikidata.org/entity/Q3302440
Albania,5,Irine Banushi,http://www.wikidata.org/entity/Q11713885
Albania,4,Giorgio Radovani,http://www.wikidata.org/entity/Q5565996
Albania,4,Çiprian Nika,http://www.wikidata.org/entity/Q13048214
Albania,4,Andrea Bogdani,http://www.wikidata.org/entity/Q4754979
Albania,4,Frano Gjini,http://www.wikidata.org/entity/Q9263341
Albania,4,Gjergj Meta,http://www.wikidata.org/entity/Q30301908
Albania,4,Dom Simon Jubani,http://www.wikidata.org/entity/Q2287608
Albania,4,Daniel Dajani,http://www.wikidata.org/entity/Q3701585
Algeria,206,Augustine of Hippo,http://www.wikidata.org/entity/Q8018
Algeria,27,Sidi Boushaki,http://www.wikidata.org/entity/Q19629001
Algeria,21,Isaac Alfasi,http://www.wikidata.org/entity/Q523491
Algeria,19,Optatus,http://www.wikidata.org/entity/Q261992
Algeria,16,Léon-Étienne Duval,http://www.wikidata.org/entity/Q1348927
Algeria,15,Dalil Boubakeur,http://www.wikidata.org/entity/Q898596
Algeria,15,Jean-Marc Aveline,http://www.wikidata.org/entity/Q15377078
Algeria,15,Brahim Boushaki,http://www.wikidata.org/entity/Q25455059
Algeria,14,Henri Antoine Marie Teissier,http://www.wikidata.org/entity/Q445153
Algeria,13,Ludovic-Mohamed Zahed,http://www.wikidata.org/entity/Q16661503
Algeria,12,Alypius of Thagaste,http://www.wikidata.org/entity/Q2840668
Algeria,11,Ahmad al-Alawi,http://www.wikidata.org/entity/Q733578
Algeria,11,Emmanuele de Gregorio,http://www.wikidata.org/entity/Q423638
