scientist,scientistLabel,sitelinks,countryLabel,deathdate
http://www.wikidata.org/entity/Q133040,Alberto Fujimori,71,Peru,
http://www.wikidata.org/entity/Q58833335,Juan Guaidﾃｳ,71,Venezuela,
http://www.wikidata.org/entity/Q193706,David Luiz,70,Brazil,
http://www.wikidata.org/entity/Q2069,Juan Manuel Fangio,70,Argentina,1995-07-17T00:00:00Z
http://www.wikidata.org/entity/Q180553,Alexis Sﾃ｡nchez,70,Chile,
http://www.wikidata.org/entity/Q62786,Hulk,69,Brazil,
http://www.wikidata.org/entity/Q210453,Thiago Silva,69,Brazil,
http://www.wikidata.org/entity/Q295233,John Leguizamo,69,Colombia,
http://www.wikidata.org/entity/Q156774,Pedro II of Brazil,68,Brazil,1891-12-05T00:00:00Z
http://www.wikidata.org/entity/Q52876,Javier Zanetti,68,Argentina,
http://www.wikidata.org/entity/Q75853,Jorge Rafael Videla,68,Argentina,2013-05-17T00:00:00Z
http://www.wikidata.org/entity/Q166317,Paulo Dybala,68,Argentina,
http://www.wikidata.org/entity/Q459707,Diego Costa,68,Brazil,
http://www.wikidata.org/entity/Q659634,Deco,68,Brazil,
http://www.wikidata.org/entity/Q156844,Getﾃｺlio Vargas,67,Brazil,1954-08-24T00:00:00Z
http://www.wikidata.org/entity/Q185107,Carlos Menem,67,Argentina,2021-02-14T00:00:00Z
http://www.wikidata.org/entity/Q44575,Eduardo Galeano,67,Uruguay,2015-04-13T00:00:00Z
http://www.wikidata.org/entity/Q151866,Adriana Lima,66,Brazil,
http://www.wikidata.org/entity/Q215890,Dunga,66,Brazil,
http://www.wikidata.org/entity/Q170376,Gabriel Batistuta,66,Argentina,
http://www.wikidata.org/entity/Q191014,Isabel Martﾃｭnez de Perﾃｳn,66,Argentina,
http://www.wikidata.org/entity/Q9099,Tabarﾃｩ Vﾃ｡zquez,66,Uruguay,2020-12-06T00:00:00Z
http://www.wikidata.org/entity/Q231911,Sofﾃｭa Vergara,66,Colombia,
http://www.wikidata.org/entity/Q204825,Bebeto,65,Brazil,
http://www.wikidata.org/entity/Q5901842,Horacio Cartes,65,Paraguay,
http://www.wikidata.org/entity/Q186630,Ernesto Sabato,64,Argentina,2011-04-30T00:00:00Z
http://www.wikidata.org/entity/Q174486,Antonio Valencia,64,Ecuador,
http://www.wikidata.org/entity/Q138172,Radamel Falcao,64,Colombia,
http://www.wikidata.org/entity/Q57148,Cacau,63,Brazil,
http://www.wikidata.org/entity/Q215463,Sergio Romero,63,Argentina,
http://www.wikidata.org/entity/Q18237361,Alisson,63,Brazil,
http://www.wikidata.org/entity/Q57254,Ollanta Humala,63,Peru,
http://www.wikidata.org/entity/Q152534,Alfredo Stroessner,63,Paraguay,2006-08-16T00:00:00Z
http://www.wikidata.org/entity/Q73480,Willian,62,Brazil,
http://www.wikidata.org/entity/Q155824,Juscelino Kubstchek,62,Brazil,1976-08-22T00:00:00Z
http://www.wikidata.org/entity/Q169846,Rubens Barrichello,62,Brazil,
http://www.wikidata.org/entity/Q182459,Jﾃｺlio Cﾃｩsar,62,Brazil,
http://www.wikidata.org/entity/Q220283,Rivelino,62,Brazil,
http://www.wikidata.org/entity/Q237160,Bernardo Houssay,62,Argentina,1971-09-21T00:00:00Z
http://www.wikidata.org/entity/Q602525,Roberto Firmino,62,Brazil,
http://www.wikidata.org/entity/Q1276073,Chileans,62,Chile,
http://www.wikidata.org/entity/Q46741,Leonardo Araﾃｺjo,61,Brazil,
http://www.wikidata.org/entity/Q312772,Fred,61,Brazil,
http://www.wikidata.org/entity/Q76089,Diego Milito,61,Argentina,
http://www.wikidata.org/entity/Q180649,Mario Kempes,61,Argentina,
http://www.wikidata.org/entity/Q193062,Raﾃｺl Alfonsﾃｭn,61,Argentina,2009-03-31T00:00:00Z
http://www.wikidata.org/entity/Q258115,Diego Simeone,61,Argentina,
http://www.wikidata.org/entity/Q192667,Manuel Noriega,61,Panama,2017-05-29T00:00:00Z
http://www.wikidata.org/entity/Q313161,Claudio Bravo,61,Chile,
http://www.wikidata.org/entity/Q151879,Fernando Lugo,61,Paraguay,
http://www.wikidata.org/entity/Q19497,Oscar dos Santos Emboaba Jﾃｺnior,60,Brazil,
http://www.wikidata.org/entity/Q44407,Ronald Golias,60,Brazil,2005-09-27T00:00:00Z
http://www.wikidata.org/entity/Q178683,Cafu,60,Brazil,
http://www.wikidata.org/entity/Q191634,Luiz Felipe Scolari,60,Brazil,
http://www.wikidata.org/entity/Q310598,Marcus Tulio Tanaka,60,Brazil,
http://www.wikidata.org/entity/Q136986,Mauro Icardi,60,Argentina,
http://www.wikidata.org/entity/Q190929,Maxi Rodrﾃｭguez,60,Argentina,
http://www.wikidata.org/entity/Q459356,Fernandinho,60,Brazil,
http://www.wikidata.org/entity/Q616664,Casemiro,60,Brazil,
http://www.wikidata.org/entity/Q16297876,Gabriel Boric,60,Chile,
http://www.wikidata.org/entity/Q138075,Alexandre Pato,59,Brazil,
http://www.wikidata.org/entity/Q177686,Maicon,59,Brazil,
http://www.wikidata.org/entity/Q311145,Joaquim Maria Machado de Assis,59,Brazil,1908-09-29T00:00:00Z
http://www.wikidata.org/entity/Q172505,Astor Piazzolla,59,Argentina,1992-07-04T00:00:00Z
http://www.wikidata.org/entity/Q34276,Garbiﾃｱe Muguruza,59,Venezuela,
http://www.wikidata.org/entity/Q234701,Baruj Benacerraf,59,Venezuela,2011-08-02T00:00:00Z
http://www.wikidata.org/entity/Q518626,Lenﾃｭn Moreno,59,Ecuador,
http://www.wikidata.org/entity/Q156799,Felipe Gonzﾃ｡lez,59,Colombia,
http://www.wikidata.org/entity/Q151859,Alessandra Ambrosio,58,Brazil,
http://www.wikidata.org/entity/Q180535,Juan Martﾃｭn del Potro,58,Argentina,
http://www.wikidata.org/entity/Q182063,Nicolﾃ｡s Otamendi,58,Argentina,
http://www.wikidata.org/entity/Q187426,Fernando Gago,58,Argentina,
http://www.wikidata.org/entity/Q229613,Carlos Gardel,58,Argentina,1935-06-24T00:00:00Z
http://www.wikidata.org/entity/Q507890,Marcos Rojo,58,Argentina,
http://www.wikidata.org/entity/Q229613,Carlos Gardel,58,Uruguay,1935-06-24T00:00:00Z
http://www.wikidata.org/entity/Q342489,Careca,58,Brazil,
http://www.wikidata.org/entity/Q57667,Dﾃｩsi Bouterse,58,Suriname,
http://www.wikidata.org/entity/Q204089,Carlos Valderrama,58,Colombia,
http://www.wikidata.org/entity/Q191885,Thiago Motta,57,Brazil,
http://www.wikidata.org/entity/Q200131,Antﾃｴnio Carlos Jobim,57,Brazil,1994-12-08T00:00:00Z
http://www.wikidata.org/entity/Q230578,Fernando Henrique Cardoso,57,Brazil,
http://www.wikidata.org/entity/Q73082,Paulinho,56,Brazil,
http://www.wikidata.org/entity/Q163750,Jorginho,56,Brazil,
http://www.wikidata.org/entity/Q207358,Joﾃ｣o Havelange,56,Brazil,2016-08-16T00:00:00Z
http://www.wikidata.org/entity/Q46502,Juan Sebastiﾃ｡n Verﾃｳn,56,Argentina,
http://www.wikidata.org/entity/Q192965,Juan Romﾃ｡n Riquelme,56,Argentina,
http://www.wikidata.org/entity/Q206505,Adolfo Pﾃｩrez Esquivel,56,Argentina,
http://www.wikidata.org/entity/Q203749,Fernando Muslera,56,Uruguay,
http://www.wikidata.org/entity/Q294181,Comte de Lautrﾃｩamont,56,Uruguay,1870-11-24T00:00:00Z
http://www.wikidata.org/entity/Q485946,Itamar Franco,56,Brazil,2011-07-02T00:00:00Z
http://www.wikidata.org/entity/Q28930,Bernardo O'Higgins,56,Chile,1842-10-24T00:00:00Z
http://www.wikidata.org/entity/Q28930,Bernardo O'Higgins,56,Peru,1842-10-24T00:00:00Z
http://www.wikidata.org/entity/Q8781,Henrique Capriles Radonski,56,Venezuela,
http://www.wikidata.org/entity/Q164797,Paulo Freire,55,Brazil,1997-05-02T00:00:00Z
http://www.wikidata.org/entity/Q170452,Adriano,55,Brazil,
http://www.wikidata.org/entity/Q15802,Daniel Passarella,55,Argentina,
http://www.wikidata.org/entity/Q19392,ﾃ・ver Banega,55,Argentina,
http://www.wikidata.org/entity/Q150947,Martﾃｭn Demichelis,55,Argentina,
http://www.wikidata.org/entity/Q186071,Javier Saviola,55,Argentina,
http://www.wikidata.org/entity/Q296684,Ezequiel Garay,55,Argentina,
http://www.wikidata.org/entity/Q312901,Josep Borrell,55,Argentina,
http://www.wikidata.org/entity/Q391680,Douglas Costa,55,Brazil,
http://www.wikidata.org/entity/Q483682,Paula Fernandes,55,Brazil,
http://www.wikidata.org/entity/Q125133,Vﾃｭctor Jara,55,Chile,1973-09-16T00:00:00Z
http://www.wikidata.org/entity/Q109397,Claudio Pizarro,55,Peru,
http://www.wikidata.org/entity/Q222744,Cﾃｩsar Vallejo,55,Peru,1938-04-15T00:00:00Z
http://www.wikidata.org/entity/Q187413,ﾃ・lvaro Uribe Vﾃｩlez,55,Colombia,
http://www.wikidata.org/entity/Q16581287,Jeanine ﾃ・ﾃｱez,55,Bolivia,
http://www.wikidata.org/entity/Q121655,Carmen Miranda,54,Brazil,1955-08-05T00:00:00Z
http://www.wikidata.org/entity/Q156822,Lﾃｺcio,54,Brazil,
http://www.wikidata.org/entity/Q171346,Nelson Piquet,54,Brazil,
http://www.wikidata.org/entity/Q200812,Deodoro da Fonseca,54,Brazil,1892-08-23T00:00:00Z
http://www.wikidata.org/entity/Q228616,Marta,54,Brazil,
http://www.wikidata.org/entity/Q233985,Luis Federico Leloir,54,Argentina,1987-12-02T00:00:00Z
http://www.wikidata.org/entity/Q310373,Osvaldo Ardiles,54,Argentina,
http://www.wikidata.org/entity/Q460960,Queen Mﾃ｡xima of the Netherlands,54,Argentina,
http://www.wikidata.org/entity/Q350547,Filipe Luﾃｭs,54,Brazil,
http://www.wikidata.org/entity/Q2360065,Wagner Lopes,54,Brazil,
http://www.wikidata.org/entity/Q509374,Juan Cuadrado,54,Colombia,
http://www.wikidata.org/entity/Q190142,Gilberto Silva,53,Brazil,
http://www.wikidata.org/entity/Q204555,Zinho,53,Brazil,
http://www.wikidata.org/entity/Q295262,Carlos Alberto Torres,53,Brazil,2016-10-25T00:00:00Z
http://www.wikidata.org/entity/Q313570,Hernanes,53,Brazil,
http://www.wikidata.org/entity/Q316436,Cﾃｩsar Sampaio,53,Brazil,
http://www.wikidata.org/entity/Q192122,Esteban Cambiasso,53,Argentina,
http://www.wikidata.org/entity/Q244790,Pablo Zabaleta,53,Argentina,
http://www.wikidata.org/entity/Q313000,Mauricio Pochettino,53,Argentina,
http://www.wikidata.org/entity/Q348557,Ramﾃｳn Dﾃｭaz,53,Argentina,
http://www.wikidata.org/entity/Q194107,Martﾃｭn Cﾃ｡ceres,53,Uruguay,
http://www.wikidata.org/entity/Q484772,Anderson,53,Brazil,
http://www.wikidata.org/entity/Q172744,Juan Pablo Montoya,53,Colombia,
http://www.wikidata.org/entity/Q80761,Dante Bonfim Costa Santos,52,Brazil,
http://www.wikidata.org/entity/Q180444,Eduardo da Silva,52,Brazil,
http://www.wikidata.org/entity/Q189184,Rafael Pereira da Silva,52,Brazil,
http://www.wikidata.org/entity/Q230827,Jordana Brewster,52,Brazil,
http://www.wikidata.org/entity/Q155525,Cﾃｩsar Milstein,52,Argentina,2002-03-24T00:00:00Z
http://www.wikidata.org/entity/Q208087,Jonﾃ｡s Gutiﾃｩrrez,52,Argentina,
http://www.wikidata.org/entity/Q436230,Lucas Biglia,52,Argentina,
http://www.wikidata.org/entity/Q230827,Jordana Brewster,52,Panama,
http://www.wikidata.org/entity/Q445541,Edmundo,52,Brazil,
http://www.wikidata.org/entity/Q19708656,Gabriel Jesus,52,Brazil,
http://www.wikidata.org/entity/Q202307,Lina Medina,52,Peru,
http://www.wikidata.org/entity/Q237494,Renﾃｩ Higuita,52,Colombia,
http://www.wikidata.org/entity/Q188544,Dida,51,Brazil,
http://www.wikidata.org/entity/Q203514,Heitor Villa-Lobos,51,Brazil,1959-11-17T00:00:00Z
http://www.wikidata.org/entity/Q311802,Giuseppe Ungaretti,51,Brazil,1970-06-01T00:00:00Z
http://www.wikidata.org/entity/Q311802,Giuseppe Ungaretti,51,Brazil,1970-06-02T00:00:00Z
http://www.wikidata.org/entity/Q312886,Lucas Moura,51,Brazil,
http://www.wikidata.org/entity/Q313211,Alberto Santos-Dumont,51,Brazil,1932-07-23T00:00:00Z
http://www.wikidata.org/entity/Q314099,Jﾃｴ,51,Brazil,
http://www.wikidata.org/entity/Q335455,Fernanda Montenegro,51,Brazil,
http://www.wikidata.org/entity/Q31575,Marcelo Bielsa,51,Argentina,
http://www.wikidata.org/entity/Q36965,Ante Paveliﾄ・,51,Argentina,1959-12-28T00:00:00Z
http://www.wikidata.org/entity/Q152768,Daniel Barenboim,51,Argentina,
http://www.wikidata.org/entity/Q156810,Martha Argerich,51,Argentina,
http://www.wikidata.org/entity/Q189535,Roberto Ayala,51,Argentina,
http://www.wikidata.org/entity/Q193702,Walter Samuel,51,Argentina,
http://www.wikidata.org/entity/Q220700,Omar Sﾃｭvori,51,Argentina,2005-02-17T00:00:00Z
http://www.wikidata.org/entity/Q275415,Ezequiel Lavezzi,51,Argentina,
http://www.wikidata.org/entity/Q381729,Mﾃｼller,51,Brazil,
http://www.wikidata.org/entity/Q2417737,Daishiro Yoshimura,51,Brazil,2003-11-01T00:00:00Z
http://www.wikidata.org/entity/Q2522090,George Kobayashi,51,Brazil,
http://www.wikidata.org/entity/Q436987,David Ospina,51,Colombia,
http://www.wikidata.org/entity/Q17478000,Ivﾃ｡n Duque,51,Colombia,
http://www.wikidata.org/entity/Q16149892,Luis Arce,51,Bolivia,
