painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q2411958,Nelson Rodrigues,http://www.wikidata.org/entity/Q155,Brazil,14
http://www.wikidata.org/entity/Q3191192,Júlia Lopes de Almeida,http://www.wikidata.org/entity/Q155,Brazil,14
http://www.wikidata.org/entity/Q4263049,Adriana Lisboa,http://www.wikidata.org/entity/Q155,Brazil,14
http://www.wikidata.org/entity/Q189042,Rubem Alves,http://www.wikidata.org/entity/Q155,Brazil,13
http://www.wikidata.org/entity/Q273156,María Luisa Bombal,http://www.wikidata.org/entity/Q298,Chile,13
http://www.wikidata.org/entity/Q457370,Carlos Heitor Cony,http://www.wikidata.org/entity/Q155,Brazil,13
http://www.wikidata.org/entity/Q771295,Enrique Amorim,http://www.wikidata.org/entity/Q77,Uruguay,13
http://www.wikidata.org/entity/Q1346664,Fernando Sabino,http://www.wikidata.org/entity/Q155,Brazil,13
http://www.wikidata.org/entity/Q1348768,Paulo Lins,http://www.wikidata.org/entity/Q155,Brazil,13
http://www.wikidata.org/entity/Q1893831,Marco Lucchesi,http://www.wikidata.org/entity/Q155,Brazil,13
http://www.wikidata.org/entity/Q2520014,Júlio César de Mello e Souza,http://www.wikidata.org/entity/Q155,Brazil,13
http://www.wikidata.org/entity/Q465693,Milton Hatoum,http://www.wikidata.org/entity/Q155,Brazil,12
http://www.wikidata.org/entity/Q545476,Lya Luft,http://www.wikidata.org/entity/Q155,Brazil,12
http://www.wikidata.org/entity/Q769236,Augusto Cury,http://www.wikidata.org/entity/Q155,Brazil,12
http://www.wikidata.org/entity/Q1652128,Lêdo Ivo,http://www.wikidata.org/entity/Q155,Brazil,12
http://www.wikidata.org/entity/Q2636676,José Américo de Almeida,http://www.wikidata.org/entity/Q155,Brazil,12
http://www.wikidata.org/entity/Q3064910,Raul Pompeia,http://www.wikidata.org/entity/Q155,Brazil,12
http://www.wikidata.org/entity/Q3306241,Jorge de Lima,http://www.wikidata.org/entity/Q155,Brazil,12
http://www.wikidata.org/entity/Q247526,Zélia Gattai,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q455120,Ruy Castro,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q477210,Miguel M. Abrahão,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q822971,Bernardo Carvalho,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q1139463,Autran Dourado,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q2347483,Gustavo Barroso,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q2355375,Menotti Del Picchia,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q2461189,Lúcio Cardoso,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q2762712,Graça Aranha,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q10296185,Andréa del Fuego,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q15266701,Cassandra Rios,http://www.wikidata.org/entity/Q155,Brazil,11
http://www.wikidata.org/entity/Q199644,Adolfo Caminha,http://www.wikidata.org/entity/Q155,Brazil,10
http://www.wikidata.org/entity/Q332216,Raduan Nassar,http://www.wikidata.org/entity/Q155,Brazil,10
http://www.wikidata.org/entity/Q362638,Alberto Fuguet,http://www.wikidata.org/entity/Q298,Chile,10
http://www.wikidata.org/entity/Q723761,Alonso Cueto,http://www.wikidata.org/entity/Q419,Peru,10
http://www.wikidata.org/entity/Q1895866,Maria Firmina dos Reis,http://www.wikidata.org/entity/Q155,Brazil,10
http://www.wikidata.org/entity/Q2746906,Caio Fernando Abreu,http://www.wikidata.org/entity/Q155,Brazil,10
http://www.wikidata.org/entity/Q2748268,Mário Peixoto,http://www.wikidata.org/entity/Q155,Brazil,10
http://www.wikidata.org/entity/Q2831742,Alberto Barrera Tyszka,http://www.wikidata.org/entity/Q717,Venezuela,10
http://www.wikidata.org/entity/Q3133473,Salvador Garmendia Graterón,http://www.wikidata.org/entity/Q717,Venezuela,10
http://www.wikidata.org/entity/Q3645559,Bruna Lombardi,http://www.wikidata.org/entity/Q155,Brazil,10
http://www.wikidata.org/entity/Q7666107,Sérgio Sant'Anna,http://www.wikidata.org/entity/Q155,Brazil,10
http://www.wikidata.org/entity/Q327204,Afonso Arinos,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q359451,José do Patrocínio,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q434193,Beatriz Guido,http://www.wikidata.org/entity/Q414,Argentina,9
http://www.wikidata.org/entity/Q1131827,Adalgisa Nery,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q1343944,Enrique Anderson Imbert,http://www.wikidata.org/entity/Q414,Argentina,9
http://www.wikidata.org/entity/Q1404768,Leandro Müller,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q1789919,Cristovam Buarque,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q1876813,Luiz Ruffato,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q2347007,Luís Fernando Veríssimo,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q2281130,Clemente Palma,http://www.wikidata.org/entity/Q419,Peru,9
http://www.wikidata.org/entity/Q3075440,Tatiana Salem Levy,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q3135589,Hilda Hilst,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q3296552,Joaquín Edwards Bello,http://www.wikidata.org/entity/Q298,Chile,9
http://www.wikidata.org/entity/Q3888486,Afonso d'Escragnolle Taunay,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q4295529,Ana Miranda,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q5217234,Daniel Galera,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q10271840,Eliane Brum,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q10281199,Fernanda Young,http://www.wikidata.org/entity/Q155,Brazil,9
http://www.wikidata.org/entity/Q47495734,Mónica Ojeda,http://www.wikidata.org/entity/Q736,Ecuador,9
http://www.wikidata.org/entity/Q346790,Osman Lins,http://www.wikidata.org/entity/Q155,Brazil,8
http://www.wikidata.org/entity/Q447902,Daniel Alarcón,http://www.wikidata.org/entity/Q419,Peru,8
